cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
21.433313,5.613936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.433313,0.0,0.0,0.0,0.0,0.0,0.0,3.7419388,9.35587477684021,9.35587477684021,0.0,9.355875,9.355875,9.355875,9.355875,3.7419388,0.0
19.659147,4.8832536,0.0,0.31246832,1.3799212,1.0450292,1.0450292,0.0,0.0,0.0,0.0,19.659147,0.0,0.99337304,0.0,0.0,0.0,0.0,3.6769533,9.940128087997437,9.940128087997437,0.0,8.895099,8.895099,8.895099,8.895099,3.6769533,0.0
17.562538,4.315687,0.0,0.3235594,1.7696409,1.4214818,1.4214818,0.0,0.0,0.0,0.0,17.562538,0.0,1.3494426,0.0,0.0,0.0,0.0,3.6596305,9.744958579540253,9.744958579540253,0.0,8.323477,8.323477,8.323477,8.323477,3.6596305,0.0
15.982864,3.9144888,0.0,0.0,0.8112788,0.8112788,0.8112788,0.0,0.0,0.0,0.0,15.982864,0.0,0.77135706,0.0,0.0,0.0,0.0,3.6477017,8.373468935489655,8.373468935489655,0.0,7.56219,7.56219,7.56219,7.56219,3.6477017,0.0
14.311921,3.3774266,0.0,0.0,1.0778012,1.0778011,1.0778011,0.0,0.0,0.0,0.0,14.311921,0.0,1.0086495,0.0,0.0,0.0,0.0,3.713407,8.168634742498398,8.168634742498398,0.0,7.0908337,7.0908337,7.0908337,7.0908337,3.713407,0.0
14.359235,3.434372,0.0,2.6458564,3.5689116,0.67004395,0.67004395,0.0,0.0,0.0,0.0,14.359235,0.0,0.61140186,0.0,0.0,0.0,0.0,3.924264,10.927547752857208,10.927547752857208,0.0,10.2575035,10.2575035,10.2575035,10.2575035,3.924264,0.0
14.928612,3.7502477,0.0,0.7951534,0.7434405,-0.11822279,0.0,-0.11822279,0.14391193,0.14391193,0.0,14.928612,0.323581,0.20983356,0.323581,0.0,0.0,0.14391193,4.472855,8.958699017763138,8.958699017763138,0.0,8.93301,9.084767,8.93301,9.084767,4.472855,-0.15175697
20.94578,5.5253654,0.0,3.6038058,5.2883973,1.5447112,1.5447112,0.0,0.0,0.0,0.0,20.94578,0.0,1.4095185,0.0,0.0,0.0,0.0,5.544847,15.781004786491394,15.781004786491394,0.0,14.236293,14.813898,14.236293,14.813898,5.544847,-0.5776048
26.249683,7.6315193,0.0,2.080734,2.513078,0.25533688,0.25533688,0.0,0.0,0.0,0.0,26.249683,0.51553607,0.73248106,0.51553607,0.0,0.0,0.0,6.9145474,15.635966658592224,15.635966658592224,0.0,15.38063,16.803808,15.38063,16.803808,6.9145474,-1.4231776
33.671757,10.259115,0.0,5.76521,6.193307,0.0047836234,0.0047836234,0.0,0.0,0.0,0.0,33.671757,0.0,0.0043649618,0.0,0.0,0.0,0.0,7.751303,21.740117490291595,21.740117490291595,0.0,21.735334,24.198942,21.735334,24.198942,7.751303,-2.463609
