electrical_storage,cooling_or_heating_device
-0.0085917255,-0.07954521
-0.03227941,-0.11153669
-0.0964982,-0.16354743
-0.12474538,-0.17509334
-0.10942225,-0.19211732
-0.12323785,-0.19424222
-0.124382384,-0.23998353
-0.09111518,-0.29430392
-0.15390459,-0.30809534
-0.10821551,-0.31215256
-0.0912106,-0.34344858
-0.04279672,-0.27443382
-0.050030474,-0.2549202
-0.046464346,-0.20464161
-0.06526431,-0.20931982
-0.073071755,-0.3747137
-0.071469285,-0.27214164
-0.10567882,-0.34536436
-0.12803645,-0.007899804
-0.11051618,0.15759689
0.0884686,-0.10467949
-0.09670808,-0.14462675
-0.079049416,-0.049241614
-0.06478972,0.02315758
-0.1541075,-0.40849218
-0.119805984,-0.22789083
-0.115750544,-0.26692763
-0.12404916,-0.24756989
-0.14225073,-0.22374767
-0.16279188,-0.2108616
-0.19723907,-0.18517195
-0.21520104,-0.29879537
-0.19004142,0.09392367
-0.19806038,-0.3026093
-0.21022575,-0.22619946
-0.16980302,-0.32520285
-0.1026184,-0.28319228
-0.08023364,-0.20420985
-0.10040012,-0.2924679
-0.12665825,-0.3785108
-0.14721937,-0.43282783
-0.12521462,-0.40872785
-0.09801688,-0.27361572
-0.20460695,-0.30837908
-0.14191182,-0.07188184
-0.1927226,-0.27524817
-0.06786362,-0.09524898
-0.063387334,-0.1520585
-0.11370616,-0.20122246
-0.10797458,-0.16140552
-0.12732624,-0.2074108
-0.13781726,-0.20367424
-0.15376043,-0.24268106
-0.15335588,-0.22528586
-0.19606473,-0.39567247
-0.12882973,-0.26950395
0.01783138,0.16887057
-0.13904996,0.05338526
-0.17250857,-0.2942562
-0.15378352,-0.34381896
-0.1060407,-0.3680425
-0.10592392,-0.34604543
-0.10978397,-0.3248862
-0.10168071,-0.33988413
-0.13870399,-0.36823007
-0.09199231,-0.27997535
-0.13644263,-0.36661333
-0.1465567,-0.17244604
-0.11904727,-0.17450278
-0.17129666,-0.2734857
-0.09492376,-0.0042701666
-0.109608725,-0.11736582
-0.18925074,-0.35376918
-0.1760211,-0.036217667
-0.17395502,-0.17718346
-0.15784247,-0.02745724
-0.1641273,-0.19432832
-0.16649325,-0.12710309
-0.1537006,-0.19934832
-0.12310572,-0.21194859
-0.05257436,-0.08092055
-0.077405356,-0.17322773
