cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
21.433313,5.613936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.433313,0.0,0.0,0.0,0.0,0.0,0.0,3.7419388,9.35587477684021,9.35587477684021,0.0,9.355875,9.355875,9.355875,9.355875,3.7419388,0.0
19.659147,4.8832536,0.0,0.31246832,1.6616228,1.3267307,1.3267307,0.0,0.100763604,0.100763604,0.0,19.659147,0.0,1.2275455,0.0,0.0,0.0,0.100763604,3.6769533,10.322593092918396,10.322593092918396,0.0,8.895099,8.895099,8.895099,8.895099,3.6769533,0.0
17.562538,4.315687,0.0,0.3235594,1.6310527,1.2828937,1.2828937,0.0,0.111504786,0.111504786,0.0,17.562538,0.0,1.1816702,0.0,0.0,0.0,0.111504786,3.6596305,9.717875301837921,9.717875301837921,0.0,8.323477,8.323477,8.323477,8.323477,3.6596305,0.0
15.982864,3.9144888,0.0,0.0,0.74882615,0.74882615,0.74882615,0.0,0.0,0.0,0.0,15.982864,0.0,0.6969223,0.0,0.0,0.0,0.0,3.6477017,8.311016261577606,8.311016261577606,0.0,7.56219,7.56219,7.56219,7.56219,3.6477017,0.0
14.311921,3.3774266,0.0,0.0,0.48011214,0.48011217,0.48011217,0.0,0.66903335,0.66903335,0.0,14.311921,0.0,0.44743416,0.0,0.0,0.0,0.66903335,3.713407,8.239978939294815,8.239978939294815,0.0,7.0908337,7.0908337,7.0908337,7.0908337,3.713407,0.0
14.359235,3.434372,0.0,2.6458564,2.7566996,-0.142168,0.0,-0.142168,0.0,0.0,0.0,14.359235,0.31894106,0.19347942,0.31894106,0.0,0.0,0.0,3.924264,10.115335464477539,10.115335464477539,0.0,10.2575035,10.2575035,10.2575035,10.2575035,3.924264,0.0
14.928612,3.7502477,0.0,0.7951534,0.98952675,0.12786339,0.12786339,0.0,0.19304247,0.19304247,0.0,14.928612,0.12517136,0.2465856,0.12517136,0.0,0.0,0.19304247,4.472855,9.253915935754776,9.253915935754776,0.0,8.93301,9.084767,8.93301,9.084767,4.472855,-0.15175697
20.94578,5.5253654,0.0,3.6038058,4.018191,0.27450487,0.27450487,0.0,0.095856644,0.095856644,0.0,20.94578,0.0,0.25187433,0.0,0.0,0.0,0.095856644,5.544847,14.60665512084961,14.60665512084961,0.0,14.236293,14.813898,14.236293,14.813898,5.544847,-0.5776048
26.249683,7.6315193,0.0,2.080734,1.637062,-0.62067914,0.0,-0.62067914,0.7197284,0.7197284,0.0,26.249683,0.93592334,0.3765724,0.93592334,0.0,0.0,0.7197284,6.9145474,15.479678869247437,15.479678869247437,0.0,15.38063,16.803808,15.38063,16.803808,6.9145474,-1.4231776
33.671757,10.259115,0.0,5.76521,6.395998,0.20747505,0.20747505,0.0,0.07167623,0.07167623,0.0,33.671757,0.0,0.19358303,0.0,0.0,0.0,0.07167623,7.751303,22.01448518037796,22.01448518037796,0.0,21.735334,24.198942,21.735334,24.198942,7.751303,-2.463609
36.206566,12.024661,0.0,2.4102945,2.6434228,0.02177962,0.02177962,0.0,0.0,0.0,0.0,36.206566,0.0,0.020321308,0.0,0.0,0.0,0.0,7.5472827,19.01749336719513,19.01749336719513,0.0,18.995714,22.193586,18.995714,22.193586,7.5472827,-3.1978726
32.379356,11.683763,0.22695473,2.4161696,2.6556606,0.02177962,0.02177962,0.0,0.19086781,0.19086781,0.0,32.379356,0.0,0.020321308,0.0,0.0,1.5335363,0.19086781,8.467105,19.47096848487854,19.47096848487854,0.0,19.25832,23.011702,19.25832,23.011702,8.467105,-3.7533805
33.852413,13.477124,0.0,1.2599885,1.368448,0.02177962,0.02177962,0.0,0.250482,0.250482,0.0,33.852413,0.0,0.020321308,0.0,0.0,0.0,0.250482,8.363474,19.456638157367706,19.456638157367706,0.0,19.184376,23.187263,19.184376,23.187263,8.363474,-4.00289
36.126358,14.848652,0.0,0.075941324,0.10105066,0.02177962,0.02177962,0.0,0.42476332,0.42476332,0.0,36.126358,0.0,0.020321308,0.0,0.0,0.0,0.42476332,6.9481335,18.25055682659149,18.25055682659149,0.0,17.804014,21.876055,17.804014,21.876055,6.9481335,-4.0720415
43.27794,18.536781,0.0,0.5867655,1.1387761,0.51900107,0.51900107,0.0,0.5672123,0.5672123,0.0,43.27794,0.0,0.47655118,0.0,0.0,0.0,0.5672123,6.6958437,23.139131903648376,23.139131903648376,0.0,22.05292,25.852402,22.05292,25.852402,6.6958437,-3.7994812
0.6948843,0.32425267,1.6241791,1.6677487,2.1949372,0.40941927,0.40941927,0.0,0.6926151,0.6926151,0.0,0.6948843,0.0,0.37600344,0.0,0.0,16.739584,0.6926151,6.378774,7.802100896835327,7.802100896835327,0.0,6.7000666,10.112723,27.901686,31.314342,6.378774,-3.4126568
0.6115562,0.26076058,1.7769364,1.4302865,2.6149492,1.0615855,1.0615855,0.0,-0.40493876,0.0,-0.40493876,0.6115562,0.0,0.9744043,0.0,0.4333468,15.813372,0.028408047,6.1251383,7.687080703675747,7.687080703675747,0.0,7.0304337,9.716198,26.86916,29.554924,6.1251383,-2.6857648
0.52216107,0.2017029,1.8009492,1.6744683,1.9580257,0.1993827,0.1993827,0.0,-0.33914533,0.0,-0.33914533,0.52216107,0.0,0.18328255,0.0,0.48565733,13.467189,0.146512,12.922775,14.742955982685089,14.742955982685089,0.0,14.882719,16.684072,36.17801,37.979362,12.922775,-1.8013518
0.43553004,0.14572375,1.3428428,0.81914175,0.87892675,0.02177962,0.02177962,0.0,-0.1664422,0.0,-0.1664422,0.43553004,0.0,0.020321308,0.0,0.1664422,8.166215,0.0,9.089996,10.470248997211456,10.470248997211456,0.0,10.614911,11.435711,29.255949,30.076752,9.089996,-0.8207992
1.0257852,0.33134162,1.4468185,0.9189828,1.5217677,0.553872,0.553872,0.0,0.04818785,0.04818785,0.0,1.0257852,0.0,0.5085473,0.0,0.0,7.7922115,0.04818785,12.586617,15.824177384376526,15.824177384376526,0.0,15.222117,15.332673,26.1804,26.290958,12.586617,-0.11055534
2.2180274,0.683809,1.7048976,1.1555697,1.2242613,-0.020808853,0.0,-0.020808853,0.27486488,0.27486488,0.0,2.2180274,0.039077424,0.020321308,0.039077424,0.0,7.9484386,0.27486488,8.314123,12.201955407857895,12.201955407857895,0.0,11.9479,11.9479,18.190966,18.190966,8.314123,0.0
2.6025941,0.7350308,1.7741838,1.0095111,2.0720205,0.9972091,0.9972091,0.0,0.41643256,0.41643256,0.0,2.6025941,0.0,0.91495824,0.0,0.0,7.686885,0.41643256,8.121485,13.11915209889412,13.11915209889412,0.0,11.705511,11.705511,17.097816,17.097816,8.121485,0.0
2.9675467,0.7614605,1.7253318,0.8007329,2.0811148,1.2348593,1.2348593,0.0,0.1477454,0.1477454,0.0,2.9675467,0.0,1.1326616,0.0,0.0,6.8305326,0.1477454,6.257903,10.973555833101273,10.973555833101273,0.0,9.590951,9.590951,15.794881,15.794881,6.257903,0.0
3.7625399,0.9107727,1.4910806,0.9933251,1.8072522,0.7373289,0.7373289,0.0,-0.1592164,0.0,-0.1592164,3.7625399,0.0,0.673339,0.0,0.18717384,5.5503516,0.02795744,4.086716,8.136605232954025,8.136605232954025,0.0,7.5584927,7.5584927,15.221018,15.221018,4.086716,0.0
3.9962687,0.9080719,1.0442766,0.0,0.73276407,0.73276407,0.73276407,0.0,-0.08285176,0.0,-0.08285176,3.9962687,0.0,0.6691737,0.0,0.16237949,3.7777357,0.079527736,3.7180943,6.320355147123337,6.320355147123337,0.0,5.670443,5.670443,12.102423,12.102423,3.7180943,0.0
6.185783,1.4480801,1.1617739,0.0,0.04012247,0.04012247,0.04012247,0.0,0.43760076,0.43760076,0.0,6.185783,0.0,0.037151955,0.0,0.0005861228,4.137678,0.43818688,3.684646,6.772223383188248,6.772223383188248,0.0,6.2945,6.2945,10.968003,10.968003,3.684646,0.0
6.033914,1.505839,0.94370246,0.0,0.7168958,0.7168958,0.7168958,0.0,0.67499757,0.67499757,0.0,6.033914,0.0,0.65469426,0.0,0.15079726,3.457445,0.8257948,3.6860025,7.5274375677108765,7.5274375677108765,0.0,6.135544,6.135544,10.14839,10.14839,3.6860025,0.0
3.706729,0.90020984,1.1943475,0.0,1.2368644,1.2368644,1.2368644,0.0,0.11206037,0.11206037,0.0,3.706729,0.0,1.1291553,0.0,0.21238595,4.3033977,0.32444632,3.6536565,7.097138404846191,7.097138404846191,0.0,5.7482133,5.7482133,9.29425,9.29425,3.6536565,0.0
6.753769,1.448844,1.0256826,0.31384364,0.67209494,0.33572903,0.33572903,0.0,0.7641441,0.7641441,0.0,6.753769,0.0,0.3068871,0.0,0.0,3.5224483,0.7641441,3.6210513,7.531816720962524,7.531816720962524,0.0,6.431944,6.431944,8.675738,8.675738,3.6210513,0.0
4.393578,0.8748025,1.0101048,0.0,0.044906095,0.044906095,0.044906095,0.0,0.20511718,0.20511718,0.0,4.393578,0.0,0.041516915,0.0,0.0,3.4601731,0.20511718,3.8921425,6.027072995901108,6.027072995901108,0.0,5.77705,5.77705,7.9025197,7.9025197,3.8921425,0.0
4.2495165,0.93819976,1.1356984,3.9914584,3.8434987,-0.49381927,0.0,-0.49381927,-0.9639945,0.0,-0.9639945,4.2495165,0.48721132,0.037151955,0.48721132,0.9639945,4.101856,0.0,4.787988,9.605792105197906,9.605792105197906,0.0,11.063605,11.199204,14.894264,15.029861,4.787988,-0.13559829
4.317135,0.952285,1.2712142,0.6942956,0.35258055,-0.4008534,0.0,-0.4008534,0.4505544,0.4505544,0.0,4.317135,0.3856443,0.020321308,0.3856443,0.009090969,4.876789,0.45964536,5.328063,7.746497809886932,7.746497809886932,0.0,7.696797,8.3049965,12.770889,13.379089,5.328063,-0.60819954
4.346379,1.0438408,1.441225,1.9475595,1.9038355,-0.14572,0.0,-0.14572,0.37409627,0.37409627,0.0,4.346379,0.15369074,0.020321308,0.15369074,0.16895624,6.242522,0.54305255,10.370009,13.62241193652153,13.62241193652153,0.0,13.394035,14.904631,19.564135,21.074732,10.370009,-1.5105952
3.1251228,0.8256862,1.4139985,2.9478614,3.116802,0.02177962,0.02177962,0.0,0.87816006,0.87816006,0.0,3.1251228,0.0,0.020321308,0.0,0.14771016,6.784697,1.0258701,7.5978622,11.35933741927147,11.35933741927147,0.0,10.459398,12.932569,16.703978,19.177149,7.5978622,-2.4731715
1.8940431,0.5349637,1.0791621,2.113493,2.548398,0.27318454,0.27318454,0.0,-0.5136882,0.0,-0.5136882,1.8940431,0.0,0.25100008,0.0,0.74863696,5.8053465,0.23494877,7.716792,8.165369063615799,8.165369063615799,0.0,8.405872,11.606131,17.630505,20.830761,7.716792,-3.2002587
