dhw_storage,electrical_storage,cooling_or_heating_device
-0.07842648,-0.10024122,0.42426553
-0.016680012,-0.0972202,0.42334875
0.026283547,-0.09340669,0.40051964
0.007908542,-0.090242244,0.41913322
-0.08302049,-0.09308616,0.4286557
-0.073182255,-0.09281038,0.45444313
0.063321844,-0.10473721,0.47000417
-0.11086105,-0.107053295,0.46517342
-0.20203282,-0.111698516,0.3997854
-0.15458539,-0.11469258,0.4199474
-0.1442801,-0.11610372,0.4094514
-0.24664284,-0.11803602,0.44542825
-0.14414577,-0.11752131,0.22003749
0.114697345,-0.11485932,0.28775313
0.08941939,-0.113775425,0.3552538
0.23985887,-0.11127669,0.4549493
0.04096887,-0.112157345,0.49006787
-0.07063414,-0.114129625,0.46086764
0.12274126,-0.109978974,0.4051696
-0.009824163,-0.113790505,0.4155175
0.2078861,-0.110090576,0.47154352
0.33956328,-0.112484135,0.47467935
0.29611453,-0.098972276,0.44797578
0.23012474,-0.082858786,0.3398987
0.1716868,0.028223194,0.27087107
0.30166563,-0.02491842,0.37111887
0.22628927,-0.04325694,0.34012938
0.32884046,-0.064931996,0.39128724
0.26772124,-0.06159949,0.43579772
0.27036723,-0.04813433,0.43797633
-0.046035185,-0.10649513,0.48491108
-0.03863824,0.012949774,0.4419432
-0.015314079,0.0153241865,0.4240918
0.08406877,0.01652877,0.44427466
-0.36302364,0.01635186,0.42787114
0.2571127,-0.03084861,0.41278315
0.15601367,-0.028453117,0.34320033
0.26981822,-0.057461772,0.31798723
-0.30288145,0.0026012463,0.38092706
0.17687316,-0.08270944,0.32574236
-0.20729235,-0.042876195,0.3667968
0.22232768,-0.073263384,0.38749352
0.085574925,-0.037002213,0.39625883
0.1933868,-0.04394861,0.33525828
-0.26460332,-0.005101111,0.32026246
0.114389114,0.007702566,0.1865278
-0.008606562,0.019144567,0.31886467
0.14058845,0.045520876,0.23733659
0.12649874,-0.041487508,0.29923818
-0.122987814,-0.045466896,0.2820745
-0.19323593,-0.055189133,0.33575544
-0.16855739,-0.06426263,0.3866389
-0.14701805,-0.07229278,0.3992561
0.069118634,-0.1158575,0.48494965
0.06897346,-0.09274426,0.45807305
-0.15459056,-0.08285606,0.4523136
-0.13317133,-0.0553979,0.42737526
-0.14104027,3.0292109e-05,0.3231696
-0.04940289,-0.03760567,0.39821774
0.06366847,-0.029349698,0.2801885
-0.08883372,-0.043228243,0.31934065
-0.14366351,-0.054370776,0.20996024
-0.0968791,-0.08663045,0.48357728
-0.37345847,-0.017357675,0.43964612
-0.17515293,-0.06604581,0.38834518
-0.019150104,-0.081484675,0.4081088
-0.029432444,-0.07697583,0.40473154
0.092627294,-0.09501674,0.38546848
0.22436616,-0.10352055,0.42880392
0.24509186,-0.1023672,0.47033793
0.17889993,-0.099914156,0.45910138
0.05597509,-0.04323212,0.42358774
