dhw_storage,electrical_storage,cooling_or_heating_device
0.24730545,-0.14649174,-0.11972034
0.16148959,-0.14915472,-0.083063066
0.19069661,-0.13392223,-0.09761168
0.1339107,-0.0798644,-0.14953402
0.06228469,-0.09481053,-0.15556988
0.07938057,-0.15365861,-0.057259142
-0.037864234,-0.21465488,-0.07124911
0.12122579,-0.2172857,-0.03507273
0.12901126,-0.2345619,-0.05773458
0.21051095,-0.21765456,-0.044462085
0.264897,-0.074395634,-0.033400416
0.289392,-0.14994696,-0.038917363
0.28778115,-0.19751889,-0.0530207
0.27702472,-0.21028687,-0.053294063
0.25481647,-0.21175994,-0.0687498
0.3034628,-0.1814927,-0.02019985
0.27043855,-0.21772343,-0.015207425
0.261943,-0.19692509,-0.014567211
0.2590931,-0.10675358,-0.019556269
0.2052725,-0.1098393,-0.047780514
0.17679101,-0.07670301,-0.044062406
0.15242271,-0.07241684,-0.02727905
0.07758861,-0.051084157,-0.017084047
0.014656715,-0.034123722,-0.020456761
0.19421579,0.050382756,-0.16519806
0.27481458,0.16515896,-0.19852477
0.29404697,-0.066627406,-0.09362541
0.24505433,0.12207322,-0.090037584
0.29259598,0.011843558,-0.025206178
0.2846075,-0.13248487,-0.028409094
0.23318475,0.09192907,-0.030002087
0.30027643,-0.033791248,-0.004893467
0.2827525,0.12962753,-0.003296584
0.31702694,-0.238422,-0.0009870231
0.24945997,-0.040428493,-0.038281143
0.29378563,0.0059026554,-0.0044671446
0.26612252,-0.1726192,-0.006671205
0.28629753,-0.17630905,-0.012532815
0.27922845,-0.16616148,-0.012028545
0.27089193,-0.14677045,-0.010001183
0.25662628,-0.12801157,-0.0037074238
0.21893552,-0.121504195,-0.0027571172
0.094968446,-0.073249236,-0.0016530007
0.21026291,-0.1298279,-0.0029456764
0.14334485,-0.13293688,-0.0065739155
0.08459838,-0.16718045,-0.0151800215
0.10948926,-0.13812253,-0.013529375
0.1599786,-0.116388366,-0.035487577
0.11678782,-0.09245566,-0.03400615
0.056271434,0.023114236,-0.06679857
0.21343657,-0.0046483497,-0.1410539
0.24015036,-0.05725163,-0.14491457
0.26707318,-0.015790734,-0.15275319
0.28405863,-0.004926511,-0.105847806
-0.14484581,0.022928255,-0.03366269
0.04571334,0.015091215,-0.063306496
0.1345858,-0.0062719346,-0.036980256
0.19617699,0.10380823,-0.097157374
0.111837104,-0.027092163,-0.047028363
0.23865187,-0.006002098,-0.11948165
0.26387063,0.08609797,-0.14082429
0.18440665,-0.18480305,-0.0829692
0.24475087,-0.11311001,-0.16460401
0.28751302,-0.09882744,-0.15682927
0.28794882,-0.10108806,-0.11004868
0.301108,-0.09151428,-0.07182573
0.28507355,-0.10212124,-0.046236113
0.28651997,-0.11577567,-0.041114733
0.27345434,-0.07630473,-0.046289176
0.1555568,-0.03647534,-0.03080739
0.09143072,-0.07245197,-0.031109825
0.14983216,-0.117387295,-0.041420802
0.28743324,-0.15823773,-0.11954789
0.21449474,-0.07627386,-0.13351765
0.18260875,0.013161017,-0.12322201
0.23639944,-0.15792878,-0.13970044
0.22882971,-0.1529878,-0.14221568
0.15208684,-0.1262888,-0.14037193
