cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,1.580425,0.0,0.7676487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.580425,0.0,0.3262162,1.0938649,1.0938649,0.0,1.0938649,1.0938649,0.3262162,-0.0,20.0,20.0,20.0,2.0
0.0,1.862582,0.0,0.90469885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.862582,0.0,0.3251193,1.2298181,1.2298181,0.0,1.2298181,1.2298181,0.3251193,-0.0,20.0,20.0,20.0,2.0
0.0,2.0944993,0.0,1.034309,0.75895905,0.8024183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.0944993,0.0,0.3240224,2.16075,2.16075,0.0,2.16075,2.16075,0.3240224,-0.0,20.0,20.0,20.0,2.0
0.0,2.3120887,0.0,1.1417593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.3120887,0.0,0.3229255,1.4646847,1.4646847,0.0,1.4646847,1.4646847,0.3229255,-0.0,20.0,20.0,20.0,2.0
0.0,2.4530537,0.0,1.2113708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,2.91,0.0,0.2858076,9.69992725782352,2.772313022446049,0.0,-0.0,0.0,-0.0,-0.0,2.4530537,2.91,0.3218286,4.4431996,4.4431996,0.0,1.5331995,1.5331995,0.3218286,-0.0,20.0,20.0,20.0,2.0
0.0,2.9979622,0.0,1.5047379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,0.0,-0.97,0.17583744,9.699903010249523,1.7056061356753103,0.0,-0.0,0.0,-0.0,0.97,2.9979622,0.0,0.3218286,0.8565664,0.8565664,0.0,1.8265665,1.8265665,0.3218286,-0.0,20.0,20.0,20.0,2.0
0.0,2.7644823,0.0,1.4062066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5695684,0.0,-1.5695684,0.0051994156,9.699863774868254,0.050433623118556786,0.0,-0.0,0.0,-0.0,1.5695684,2.7644823,0.0,0.35402575,0.19066393,0.19066393,0.0,1.7602323,1.7602323,0.35402575,-0.0,20.0,20.0,20.0,2.0
0.0,2.749017,0.0,1.420603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047785077,0.0,-0.047785077,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,0.047785077,2.749017,0.0,0.3262162,1.6990342,1.6990342,0.0,1.7468193,1.7468193,0.3262162,-0.0,19.912367,19.907408,19.907408,2.0
0.0,0.47764927,0.0,0.22168976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.47764927,0.0,0.3273131,0.47216102,0.47216102,0.0,0.47216102,0.5490029,0.3273131,-0.07684185,18.355694,18.333334,18.333334,2.0
0.2351916,0.0,0.013683534,0.0,1.1105152,1.1741052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.2351916,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3273131,1.3263968,1.3263968,0.0,1.3263968,1.5151018,0.3273131,-0.18870495,18.333384,18.333334,18.333334,2.0
0.0,0.5784108,0.0,0.24659567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.5784108,0.0,0.3262162,0.28776145,0.28776145,0.0,0.28776145,0.57281184,0.3262162,-0.2850504,18.333334,18.333334,18.333334,2.0
0.0,0.31314975,0.0,0.12885663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.31314975,0.0,0.3262162,0.10284591,0.10284591,0.0,0.10284591,0.45507282,0.3262162,-0.3522269,18.333334,18.333334,18.333334,2.0
0.0,1.6692114,0.0,0.6485547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.6692114,0.0,0.32840997,0.58652055,0.58652055,0.0,0.58652055,0.97696465,0.32840997,-0.3904441,19.99412,20.0,20.0,2.0
0.0,1.5817237,0.0,0.5910776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.5817237,0.0,0.32840997,0.53603494,0.53603494,0.0,0.53603494,0.9194876,0.32840997,-0.38345268,20.55388,20.555555,20.555555,2.0
0.0,1.2591662,0.0,0.47054046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.2591662,0.0,0.32840997,0.44337663,0.44337663,0.0,0.44337663,0.79895043,0.32840997,-0.3555738,21.038458,21.11111,21.11111,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3273131,0.035443723,0.035443723,0.0,0.035443723,0.3273131,0.3273131,-0.29186937,20.847843,21.666666,21.666666,2.0
1.5842407,0.0,0.21374936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.5842407,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.33060375,0.38285267,0.38285267,0.0,0.38285267,0.5443531,0.33060375,-0.16150045,19.061403,21.11111,21.11111,2.0
1.0989798,0.0,0.106874675,0.0,0.10798141,0.114164606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.0989798,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.140451,1.3328637,1.3328637,0.0,1.3328637,1.3614902,1.140451,-0.02862654,19.369799,21.11111,21.11111,2.0
1.0254176,0.0,0.10687468,0.0,0.38905367,0.4113315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.0254176,-0.0,0.0,-0.0,-0.0,0.0,0.0,6.7349863,7.2531924,7.2531924,0.0,7.2531924,7.2531924,6.7349863,-0.0,19.545511,20.555555,20.555555,2.0
0.82013315,0.0,0.05343734,0.0,0.34059674,0.36009985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.82013315,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.7085476,2.1220849,2.1220849,0.0,2.1220849,2.1220849,1.7085476,-0.0,19.53743,20.555555,20.555555,2.0
1.6402663,0.0,0.10687468,0.0,0.9603234,1.015313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.6402663,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.6489797,2.7711673,2.7711673,0.0,2.7711673,2.7711673,1.6489797,-0.0,19.279484,20.555555,20.555555,2.0
1.0687468,0.0,0.05343734,0.0,0.87006235,0.91988355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.0687468,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.2522712,3.2255921,3.2255921,0.0,3.2255921,3.2255921,2.2522712,-0.0,19.024494,20.555555,20.555555,2.0
1.0687468,0.0,0.05343734,0.0,0.5878424,0.62150323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.0687468,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.7978133,1.4727539,1.4727539,0.0,1.4727539,1.4727539,0.7978133,-0.0,18.710526,18.944445,18.944445,2.0
1.0687468,0.0,0.05343734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.0687468,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5026436,0.55608094,0.55608094,0.0,0.55608094,0.55608094,0.5026436,-0.0,18.131847,20.0,20.0,2.0
1.0687468,0.0,0.05343734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,1.0687468,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3262162,0.37965354,0.37965354,0.0,0.37965354,0.37965354,0.3262162,-0.0,17.780834,20.0,20.0,2.0
2.1374936,0.0,0.10687468,0.0,0.75902563,0.8024887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,2.1374936,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3251193,1.2344826,1.2344826,0.0,1.2344826,1.2344826,0.3251193,-0.0,16.616714,20.0,20.0,2.0
2.1374936,0.0,0.10687468,0.0,0.7590262,0.8024893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,2.1374936,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3240224,1.2333864,1.2333864,0.0,1.2333864,1.2333864,0.3240224,-0.0,15.70985,20.0,20.0,2.0
2.1374936,0.0,0.10687468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,2.1374936,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3229255,0.42980018,0.42980018,0.0,0.42980018,0.42980018,0.3229255,-0.0,14.9303875,20.0,20.0,2.0
0.0,0.0,0.0,0.0,2.4752781,2.6170166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.35791868,2.9749353,2.9749353,0.0,2.9749353,2.9749353,0.35791868,-0.0,15.820385,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.2570142,1.2570142,1.2570142,0.0,1.2570142,1.2570142,1.2570142,-0.0,15.97551,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.8506248,1.8506248,1.8506248,0.0,1.8506248,1.8506248,1.8506248,-0.0,15.845379,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.5793777,1.5793777,1.5793777,0.0,1.5793777,1.5793777,1.5793777,-0.0,15.858358,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.75903785,0.8025016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.5804745,2.2911015,2.2911015,0.0,2.2911015,2.382976,1.5804745,-0.09187468,15.8911915,20.0,20.0,2.0
0.72675437,0.0,0.053437337,0.0,0.37952,0.40125194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.72675437,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.9316928,2.1859214,2.1859214,0.0,2.1859214,2.386382,1.9316928,-0.20046066,15.603046,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.9223588,1.6172708,1.6172708,0.0,1.6172708,1.9223588,1.9223588,-0.30508795,16.260681,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.915418,1.5713832,1.5713832,0.0,1.5713832,1.915418,1.915418,-0.3440348,16.715961,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.2461212,1.8688349,1.8688349,0.0,1.8688349,2.2461212,2.2461212,-0.37728631,17.410019,20.0,20.0,2.0
0.0,0.0,0.0,0.0,0.37952,0.40125194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699862580353052,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.98811185,0.9941176,0.9941176,0.0,0.9941176,1.3893638,0.98811185,-0.39524618,18.174187,20.0,20.0,2.0
