electrical_storage,cooling_or_heating_device
-0.03923614,0.19001418
-0.06058177,0.16775581
-0.05234785,0.15894794
-0.048433606,0.17310835
-0.08077078,0.20185621
-0.09589136,0.14558013
-0.096183635,0.059061177
-0.06921079,-0.18856831
-0.08766796,-0.11779232
0.03815534,-0.22953853
-0.05802307,-0.3910893
-0.08674418,-0.017610928
-0.059759416,0.075575896
-0.06993437,-0.15909836
-0.102955654,-0.1752083
-0.03407845,-0.018485293
-0.08854484,-0.28068832
-0.087991334,-0.04484241
-0.09201322,-0.25829235
-0.092595205,0.03698789
-0.0542953,-0.077906184
-0.08648508,0.08465093
-0.081535496,0.0055953125
-0.010865602,0.14422975
-0.04453042,0.1375281
-0.05568689,0.2175351
-0.0307377,0.08396874
-0.052610647,-0.02566524
-0.07409307,-0.16925257
-0.052625913,-0.012794104
-0.094151646,-0.10878126
-0.097567864,-0.011029339
-0.10627795,-0.3249963
-0.10751843,-0.19787563
-0.11025437,-0.11428985
-0.11491689,-0.34949842
-0.10232482,-0.36015046
-0.07899075,-0.19935922
-0.09761381,-0.31753495
-0.09795853,-0.1515459
-0.09398357,-0.3882013
-0.08670148,0.25706747
-0.086667076,0.008407385
-0.09580878,-0.26734146
-0.02519273,0.21970563
0.08972529,-0.12249865
0.019172532,-0.08843847
-0.005875526,-0.04741899
-0.07341344,0.17406978
-0.059773337,0.31864458
-0.06656713,0.34600666
-0.08242054,0.20160642
-0.079876624,0.13861246
-0.093484685,0.040402763
-0.09746986,0.09237347
-0.10224376,-0.1871092
-0.096160926,-0.062968105
-0.10726593,-0.20437068
-0.108970456,-0.22284354
-0.11320909,-0.28804028
-0.06713196,-0.0035719413
-0.04629531,-0.28655484
0.03667366,-0.16183835
0.037414916,-0.31471545
-0.083537385,-0.23407029
-0.073307864,-0.13505451
-0.09392443,-0.24787995
-0.108611055,0.09169071
-0.09578267,-0.16314314
-0.09906472,0.23315112
-0.0863426,-0.17201343
-0.07686737,-0.16096044
-0.07902293,0.029410332
-0.06318289,-0.11813201
-0.07946732,-0.10825569
-0.08240175,-0.0998604
-0.077391334,-0.022113321
-0.08423129,-0.024744283
-0.092669524,-0.07874866
-0.087256566,-0.16024932
-0.059092246,-0.20523104
-0.08894217,-0.12069414
-0.08842813,-0.13785927
-0.09462957,-0.1798013
-0.11178615,-0.25533518
-0.05439641,0.023544231
-0.08914386,-0.067495205
-0.092561334,-0.07417844
-0.09041565,0.16007724
-0.09852192,-0.07386223
-0.09357128,-0.040216863
-0.09173379,-0.049483538
-0.07913336,0.08404313
-0.0864802,0.0352685
-0.06885113,0.1972097
-0.0505472,0.27339342
-0.06683311,-0.055174068
-0.058439534,0.074501164
-0.052118022,0.36680388
-0.0819076,0.44396284
-0.08347455,0.43695277
-0.078235164,0.41576287
-0.09812185,0.24376076
-0.08506357,0.08413205
-0.051542006,-0.45893353
-0.08424145,0.11667774
-0.062192928,0.20386966
-0.08424135,-0.06415085
-0.057201028,-0.061267927
0.07306691,-0.16444068
0.009018174,-0.3776591
-0.073337376,-0.15083636
-0.0014003302,-0.3190623
0.013049669,-0.19390967
-0.010597771,0.09259195
-0.0705542,-0.21272862
0.055358678,0.2682963
-0.04032641,0.10125259
0.0032100498,-0.21613732
0.039172035,-0.11008087
0.06510885,0.35499185
-0.016498655,0.18935683
-0.04823503,0.35389224
-0.07877988,0.32039353
-0.090911604,0.28616574
-0.08130977,0.2239405
-0.09712461,0.083853446
0.0028365976,0.2885505
-0.108780935,-0.42350596
-0.117825486,-0.22895145
-0.11575146,-0.041930977
0.023152765,-0.3981364
-0.07840469,0.014126541
-0.112804666,-0.3165801
-0.058811292,-0.4199362
0.00800123,-0.39414924
-0.07051896,0.13202924
0.034666613,-0.2455921
-0.107147545,0.063888244
0.04488232,0.026580138
-0.07704133,-0.1844722
-0.10131863,0.37319228
-0.11241354,0.41492093
-0.043179587,0.4673051
-0.07582161,-0.09651713
-0.09407303,-0.031431407
-0.09995184,0.08720227
-0.073010296,-0.0052212924
-0.06762856,-0.14213805
-0.0926213,0.41412976
-0.017668512,0.0818042
-0.015615739,0.07193444
-0.055294693,0.22705014
-0.092995584,-0.005369427
-0.095461674,0.020466004
-0.087551154,0.15183252
-0.10756131,-0.1642671
0.031713583,-0.29474688
-0.099601924,-0.074482985
-0.09948853,-0.13257773
-0.088879146,-0.21998432
-0.04920835,-0.3040661
-0.03735974,0.22181809
-0.043980483,0.06812546
-0.072694354,0.1344404
-0.07822759,0.12647623
-0.06873877,-0.23237516
-0.05066295,0.104743175
-0.045073483,0.45966595
-0.037322544,0.46375299
-0.08577534,0.35941547
-0.09372916,0.47392994
-0.108351655,0.44280416
-0.10319214,0.35473296
-0.104315445,0.25288248
-0.09875126,0.27114928
-0.116352566,0.121950366
-0.10145651,-0.009394449
-0.1065952,-0.10884869
-0.09902758,-0.437179
-0.10307619,-0.14602177
-0.10492393,-0.20846258
-0.10592887,-0.2569485
-0.068845615,-0.29427266
-0.11001287,0.023854015
-0.11253548,-0.15249361
-0.108717576,0.15535913
-0.110623844,0.080761164
-0.11148506,0.021121696
-0.103756964,0.098471366
-0.013915683,0.45502007
-0.006382299,0.4179722
-0.09788505,0.04297003
-0.07711291,-0.01602941
-0.056108933,-0.04077553
-0.05308118,-0.021418832
-0.097987205,-0.10360444
-0.041256312,-0.054263093
-0.10595998,0.25347483
-0.11608826,0.24470292
-0.09400688,-0.007172867
-0.09224124,0.033233862
-0.086009845,-0.111957036
-0.090865195,0.10420453
-0.10972413,0.06706487
-0.1138466,0.022010814
-0.11545326,-0.029161876
-0.11649047,-0.02770605
-0.114677906,0.096539855
-0.1145221,0.065424174
-0.11396431,-0.11051389
-0.1079048,0.31169745
-0.10253284,0.2909438
-0.08712598,0.25387293
-0.103822924,0.17270826
-0.101288386,0.15938409
-0.065905504,0.35701242
-0.059949264,0.40508035
-0.07724135,0.38709688
-0.05780086,0.31115454
-0.07033963,0.33182877
-0.06525019,0.29948208
-0.06852848,0.3282175
-0.09931104,0.27224228
-0.11380421,-0.36673924
-0.031867974,-0.00647461
-0.06242561,-0.1808198
-0.03082396,-0.19374833
-0.08415507,-0.04227835
-0.052474264,-0.3995613
0.024534088,0.048717014
-0.014015519,-0.20019649
-0.025130296,-0.05779142
-0.07052173,-0.2041059
-0.037016083,-0.03702999
-0.023070473,0.050108675
-0.064794675,0.18882923
-0.022939332,0.401776
-0.019648131,0.23097384
-0.036607295,0.25176075
-0.05038924,0.09459049
-0.093087725,0.0010704382
-0.10807735,0.1298587
-0.108061485,0.08275139
-0.11018306,-0.025835121
-0.10998705,-0.116431996
-0.10189422,0.0043263994
-0.11044723,-0.2905826
-0.105890386,-0.38449726
-0.111048676,-0.3086492
-0.10242424,-0.33808553
0.014997548,-0.15514374
0.030572725,-0.322391
0.040999055,-0.17517063
0.044272017,-0.27684498
0.039442312,-0.20279573
-0.06791844,-0.30303732
-0.07985111,-0.29126924
-0.082978375,-0.16694611
-0.07355494,-0.051904164
-0.059015673,-0.063508816
-0.057154093,0.038209565
-0.005755681,-0.07348714
-0.011861723,-0.027762441
-0.044406783,-0.22805072
-0.01982719,0.2352229
-0.014994904,0.36634594
-0.046889085,0.4050712
-0.056238227,0.35469306
-0.057037294,0.31858492
-0.055392604,-0.027213074
-0.10386264,-0.21402203
-0.08588196,-0.22894412
-0.090851344,-0.15249866
-0.09922038,-0.34808272
-0.054151706,-0.13718426
0.00013717217,-0.2937734
-0.028289571,-0.16902822
-0.03778677,-0.2400559
-0.03499192,-0.25871274
-0.06891602,-0.4313442
0.009543227,-0.033766925
-0.097213835,-0.08176954
-0.07529968,-0.20131056
0.033382658,0.23183805
-0.023628447,0.082886964
-0.051353488,-0.29914945
0.042835552,0.032531448
-0.00858099,0.18277831
-0.060962673,0.33239236
-0.079105765,0.45448107
-0.07598426,0.46123597
-0.047830626,0.43914005
-0.083569765,0.41096473
-0.09351373,0.24966136
-0.11188524,-0.10296422
-0.106591664,-0.27009398
-0.047573753,0.2459065
-0.11466746,-0.39541146
0.028787766,0.34511507
-0.09693281,-0.35837868
-0.028002735,-0.10537098
-0.0594275,-0.1847969
-0.09049916,-0.033772428
-0.08785398,-0.043514688
-0.10215827,-0.034460165
0.019771287,0.28628772
0.03745349,-0.18054247
-0.091026194,0.081212156
-0.10215696,0.28794667
0.014099559,-0.08330325
-0.040074803,0.09957985
-0.08253238,-0.066067524
-0.09832065,-0.031272
-0.10485325,0.092583746
-0.09758082,0.0828265
-0.10094573,-0.07567531
-0.100164495,-0.0661721
-0.10424893,-0.25624284
-0.044990294,0.021436865
-0.08270818,-0.29631642
-0.06583266,0.16940418
-0.067708075,-0.19309635
-0.035547268,-0.18257144
-0.08359372,-0.3926436
-0.09470936,-0.2921125
-0.010041374,-0.022333711
-0.053186785,-0.46901795
0.08741502,-0.09472462
-0.060426436,-0.44836128
-0.061528105,-0.08793175
-0.05761843,0.11946369
-0.084852286,0.12634279
-0.106661744,-0.015861101
-0.096174456,-0.0899665
-0.069184266,0.07158932
-0.06642732,0.09300787
-0.07968389,0.019906722
-0.07845608,-0.023059033
-0.08325632,-0.032251377
-0.100394085,0.054556813
-0.09446209,-0.23415262
-0.071473226,0.06708076
-0.09541668,-0.14135133
-0.0941956,0.056811478
-0.10732769,-0.26767334
-0.08206597,0.13790567
-0.089959525,-0.20813653
-0.09572995,-0.15298237
-0.078548394,-0.28163713
-0.055674765,-0.29907587
-0.08108741,-0.17434312
-0.059057772,-0.333389
-0.08194582,-0.06193773
-0.098964885,-0.2008779
-0.09785026,0.14061795
-0.058580298,0.0068234513
-0.11537085,0.17906079
-0.056366514,-0.114429824
-0.075922035,0.11289735
-0.06217175,0.09356939
-0.08887711,-0.010467498
-0.10198098,-0.12550086
-0.10051205,-0.037798245
-0.100920394,-0.046974078
-0.1078112,0.0710395
-0.107868254,0.023006879
-0.104805276,0.07547939
-0.08936477,-0.2120756
-0.081093304,-0.23424488
-0.0863197,-0.122274056
-0.102243535,-0.29919642
-0.0729901,-0.18053712
-0.06246895,-0.29381227
-0.04293291,-0.22704633
-0.06870082,-0.2252226
-0.0734019,-0.16261543
-0.055997245,-0.2751322
-0.055122044,0.060469273
-0.082416624,-0.1805873
-0.10813483,0.25178817
-0.040700432,-0.15398565
-0.04034307,0.021896653
-0.05153668,-0.09581332
-0.039252657,0.33630624
-0.043578714,0.3504388
-0.07625269,0.36165106
-0.06990366,0.38910806
-0.089485556,0.23009501
-0.092508905,0.1247086
-0.09389628,0.11953851
-0.08969516,0.08324178
-0.09066224,-0.42507526
-0.017113816,0.015573202
0.012234692,-0.31217563
0.07310759,-0.2041155
0.00072008965,-0.34909558
0.030880263,-0.16325715
-0.103860445,-0.46635002
0.0722367,-0.11945749
-0.10337719,-0.20742182
-0.10222958,-0.038456716
-0.07802314,-0.15137044
-0.0756556,-0.004573061
-0.08028706,-0.04133579
-0.080881454,0.2549863
-0.009047797,0.085388124
-0.047604524,0.06989817
-0.072781935,-0.067073755
-0.10412648,0.15941241
-0.10361632,0.08411999
-0.11550475,0.099034
-0.11824616,-0.063695505
-0.1177911,-0.28666338
-0.106972285,0.11885128
-0.107897006,-0.3739418
0.0032908013,-0.11941442
-0.060767565,-0.37824038
0.012388856,-0.11798172
0.013146893,-0.28654483
0.056926828,-0.104328856
-0.03420432,-0.3462272
-0.020498421,0.061898477
0.025172692,-0.3475558
-0.083529405,0.0046938583
-0.115427785,-0.29654062
-0.08558499,-0.23137522
-0.090884484,-0.015176267
-0.09831722,-0.099766076
-0.06403773,0.043505892
-0.019627858,-0.08937794
-0.042154483,0.036703333
-0.06542272,0.015720058
-0.09440178,0.09080187
-0.074158266,0.38319722
-0.03861481,0.36775187
-0.05279304,0.34458223
-0.06306864,-0.055053707
-0.09626269,-0.07816782
-0.08405735,-0.16366366
-0.09681994,-0.44067907
-0.06918997,-0.1575526
-0.062190875,-0.37293047
-0.04180586,-0.2933955
-0.05193116,-0.3003018
-0.087899245,-0.35604176
-0.0008349159,-0.45697013
0.013295254,-0.3039391
0.09816385,-0.3938625
-0.11120217,-0.3008512
0.08672809,-0.22246028
-0.09408421,-0.25261512
0.03506143,0.09101947
0.025321497,-0.14588438
-0.052142084,-0.16183119
-0.018756662,0.019909905
-0.022349201,-0.008144671
-0.07344384,0.038429886
-0.09005377,0.02418842
-0.10257462,-0.11221755
-0.0731977,0.053009257
-0.086484805,-0.3416063
0.023453746,0.12423631
-0.05374196,-0.13848758
-0.101069294,-0.38994431
-0.019801568,-0.25722793
-0.053704444,-0.13121448
-0.071336865,-0.45352584
-0.024609867,-0.15280154
-0.09273577,-0.14951414
-0.08839163,-0.38827524
0.05433911,-0.27488345
-0.11091303,-0.06753888
-0.117150955,-0.10795519
-0.03201147,-0.2530926
-0.038821805,0.050940216
0.024599075,-0.046261903
-0.06685042,-0.07956125
0.021226205,0.39654067
0.054852888,0.1729664
-0.09223467,-0.34775466
-0.085618034,0.29120052
-0.010675197,0.26421162
-0.036160685,0.42177507
-0.041587118,0.31270513
-0.09812287,-0.15132612
-0.06164581,-0.23713817
0.06902736,-0.2124581
-0.014564146,-0.1405937
-0.024791347,-0.42545986
-0.05517258,-0.34652057
-0.08475931,-0.43415585
-0.08026103,-0.3657806
-0.053065386,-0.3259809
-0.06955623,-0.3967853
-0.09430172,-0.3687927
-0.0844809,-0.3510812
-0.08190418,-0.27950883
-0.07986608,-0.2071747
-0.07898494,-0.043281496
-0.08567454,-0.07849321
-0.066922255,-0.10773881
-0.061198533,0.18191804
-0.09843434,0.034577847
-0.07500611,-0.03620323
-0.08540199,-0.06683835
-0.06547335,-0.00045283127
-0.0789205,-0.10070577
-0.086087905,-0.18503296
-0.081708916,-0.111671545
-0.04863182,-0.20318836
-0.02758201,-0.24270324
-0.05597819,-0.40209702
-0.048071552,-0.40772456
-0.041273095,-0.19694272
-0.061399497,-0.00066444237
0.045657706,-0.29984114
-0.054602265,-0.40559044
0.0068192505,-0.42720497
-0.093636915,-0.2825682
-0.015792895,-0.41588625
-0.10075274,0.008720036
-0.10595296,-0.23157683
-0.046093576,0.08966051
-0.034385562,-0.028420972
-0.09665894,-0.13108459
-0.07943574,0.032519046
-0.07010276,-0.09596861
0.032470856,-0.009035543
-0.033014737,0.015020037
0.036587488,-0.16868809
0.07155461,-0.15345514
-0.0041585914,-0.17203067
0.07267058,-0.13269235
-0.05477037,0.0687061
-0.08646958,-0.023459492
-0.10705834,-0.30537668
-0.10438474,-0.1767836
-0.10296562,-0.32823154
-0.10446637,-0.29172078
-0.09124591,-0.33281767
-0.100938864,-0.35372862
-0.11137414,-0.39549622
-0.107533455,-0.37044454
-0.105741404,-0.24912073
-0.09614826,-0.4506776
-0.08791094,-0.09606811
-0.1163344,0.19671527
-0.06190271,-0.4148087
-0.08973302,0.033709668
-0.06277847,-0.21089485
-0.0843758,-0.20618297
-0.08891872,-0.33147785
-0.10719856,-0.20440257
-0.06192677,-0.20897295
-0.070443615,-0.045184255
-0.092118815,-0.14533745
-0.072770394,0.012792131
-0.06534579,0.082018934
-0.08710154,-0.07444201
-0.10946767,-0.12965018
-0.10445777,-0.17001899
-0.11140553,-0.09065577
-0.11127425,-0.37281522
-0.08024707,-0.045871407
-0.09086666,-0.44911382
0.025977543,-0.10111381
0.006373679,-0.410265
-0.112310186,0.028820777
-0.08957295,-0.16695726
-0.004606004,0.18665144
-0.07473821,-0.063263826
-0.093667194,0.054149754
-0.08281179,0.18282141
-0.10595605,-0.13067406
-0.06233036,0.061156783
-0.036479864,-0.24021572
-0.086352214,0.17371641
-0.10189564,0.03115769
-0.116357006,0.033067912
-0.108604245,-0.024855576
-0.115819484,-0.100155175
-0.11362865,-0.24196322
-0.08578982,0.029374909
-0.0946691,-0.40948638
-0.11160834,-0.08414627
-0.1153141,-0.26081854
-0.110852785,-0.30291393
-0.11039363,-0.118032016
-0.08463833,-0.25832677
-0.06121934,-0.13669458
-0.103622586,-0.43224552
-0.10636702,0.07510596
-0.10974998,-0.3045046
-0.0916912,-0.014912949
-0.09156574,-0.037488177
-0.082396045,-0.07911913
-0.11247905,-0.030217212
-0.11511443,0.2472806
-0.11595856,0.42634723
-0.114044726,-0.21022646
-0.09940168,0.03203529
-0.07925969,0.112543814
-0.05952929,0.29037252
0.042186864,-0.11991256
-0.09351524,-0.004793285
-0.08373534,-0.2105292
-0.11061397,-0.09964044
-0.10051351,-0.287127
-0.023497505,-0.16060944
0.021904355,-0.11940488
-0.09062085,-0.32265228
-0.04363519,-0.39516768
0.011183298,-0.3696497
0.001927223,-0.31501484
-0.024954738,-0.1433823
0.06878714,-0.40863392
-0.1082999,-0.1440513
0.025211077,-0.18251118
-0.033882316,-0.13225994
0.065960474,-0.054020684
0.04769371,-0.35682085
0.047867727,-0.16846411
-0.040506996,-0.16103025
-0.08941576,0.018052299
-0.08279191,0.049863465
-0.10623256,-0.25816232
-0.037892662,-0.15179397
0.0022557992,0.08434012
0.041336097,0.30336303
-0.11055389,0.13071418
-0.09546353,-0.027397852
-0.106197044,-0.41271257
-0.0112017505,-0.1510217
-0.016683329,0.069477655
-0.082724944,-0.24682003
-0.12064106,-0.16611259
-0.119787894,-0.31402856
-0.10841283,-0.36251053
-0.09504766,-0.35786837
-0.12099496,0.20938344
-0.12097568,0.0045360127
-0.119212806,-0.22648248
-0.09994611,0.06708599
-0.07854134,0.06174788
-0.070647545,-0.060322743
0.0016599674,0.27428967
-0.017787939,-0.07117176
-0.10267091,-0.019313704
-0.11633386,-0.22615871
-0.10018806,-0.011777844
-0.11627962,0.01366115
-0.119872056,-0.41283664
0.04271228,0.24095796
0.10570922,-0.13864611
0.037716996,0.18013601
-0.07613694,-0.2759663
0.013681657,-0.11753989
-0.092499465,-0.41227433
-0.11372106,-0.44894344
-0.09423154,-0.22296889
-0.071312524,-0.21667936
-0.0988419,-0.19486734
-0.11170033,-0.3794064
-0.10572811,-0.33317736
-0.10852366,-0.30280077
-0.09441941,-0.23168999
-0.11024835,-0.29895836
-0.028787734,0.26939625
0.016077612,-0.17232846
-0.07493064,0.08730092
-0.0973771,0.33020458
-0.1006317,0.019592484
-0.078312196,-0.13496704
-0.08513944,-0.093320385
-0.08613447,-0.10783756
-0.083299205,-0.16826987
-0.08435834,-0.09798574
-0.07045965,-0.1336019
-0.056941837,-0.27405548
-0.10122704,-0.42675924
-0.0978212,-0.40987134
-0.052870363,0.12692675
-0.092311315,-0.2976613
-0.073626064,-0.26553342
0.014301499,-0.11568422
-0.068770885,-0.196641
-0.003809742,-0.32186657
-0.107924595,-0.14493318
-0.078677796,-0.3459781
-0.08704656,-0.11774618
-0.093688264,-0.08228287
-0.055078905,0.11946638
-0.07279416,-0.10583662
-0.04637602,-0.110080846
-0.0641928,-0.19330356
-0.08249405,-0.3447054
-0.07318861,0.019608658
-0.052811228,0.07883845
-0.06222257,-0.09343874
-0.03458299,0.15767401
-0.08771536,0.048301496
-0.10185968,0.21941094
-0.11157465,-0.057978403
-0.10631231,-0.42295033
-0.10553087,0.030433746
-0.08337025,0.005707098
-0.11126355,-0.3612197
-0.06994329,-0.044604305
-0.08380451,-0.4085155
-0.06733434,-0.24592496
-0.056523614,-0.3197766
-0.06579812,-0.19484945
-0.054185238,-0.2620038
-0.07931194,-0.040185627
-0.11176518,-0.32035643
-0.11171942,0.17113282
-0.091770545,0.15212333
-0.098934606,-0.09751916
-0.10485315,-0.23676546
-0.09981167,0.008414443
-0.10073597,-0.0028649329
-0.1033802,0.008025225
-0.09182692,0.20309255
-0.040766362,0.0588841
-0.067330115,0.08031744
-0.0750306,-0.031338893
-0.06389926,0.24729824
-0.05087113,0.03772875
-0.08752334,-0.19775884
-0.06593137,-0.1035509
-0.07338426,-0.2107741
-2.6880783e-05,-0.32366976
-0.053593952,-0.18800102
-0.020185642,-0.36107248
0.006900215,-0.26643342
-0.11580809,0.09989809
-0.10140703,-0.32765803
0.00234574,0.37683848
-0.07033081,-0.14076552
-0.085732676,0.06894527
-0.08110286,-0.038306255
-0.04732956,-0.043844774
