cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
3.2183087,0.0,0.6140647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,3.2183087,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48967037,1.1037351,1.1037351,0.0,1.1037351,1.1037351,0.48967037,-0.0,24.0,24.0,24.0,2.0
2.8667033,0.0,0.53002995,0.0,0.0,0.19785364,0.19785364,0.19785364,0.0,0.05256005,3.2635130344440744,0.17153041,0.597456,0.597456,0.0,0.051477745,10.79998089260196,0.5559586642881383,2.8667033,-0.0,0.18053754,-0.0,-0.0,0.0,0.597456,0.48590916,1.8112488,1.8112488,0.0,1.0159392,1.0159392,0.48590916,-0.0,24.0,24.0,24.0,2.0
2.605722,0.0,0.48177665,0.0,0.0,0.19785364,0.19785364,0.19785364,0.0,0.105053306,3.2635130344440744,0.34284285,0.597456,0.597456,0.0,0.102657095,10.799961785170114,1.1086926986330112,2.605722,-0.0,0.18053754,-0.0,-0.0,0.0,0.597456,0.48231667,1.759403,1.759403,0.0,0.9640934,0.9640934,0.48231667,-0.0,24.0,24.0,24.0,2.0
2.4108207,0.0,0.445741,0.0,0.0,0.19785364,0.19785364,0.19785364,0.0,0.15747985,3.2635130344440744,0.51393753,0.597456,0.597456,0.0,0.15353978,10.799942677704463,1.6582207882098177,2.4108207,-0.0,0.18053754,-0.0,-0.0,0.0,0.597456,0.47866794,1.7197186,1.7197186,0.0,0.924409,0.924409,0.47866794,-0.0,24.0,24.0,24.0,2.0
2.2112756,0.0,0.39315978,0.0,0.0,0.19785364,0.19785364,0.19785364,0.0,0.20983978,3.2635130344440744,0.6848149,0.597456,0.597456,0.0,0.2041275,10.799923570205006,2.204561457130304,2.2112756,-0.0,0.18053754,-0.0,-0.0,0.0,0.597456,0.45972544,1.6481948,1.6481948,0.0,0.8528852,0.8528852,0.45972544,-0.0,24.0,24.0,24.0,2.0
3.3582497,0.0,0.62091285,0.0,2.5452676,2.9872484,0.19785364,0.19785364,0.0,0.26213315,3.2635130344440744,0.85547495,0.597456,0.597456,0.0,0.25442198,10.799904462671744,2.7477330684441847,3.3582497,-0.0,0.18053754,-0.0,-0.0,0.0,0.597456,0.47547966,4.681097,4.681097,0.0,3.8857875,3.8857875,0.47547966,-0.0,24.0,24.0,24.0,2.0
2.6028998,0.0,0.49664247,0.0,0.0,0.19785364,0.19785364,0.19785364,0.0,0.31436008,3.2635130344440744,1.0259182,0.597456,0.597456,0.0,0.3044249,10.799885355104676,3.2877541460022335,2.6028998,-0.0,0.18053754,-0.0,-0.0,0.0,0.597456,0.48265406,1.7586637,1.7586637,0.0,0.96335405,0.97929645,0.48265406,-0.015942417,24.0,24.0,24.0,2.0
3.5366263,0.0,0.7207974,0.0,0.0,0.0,0.0,0.0,0.0,0.3139606,3.2635130344440744,1.0246146,-0.216,0.0,-0.216,0.28091162,10.799878447077901,3.033811398232588,3.5366263,-0.0,0.0,-0.0,0.216,0.0,0.0,0.490064,0.9251364,0.9251364,0.0,1.1411364,1.2108614,0.490064,-0.06972503,24.0,24.0,24.0,2.0
5.1703157,0.0,1.1882466,0.0,1.0201325,1.0464472,-0.0715306,0.0,-0.0715306,0.29251143,3.2635130344440744,0.9546149,-0.216,0.0,-0.216,0.25753462,10.799871539046707,2.7813408468342216,5.1703157,0.06527026,0.0,0.06527026,0.216,0.0,0.0,0.49292544,2.3313375,2.3313375,0.0,2.618868,2.7991498,0.49292544,-0.18028161,24.0,24.0,24.0,2.0
6.1148996,0.0,1.4667861,0.0,0.0,0.0,0.0,0.0,0.0,0.2921397,3.2635130344440744,0.95340174,-0.216,0.0,-0.216,0.23429313,10.799864631011095,2.5303341205958065,6.1148996,-0.0,0.0,-0.0,0.216,0.0,0.0,0.5558588,1.5074356,1.5074356,0.0,1.7234355,2.022645,0.5558588,-0.29920948,24.0,24.0,24.0,2.0
