cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
21.433313,5.613936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.433313,0.0,0.0,0.0,0.0,0.0,0.0,3.7419388,9.35587477684021,9.35587477684021,0.0,9.355875,9.355875,9.355875,9.355875,3.7419388,0.0
19.659147,4.8832536,0.0,0.31246832,0.3348919,0.0,0.0,0.0,1.2613372,1.2613372,0.0,19.659147,0.0,0.0,0.0,0.0,0.0,1.2613372,3.6769533,10.1564359664917,10.1564359664917,0.0,8.895099,8.895099,8.895099,8.895099,3.6769533,0.0
17.562538,4.315687,0.0,0.3235594,0.3481591,0.0,0.0,0.0,-0.6343655,0.0,-0.6343655,17.562538,0.0,0.0,0.0,0.6343655,0.0,0.0,3.6596305,7.689111351966858,7.689111351966858,0.0,8.323477,8.323477,8.323477,8.323477,3.6596305,0.0
15.982864,3.9144888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.982864,0.0,0.0,0.0,0.0,0.0,0.0,3.6477017,7.562190115451813,7.562190115451813,0.0,7.56219,7.56219,7.56219,7.56219,3.6477017,0.0
14.311921,3.3774266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.311921,0.0,0.0,0.0,0.0,0.0,0.0,3.713407,7.090833514928818,7.090833514928818,0.0,7.0908337,7.0908337,7.0908337,7.0908337,3.713407,0.0
14.359235,3.434372,0.0,2.6458564,2.8988676,0.0,0.0,0.0,0.0,0.0,0.0,14.359235,0.0,0.0,0.0,0.0,0.0,0.0,3.924264,10.25750356912613,10.25750356912613,0.0,10.2575035,10.2575035,10.2575035,10.2575035,3.924264,0.0
14.928612,3.7502477,0.0,0.7951534,0.86166334,0.0,0.0,0.0,0.0,0.0,0.0,14.928612,0.0,0.0,0.0,0.0,0.0,0.0,4.472855,8.933010011911392,8.933010011911392,0.0,8.93301,9.084767,8.93301,9.084767,4.472855,-0.15175697
20.94578,5.5253654,0.0,3.6038058,3.743686,0.0,0.0,0.0,0.0,0.0,0.0,20.94578,0.0,0.0,0.0,0.0,0.0,0.0,5.544847,14.23629367351532,14.23629367351532,0.0,14.236293,14.813898,14.236293,14.813898,5.544847,-0.5776048
26.249683,7.6315193,0.0,2.080734,2.257741,0.0,0.0,0.0,0.0,0.0,0.0,26.249683,0.0,0.0,0.0,0.0,0.0,0.0,6.9145474,15.380629658699036,15.380629658699036,0.0,15.38063,16.803808,15.38063,16.803808,6.9145474,-1.4231776
33.671757,10.259115,0.0,5.76521,6.1885233,0.0,0.0,0.0,0.0,0.0,0.0,33.671757,0.0,0.0,0.0,0.0,0.0,0.0,7.751303,21.7353338599205,21.7353338599205,0.0,21.735334,24.198942,21.735334,24.198942,7.751303,-2.463609
36.206566,12.024661,0.0,2.4102945,2.6216433,0.0,0.0,0.0,0.0,0.0,0.0,36.206566,0.0,0.0,0.0,0.0,0.0,0.0,7.5472827,18.995713710784912,18.995713710784912,0.0,18.995714,22.193586,18.995714,22.193586,7.5472827,-3.1978726
32.379356,11.683763,0.22695473,2.4161696,3.9347332,1.3008521,1.3008521,0.0,0.0,0.0,0.0,32.379356,0.0,1.2089385,0.0,0.0,1.5335363,0.0,8.467105,20.559173226356506,20.559173226356506,0.0,19.25832,23.011702,19.25832,23.011702,8.467105,-3.7533805
33.852413,13.477124,0.0,1.2599885,2.6475205,1.3008521,1.3008521,0.0,2.473967,2.473967,0.0,33.852413,0.0,1.2089385,0.0,0.0,0.0,2.473967,8.363474,22.95919579267502,22.95919579267502,0.0,19.184376,23.187263,19.184376,23.187263,8.363474,-4.00289
36.126358,14.848652,0.0,0.075941324,0.07927104,0.0,0.0,0.0,-0.14354068,0.0,-0.14354068,36.126358,0.0,0.0,0.0,0.14354068,0.0,0.0,6.9481335,17.660473346710205,17.660473346710205,0.0,17.804014,21.876055,17.804014,21.876055,6.9481335,-4.0720415
43.27794,18.536781,0.0,0.5867655,0.44568366,-0.17409134,0.0,-0.17409134,3.246782,3.246782,0.0,43.27794,0.16179065,0.0,0.16179065,0.0,0.0,3.246782,6.6958437,25.125609636306763,25.125609636306763,0.0,22.05292,25.8524,22.05292,25.8524,6.6958437,-3.7994812
17.324675,8.084069,0.0,1.6677487,1.6114275,-0.17409036,0.0,-0.17409036,0.0,0.0,0.0,17.324675,0.16178975,0.0,0.16178975,0.0,0.0,0.0,6.378774,12.661614060401917,12.661614060401917,0.0,12.835704,16.248362,30.767078,34.179733,6.378774,-3.4126568
27.945734,11.672532,0.0,1.4302865,1.5533636,0.0,0.0,0.0,-2.7,0.0,-2.7,27.945734,0.0,0.0,0.0,2.7,0.0,0.0,6.1251383,13.965269923210144,13.965269923210144,0.0,16.66527,19.351036,29.30874,31.994507,6.1251383,-2.6857648
29.147585,11.181655,0.0,1.6744683,1.7586432,0.0,0.0,0.0,-0.31039652,0.0,-0.31039652,29.147585,0.0,0.0,0.0,0.31039652,0.0,0.0,12.922775,23.751325517892838,23.751325517892838,0.0,24.06172,25.863073,37.960777,39.762127,12.922775,-1.8013518
26.043922,9.446878,0.0,0.81914175,0.85714716,0.0,0.0,0.0,0.0,0.0,0.0,26.043922,0.0,0.0,0.0,0.0,0.0,0.0,9.089996,18.573223888874054,18.573223888874054,0.0,18.573225,19.394022,30.104984,30.925781,9.089996,-0.8207992
33.04766,10.880453,0.0,0.9189828,0.9678958,0.0,0.0,0.0,0.0,0.0,0.0,33.04766,0.0,0.0,0.0,0.0,0.0,0.0,12.586617,24.32441157102585,24.32441157102585,0.0,24.324411,24.434965,26.815472,26.926027,12.586617,-0.11055534
20.229925,6.4804935,0.0,1.1555697,1.2450701,0.0,0.0,0.0,0.0,0.0,0.0,20.229925,0.0,0.0,0.0,0.0,0.0,0.0,8.314123,16.03968644142151,16.03968644142151,0.0,16.039688,16.039688,18.601425,18.601425,8.314123,0.0
20.123978,5.909214,0.0,1.0095111,0.72662914,-0.34818235,0.0,-0.34818235,0.0,0.0,0.0,20.123978,0.323581,0.0,0.323581,0.0,0.0,0.0,8.121485,14.757327646017075,14.757327646017075,0.0,15.105511,15.105511,17.374092,17.374092,8.121485,0.0
21.517263,5.9314947,0.0,0.8007329,0.49807307,-0.34818232,0.0,-0.34818232,0.0,0.0,0.0,21.517263,0.32358098,0.0,0.32358098,0.0,0.0,0.0,6.257903,12.687471449375153,12.687471449375153,0.0,13.035653,13.035653,15.895378,15.895378,6.257903,0.0
31.439457,7.936315,0.0,0.9933251,1.0699233,0.0,0.0,0.0,0.0,0.0,0.0,31.439457,0.0,0.0,0.0,0.0,0.0,0.0,4.086716,13.092955142259598,13.092955142259598,0.0,13.092956,13.092956,15.221017,15.221017,4.086716,0.0
29.360981,7.3640532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.360981,0.0,0.0,0.0,0.0,0.0,0.0,3.7180943,11.082147657871246,11.082147657871246,0.0,11.082149,11.082149,12.071838,12.071838,3.7180943,0.0
23.485226,5.6849966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.485226,0.0,0.0,0.0,0.0,0.0,0.0,3.684646,9.36964276432991,9.36964276432991,0.0,9.369643,9.369643,10.907697,10.907697,3.684646,0.0
27.97215,6.9495535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.97215,0.0,0.0,0.0,0.0,0.0,0.0,3.6860025,10.635556071996689,10.635556071996689,0.0,10.635556,10.635556,10.121172,10.121172,3.6860025,0.0
42.63908,10.943148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.63908,0.0,0.0,0.0,0.0,0.0,0.0,3.6536565,14.59680324792862,14.59680324792862,0.0,14.596804,14.596804,9.259101,9.259101,3.6536565,0.0
29.375761,6.8457866,0.0,0.31384364,0.33636588,0.0,0.0,0.0,0.0,0.0,0.0,29.375761,0.0,0.0,0.0,0.0,0.0,0.0,3.6210513,10.803203701972961,10.803203701972961,0.0,10.803204,10.803204,8.594987,8.594987,3.6210513,0.0
28.689152,6.4917474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.689152,0.0,0.0,0.0,0.0,0.0,0.0,3.8921425,10.383890092372894,10.383890092372894,0.0,10.38389,10.38389,7.815075,7.815075,3.8921425,0.0
21.615978,5.7079873,0.0,3.9914584,4.337318,0.0,0.0,0.0,0.0,0.0,0.0,21.615978,0.0,0.0,0.0,0.0,0.0,0.0,4.787988,14.697695344686508,14.697695344686508,0.0,14.697695,14.833294,14.860936,14.996534,4.787988,-0.13559829
27.052134,7.396245,0.75047183,0.6942956,3.882804,3.12937,3.12937,0.0,1.548985,1.548985,0.0,27.052134,0.0,2.8713808,0.0,0.0,2.9351141,1.548985,5.328063,18.298369467258453,18.298369467258453,0.0,13.620014,14.228214,12.784779,13.392978,5.328063,-0.60819954
26.764706,8.186348,0.0,1.9475595,1.7712657,-0.27828968,0.0,-0.27828968,-1.32,0.0,-1.32,26.764706,0.25534713,0.0,0.25534713,1.32,0.0,0.0,10.370009,17.497027412056923,17.497027412056923,0.0,19.095316,20.605913,19.78869,21.299286,10.370009,-1.5105952
28.098898,8.664559,0.0,2.9478614,3.0950224,0.0,0.0,0.0,0.58986795,0.58986795,0.0,28.098898,0.0,0.0,0.0,0.07013205,0.0,0.66,7.5978622,17.47414058446884,17.47414058446884,0.0,16.884272,19.357445,17.102959,19.576128,7.5978622,-2.4731715
33.31618,11.319869,0.0,2.113493,1.4081986,-0.8670147,0.0,-0.8670147,-0.6073061,0.0,-0.6073061,33.31618,0.79553694,0.0,0.79553694,0.6073061,0.0,0.0,7.716792,16.637295961380005,16.637295961380005,0.0,18.111618,21.311876,18.106583,21.306843,7.716792,-3.2002587
26.862337,9.705186,0.0,1.668153,1.5721188,-0.19491893,0.0,-0.19491893,0.0,0.0,0.0,26.862337,0.17884956,0.0,0.17884956,0.0,0.0,0.0,7.399315,14.919627666473389,14.919627666473389,0.0,15.114547,18.871538,18.1937,21.950693,7.399315,-3.7569914
25.93379,9.7181225,0.0,0.9760567,0.9772883,-0.06415006,0.0,-0.06415006,-0.006598628,0.0,-0.006598628,25.93379,0.058861446,0.0,0.058861446,0.006598628,0.0,0.0,8.193687,14.787580028176308,14.787580028176308,0.0,14.85833,18.953249,18.8802,22.975119,8.193687,-4.0949197
30.345549,12.820976,0.0,0.09625785,0.09808778,0.0,0.0,0.0,1.74,1.74,0.0,30.345549,0.0,0.0,0.0,0.0,0.0,1.74,6.7026367,17.2179092168808,17.2179092168808,0.0,15.477909,19.6217,19.540312,23.684105,6.7026367,-4.143793
13.923482,5.9023094,0.0,0.830629,1.5792096,0.6863111,0.6863111,0.0,1.4724028,1.4724028,0.0,13.923482,0.637569,1.273977,0.637569,0.6075972,0.0,2.08,6.4066525,11.425124019384384,11.425124019384384,0.0,9.266409,13.20186,20.966671,24.90212,6.4066525,-3.93545
28.341839,11.376099,0.0,0.100272246,0.10912822,0.0,0.0,0.0,-1.0594577,0.0,-1.0594577,28.341839,0.0,0.0,0.0,1.0594577,0.0,0.0,6.133855,12.891476690769196,12.891476690769196,0.0,13.9509325,17.619081,23.58582,27.25397,6.133855,-3.6681483
16.309729,7.2037835,0.0,1.7095007,2.134166,0.2817987,0.2817987,0.0,-0.011052563,0.0,-0.011052563,16.309729,0.39776847,0.6527026,0.39776847,0.011052563,0.0,0.0,6.1076813,12.53975373506546,12.53975373506546,0.0,12.269008,15.163833,27.467432,30.362253,6.1076813,-2.894825
21.484556,9.074409,0.0,0.18194154,0.19235013,0.0,0.0,0.0,0.0,0.0,0.0,21.484556,0.0,0.0,0.0,0.0,0.0,0.0,6.731808,13.94850754737854,13.94850754737854,0.0,13.948507,15.998569,24.916513,26.966572,6.731808,-2.0500603
20.233341,7.483687,0.0,1.31257,0.54365706,-0.8696655,0.0,-0.8696655,-0.00028180826,0.0,-0.00028180826,20.233341,0.80200624,0.0,0.80200624,0.00028180826,0.0,0.0,12.112527,19.168645083904266,19.168645083904266,0.0,20.038593,21.009537,31.268652,32.239594,12.112527,-0.97094476
