cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
21.433313,5.613936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.433313,0.0,0.0,0.0,0.0,0.0,0.0,3.7419388,9.35587477684021,9.35587477684021,0.0,9.355875,9.355875,9.355875,9.355875,3.7419388,0.0
19.659147,4.8832536,0.0,0.31246832,1.8381672,1.5032753,1.5032753,0.0,7.3281198,7.3281198,0.0,19.659147,0.0,1.4214952,0.0,0.0,0.0,7.3281198,3.6769533,17.72649335861206,17.72649335861206,0.0,8.895099,8.895099,8.895099,8.895099,3.6769533,0.0
17.562538,4.315687,0.0,0.3235594,1.8514345,1.5032753,1.5032753,0.0,5.3859596,5.3859596,0.0,17.562538,0.0,1.4214952,0.0,0.6343655,0.0,6.020325,3.6596305,15.21271163225174,15.21271163225174,0.0,8.323477,8.323477,8.323477,8.323477,3.6596305,0.0
15.982864,3.9144888,0.0,0.0,1.5032753,1.5032753,1.5032753,0.0,-1.408456,0.0,-1.408456,15.982864,0.0,1.4214952,0.0,2.9084558,0.0,1.5,3.6477017,7.657009482383728,7.657009482383728,0.0,7.56219,7.56219,7.56219,7.56219,3.6477017,0.0
14.311921,3.3774266,0.0,0.0,1.5032753,1.5032753,1.5032753,0.0,1.47,1.47,0.0,14.311921,0.0,1.4214952,0.0,1.35,0.0,2.8200002,3.713407,10.064108788967133,10.064108788967133,0.0,7.0908337,7.0908337,7.0908337,7.0908337,3.713407,0.0
14.359235,3.434372,0.0,2.6458564,3.7517169,0.85284925,0.85284925,0.0,-1.4129869,0.0,-1.4129869,14.359235,0.0,0.817026,0.0,2.9129868,0.0,1.5,3.924264,9.697365880012512,9.697365880012512,0.0,10.2575035,10.2575035,10.2575035,10.2575035,3.924264,0.0
14.928612,3.7502477,0.0,0.7951534,0.51348096,-0.34818235,0.0,-0.34818235,-2.4324098,0.0,-2.4324098,14.928612,0.323581,0.0,0.323581,3.75241,0.0,1.32,4.472855,6.152417749166489,6.152417749166489,0.0,8.93301,9.084767,8.93301,9.084767,4.472855,-0.15175697
20.94578,5.5253654,0.0,3.6038058,3.9603567,0.21667062,0.21667062,0.0,-4.289341,0.0,-4.289341,20.94578,0.0,0.20756955,0.0,4.289341,0.0,0.0,5.544847,10.163623809814453,10.163623809814453,0.0,14.236294,14.8139,14.236294,14.8139,5.544847,-0.5776048
26.249683,7.6315193,0.0,2.080734,1.8486726,-0.40906847,0.0,-0.40906847,1.3172709,1.3172709,0.0,26.249683,0.4017238,0.022223346,0.4017238,0.002729139,0.0,1.32,6.9145474,16.288832545280457,16.288832545280457,0.0,15.38063,16.803808,15.38063,16.803808,6.9145474,-1.4231776
33.671757,10.259115,0.0,5.76521,6.1885233,0.0,0.0,0.0,-1.572225,0.0,-1.572225,33.671757,0.0,0.0,0.0,1.572225,0.0,0.0,7.751303,20.16310888528824,20.16310888528824,0.0,21.735334,24.198942,21.735334,24.198942,7.751303,-2.463609
36.206566,12.024661,0.0,2.4102945,2.447552,-0.17409138,0.0,-0.17409138,1.32,1.32,0.0,36.206566,0.1617907,0.0,0.1617907,0.0,0.0,1.32,7.5472827,20.14162242412567,20.14162242412567,0.0,18.995714,22.193586,18.995714,22.193586,7.5472827,-3.1978726
32.379356,11.683763,0.22695473,2.4161696,2.633881,0.0,0.0,0.0,-1.2896192,0.0,-1.2896192,32.379356,0.0,0.0,0.0,1.2896192,1.5335363,0.0,8.467105,17.96870195865631,17.96870195865631,0.0,19.25832,23.011702,19.25832,23.011702,8.467105,-3.7533805
33.852413,13.477124,0.0,1.2599885,1.3466684,0.0,0.0,0.0,1.5963554,1.5963554,0.0,33.852413,0.0,0.0,0.0,0.0,0.0,1.5963554,8.363474,20.780732214450836,20.780732214450836,0.0,19.184376,23.187263,19.184376,23.187263,8.363474,-4.00289
36.126358,14.848652,0.0,0.075941324,0.07927104,0.0,0.0,0.0,-1.5052674,0.0,-1.5052674,36.126358,0.0,0.0,0.0,1.5052674,0.0,0.0,6.9481335,16.298746556043625,16.298746556043625,0.0,17.804014,21.876055,17.804014,21.876055,6.9481335,-4.0720415
43.27794,18.536781,0.0,0.5867655,0.44568366,-0.17409134,0.0,-0.17409134,4.8431377,4.8431377,0.0,43.27794,0.16179065,0.0,0.16179065,0.0,0.0,4.8431377,6.6958437,26.721965193748474,26.721965193748474,0.0,22.05292,25.8524,22.05292,25.8524,6.6958437,-3.7994812
73.33563,31.852026,0.0,1.6677487,1.6114275,-0.17409036,0.0,-0.17409036,-2.8552675,0.0,-2.8552675,73.33563,0.16178975,0.0,0.16178975,2.8552675,0.0,0.0,6.378774,33.574304953217506,33.574304953217506,0.0,36.60366,40.016315,30.767078,34.179733,6.378774,-3.4126568
73.39048,30.763098,0.11644093,1.4302865,1.7355503,0.1821867,0.1821867,0.0,3.2217076,3.2217076,0.0,73.39048,0.0,0.1745341,0.0,0.0,1.0122205,3.2217076,6.1251383,39.27617210149765,39.27617210149765,0.0,35.872276,38.55804,29.163382,31.849146,6.1251383,-2.6857648
82.90621,32.598473,0.11644093,1.6744683,1.7818408,0.023197748,0.023197748,0.0,-1.8257409,0.0,-1.8257409,82.90621,0.0,0.022223346,0.0,3.175741,0.863531,1.35,12.922775,43.79243701696396,43.79243701696396,0.0,45.59498,47.39633,37.85387,39.655224,12.922775,-1.8013518
88.73586,31.999397,0.0,0.81914175,0.85714716,0.0,0.0,0.0,-1.401448,0.0,-1.401448,88.73586,0.0,0.0,0.0,1.401448,0.0,0.0,9.089996,39.72429233789444,39.72429233789444,0.0,41.125736,41.946537,30.104984,30.925781,9.089996,-0.8207992
94.64557,31.999397,0.11644093,0.9189828,0.9678958,0.0,0.0,0.0,2.4264421,2.4264421,0.0,94.64557,0.0,0.0,0.0,0.0,0.63585836,2.4264421,12.586617,47.98623740673065,47.98623740673065,0.0,45.5598,45.670345,26.767452,26.87801,12.586617,-0.11055534
106.07319,32.598473,0.11644093,1.1555697,1.3142962,0.06922612,0.06922612,0.0,0.58473706,0.58473706,0.0,106.07319,0.0,0.06631834,0.0,0.76526296,0.5535329,1.35,8.314123,42.928069949150085,42.928069949150085,0.0,42.274105,42.274105,18.5747,18.5747,8.314123,0.0
114.076065,33.08832,0.0,1.0095111,0.7498269,-0.3249846,0.0,-0.3249846,2.4029827,2.4029827,0.0,114.076065,0.323581,0.022223346,0.323581,0.0,0.0,2.4029827,8.121485,44.36261701583862,44.36261701583862,0.0,42.284615,42.284615,17.374092,17.374092,8.121485,0.0
125.8348,33.6874,0.0,0.8007329,0.5212708,-0.32498458,0.0,-0.32498458,-0.8086065,0.0,-0.8086065,125.8348,0.32358098,0.022223346,0.32358098,2.1586065,0.0,1.35,6.257903,39.65796899795532,39.65796899795532,0.0,40.79156,40.79156,15.895378,15.895378,6.257903,0.0
126.882,31.999397,0.0,0.9933251,1.093121,0.023197748,0.023197748,0.0,2.4030514,2.4030514,0.0,126.882,0.0,0.022223346,0.0,0.0,0.0,2.4030514,4.086716,39.58228397369385,39.58228397369385,0.0,37.156036,37.156036,15.221016,15.221016,4.086716,0.0
133.64792,32.598473,0.11644093,0.0,0.023197748,0.023197748,0.023197748,0.0,-2.1545372,0.0,-2.1545372,133.64792,0.0,0.022223346,0.0,2.1545372,0.43763497,0.0,3.7180943,34.301668643951416,34.301668643951416,0.0,36.433006,36.433006,12.075088,12.075088,3.7180943,0.0
135.19292,31.999397,0.0,0.0,0.023197748,0.023197748,0.023197748,0.0,1.0,1.0,0.0,135.19292,0.0,0.022223346,0.0,0.0,0.0,1.0,3.684646,36.70723894238472,36.70723894238472,0.0,35.68404,35.68404,10.907696,10.907696,3.684646,0.0
131.28378,31.999397,0.0,0.0,0.023197748,0.023197748,0.023197748,0.0,1.0,1.0,0.0,131.28378,0.0,0.022223346,0.0,0.0,0.0,1.0,3.6860025,36.70859554409981,36.70859554409981,0.0,35.6854,35.6854,10.121172,10.121172,3.6860025,0.0
131.28378,31.999397,0.0,0.0,0.023197748,0.023197748,0.023197748,0.0,1.0,1.0,0.0,131.28378,0.0,0.022223346,0.0,0.0,0.0,1.0,3.6536565,36.67624908685684,36.67624908685684,0.0,35.653053,35.653053,9.259101,9.259101,3.6536565,0.0
140.20364,31.999397,0.0,0.31384364,0.33636588,0.0,0.0,0.0,1.0,1.0,0.0,140.20364,0.0,0.0,0.0,0.0,0.0,1.0,3.6210513,36.95681270956993,36.95681270956993,0.0,35.956814,35.956814,8.594986,8.594986,3.6210513,0.0
141.95776,31.999397,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,141.95776,0.0,0.0,0.0,2.0,0.0,0.0,3.8921425,33.891537129879,33.891537129879,0.0,35.89154,35.89154,7.815073,7.815073,3.8921425,0.0
131.28378,31.999397,0.0,3.9914584,4.337318,0.0,0.0,0.0,1.0,1.0,0.0,131.28378,0.0,0.0,0.0,0.0,0.0,1.0,4.787988,41.98910343647003,41.98910343647003,0.0,40.9891,41.124702,14.860936,14.996533,4.787988,-0.13559829
124.91752,32.39878,0.0,0.6942956,0.75343394,0.0,0.0,0.0,-2.0,0.0,-2.0,124.91752,0.0,0.0,0.0,2.0,0.0,0.0,5.328063,35.87207871675491,35.87207871675491,0.0,37.872078,38.480274,12.803521,13.41172,5.328063,-0.60819954
110.254555,31.999397,0.0,1.9475595,2.0495555,0.0,0.0,0.0,1.0,1.0,0.0,110.254555,0.0,0.0,0.0,0.0,0.0,1.0,10.370009,43.90836584568024,43.90836584568024,0.0,42.908367,44.418964,19.788692,21.299288,10.370009,-1.5105952
103.08295,32.39878,0.0,2.9478614,3.0950224,0.0,0.0,0.0,-1.2612879,0.0,-1.2612879,103.08295,0.0,0.0,0.0,1.2612879,0.0,0.0,7.5978622,39.3572051525116,39.3572051525116,0.0,40.618492,43.091667,17.102959,19.576128,7.5978622,-2.4731715
94.64557,31.999397,0.0,2.113493,2.4350467,0.15983336,0.15983336,0.0,1.0,1.0,0.0,94.64557,0.0,0.15311968,0.0,0.0,0.0,1.0,7.716792,39.95097517967224,39.95097517967224,0.0,38.79114,41.991398,18.106583,21.30684,7.716792,-3.2002587
89.80825,32.39878,0.0,1.668153,1.7902355,0.023197748,0.023197748,0.0,-0.8965292,0.0,-0.8965292,89.80825,0.0,0.022223346,0.0,0.8965292,0.0,0.0,7.399315,36.934810280799866,36.934810280799866,0.0,37.80814,41.565136,18.1937,21.950691,7.399315,-3.7569914
