Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,22.1703784600491,,94.62467534955624,0.6749404924336793,0.0,2.0047110140479782,0,0.0
6,2,5,0,22.178294819953287,,94.734361912978,0.6707457178355001,0.0,1.94171197408222,0,0.0
6,3,5,0,22.183104931707867,,94.85883628611889,0.698488133083265,0.0,1.7335310327907547,0,0.0
6,4,5,0,22.187323221237705,,94.98131928117547,0.6655792503047541,0.0,1.6414442139813927,0,0.0
6,5,5,0,22.1912298060334,,95.16501083749569,0.661384475706575,0.0,1.548211947384074,0,0.0
6,6,5,0,22.193885646277984,,95.5143172530754,0.6633183247059422,1.4610189552066342,2.330280409956349,0,0.0
6,7,5,0,22.24977071203699,,95.52415252209973,0.8054332909675779,0.0,1.5454355183301176,0,36.2606
6,8,5,0,23.30055394654682,,89.63031334867581,0.6794528067655361,0.0,0.607144050370244,0,59.6028
6,9,5,0,23.349291811607674,,89.37107703282672,0.6733337200337566,0.0,0.9669942401914022,0,191.336
6,10,5,0,23.348824070145422,,89.4496809024712,0.8686315521501718,2.329888284396875,1.8099377857911831,0,334.93600000000004
6,11,5,0,23.345879219547303,,89.49503492277915,0.8611470507678953,0.0,2.0368876124208835,0,484.69
6,12,5,0,23.3414676539719,,89.56441295716749,0.6652712474368431,0.0,2.1228055457156176,0,654.462
6,13,5,0,23.33843698494266,,89.57293175902703,0.6691484823013443,0.0,2.2754207094928423,0,702.915
6,14,5,0,23.33605897220916,,89.60034467984242,0.6717269476338339,0.4654899254477626,2.559792049669408,0,689.915
6,15,5,0,23.33425995992653,,89.44630821493959,0.6736607966332012,0.0,3.192787262131787,0,649.424
6,16,5,0,23.33296800589705,,89.28084130876469,0.7020478282140885,0.0,3.1401515375176423,0,576.3249999999999
6,17,5,0,23.331822898403416,,88.94084886938593,0.6833395784958041,0.0,3.029397111155642,0,449.733
6,18,5,0,23.331110354606487,,88.77897645960874,0.953692810610978,0.0,3.0394731984486607,0,306.236
6,19,5,0,23.33052777045469,,88.62256981083925,1.2693716360128104,0.0,3.069173333400762,0,128.73299999999998
6,20,5,0,23.33010474440071,,88.47712271247087,1.3089875230434729,0.0,2.8263895946082536,0,5.17938
6,21,5,0,22.77074813127226,,91.487980115487,1.3993053044189625,0.0,3.2686981613636896,0,0.0
6,22,5,0,22.19624825932742,,94.76290572906052,1.5074135587930295,0.0,3.610073575891349,0,0.0
6,23,5,0,22.175261100055835,,94.9479515827056,0.9793844252408416,0.0,2.750393424796764,0,0.0
6,24,5,0,22.177193365916693,,95.07557515457626,0.6836475813637152,0.0,2.265082962186497,0,0.0
6,1,6,0,22.18331843950932,,95.1763643605678,0.6749404924336793,0.0,2.000901886734056,0,0.0
6,2,6,0,22.189232129621573,,95.321942633535,0.6707457178355001,0.0,2.0098105366481143,0,0.0
6,3,6,0,22.1926606065076,,95.41958212613962,0.698488133083265,0.0,1.7501923495428855,0,0.0
6,4,6,0,22.19599658117506,,95.78099085541147,0.6655792503047541,0.0,1.6427027451478182,0,0.0
6,5,6,0,22.1984857260163,,95.99425197091466,0.661384475706575,0.0,1.5472671067747796,0,0.0
6,6,6,0,22.20036631337134,,96.00042436425258,0.6770018591998359,0.0,1.4972243532511875,0,0.0
6,7,6,0,22.20249858342958,,96.20538571870472,0.8054332909675779,0.0,1.6368662042809974,0,24.712
6,8,6,0,23.30004215307265,,90.09201119938804,1.098246581507499,0.0,0.8498521706913402,0,123.047
6,9,6,0,23.195774285912712,,90.83629996614896,1.4499741234032957,1.4671644001594226,2.295685137015289,0,329.819
6,10,6,0,23.31270603029539,,90.34838532845087,1.4228077814852436,2.182664287542574,2.6345965219412832,0,471.405
6,11,6,0,23.31004248782156,,90.31543866976564,0.8611470507678953,0.0,2.2661244444165662,0,593.637
6,12,6,0,23.316237877620026,,90.33191174233076,0.8602717690904433,0.0,2.275668293520601,0,650.986
