dhw_storage,electrical_storage,cooling_or_heating_device
-0.45236704,-0.026714485,-0.08024566
-0.45220616,-0.031792212,-0.08340728
-0.44618306,-0.027865592,-0.08170214
-0.3845225,-0.031018136,-0.06348331
-0.26440033,-0.02865782,-0.083438516
-0.0066015646,-0.053574696,-0.101743266
0.08865494,-0.032317627,-0.09030405
-0.057919934,-0.03658407,-0.12220223
-0.4100843,-0.067420654,-0.06460437
-0.237797,-0.06784895,-0.115348294
-0.3663586,-0.06646899,-0.11471689
-0.28313765,-0.07791484,-0.13481504
-0.3072807,-0.10051118,-0.100804776
-0.40224737,-0.11373926,-0.05749303
-0.44013244,-0.118735924,-0.037829712
-0.16125959,-0.08399727,-0.11755599
-0.22838925,-0.08300847,-0.06876469
-0.33638754,-0.098446585,-0.057330027
-0.3112798,-0.099288344,-0.08880913
-0.16111939,-0.059882488,-0.1509119
-0.17162557,-0.068009764,-0.1407251
-0.15236895,-0.06931003,-0.077624455
-0.3029228,-0.07134788,-0.054298207
-0.33279547,-0.05621347,-0.0406498
-0.0011331047,-0.0673471,-0.25091478
-0.254413,-0.053326923,-0.124843776
-0.1250081,-0.07383899,-0.1737225
-0.102149576,-0.07593788,-0.14003715
-0.07510478,-0.07409919,-0.14867336
0.10499387,-0.0759576,-0.13133603
0.1692262,-0.059450667,-0.11876038
0.017258242,-0.047389682,-0.1443823
0.14331934,-0.05488676,-0.18361689
0.27280876,-0.056123666,-0.2207835
0.440515,-0.08538295,-0.22580552
0.38268873,-0.093136765,-0.18765622
0.19609205,-0.08991263,-0.12686068
0.2079322,-0.09244362,-0.28218392
0.22638996,-0.09531138,-0.26557475
0.15188262,-0.102129996,-0.26108107
0.023390107,-0.10013989,-0.19979484
0.27107888,-0.058038745,-0.12673195
0.36184233,-0.0604924,-0.09461644
0.023760037,-0.048605964,-0.39329243
0.06388809,-0.08372152,-0.1609008
0.13704483,-0.0893279,-0.09231098
0.19757137,-0.08412738,-0.06337024
0.2438187,-0.08075075,-0.15872937
-0.26604807,-0.034815464,-0.15434356
-0.2579347,-0.055440996,-0.13367115
-0.24771574,-0.059570253,-0.105131075
-0.2748154,-0.062152695,-0.09769571
-0.25753468,-0.061363935,-0.082674906
-0.19196124,-0.053327564,-0.088388026
-0.21194704,-0.056277193,-0.13864724
0.049043763,-0.054303806,-0.11182079
0.184794,0.0136520285,-0.20908722
0.17265168,0.005715012,-0.21770349
-0.009889922,-0.0007367695,-0.23428309
-0.0889498,-0.010617306,-0.24987443
-0.2023216,0.021584893,-0.32873306
-0.030884296,0.007951048,-0.3549078
0.012900035,-0.010024733,-0.23413193
-0.022133911,-0.030991832,-0.36995566
-0.18467583,-0.07138031,-0.31539044
0.1863474,-0.030827733,-0.25660482
0.15060163,-0.029803095,-0.2186436
-0.26043388,-0.06862858,-0.24668899
-0.22073065,-0.07079021,-0.22728465
-0.06956139,-0.060418792,-0.21579523
-0.005530527,-0.04776609,-0.18382671
-0.14815474,-0.045163725,-0.1867588
0.23541169,-0.061768044,-0.08195335
0.3348505,-0.07782372,-0.038196698
0.3676755,-0.08390299,-0.033247173
0.3246494,-0.07844943,-0.02856338
0.33323184,-0.07616812,-0.0223663
0.33981848,-0.073787786,-0.04540375
0.2982697,-0.06719873,-0.06208378
0.1671139,-0.06250804,-0.06427117
0.071425915,-0.05239478,-0.12112266
0.010337027,-0.045000516,-0.108526945
-0.16781014,-0.03681046,-0.10916191
-0.12676387,-0.038331043,-0.18426158
0.30256158,-0.046262756,-0.13642979
-0.15776148,-0.028759824,-0.14758113
-0.122480035,-0.033722363,-0.07559945
-0.048875913,-0.03591554,-0.051538527
-0.08928471,-0.053781524,-0.033317283
-0.062838495,-0.06648205,-0.022662401
0.14938766,-0.06923871,-0.018565997
0.3168473,-0.062496953,-0.020138443
0.3783989,-0.061866228,-0.021711707
0.25475058,-0.02608484,-0.07681377
0.07844856,-0.034901973,-0.082382455
0.05950155,-0.04421558,-0.054429695
-0.06882898,-0.063853554,-0.053584397
-0.034559794,-0.053057406,-0.06256662
-0.2095365,-0.021270204,-0.114737675
-0.17166646,-0.048647538,-0.0865363
-0.054543328,-0.035059232,-0.1054478
-0.037153013,-0.033999946,-0.10136148
0.1295113,-0.026110873,-0.1073973
-0.17689528,-0.038946453,-0.1668005
-0.25865152,-0.053329248,-0.18856883
-0.1891876,-0.05162658,-0.20921473
-0.24204163,-0.06900761,-0.17167012
-0.21575126,-0.06922685,-0.20922558
0.18598276,-0.053999566,-0.3215137
-0.18761688,-0.056048717,-0.28306264
-0.059561253,-0.08035117,-0.324578
0.039745715,-0.073211685,-0.2448852
-0.15232366,-0.0805744,-0.27992505
0.031485617,-0.08551884,-0.29043734
-0.17336622,-0.08858066,-0.21170533
-0.16384637,-0.08703327,-0.19685471
-0.10096726,-0.083400175,-0.19883102
-0.1308326,-0.0650649,-0.19122368
-0.082066596,-0.06666228,-0.11266944
-0.21149899,-0.06827478,-0.10140276
-0.23486179,-0.00023819582,-0.16526121
-0.07250575,-0.03627712,-0.109309524
-0.2535759,-0.048697297,-0.100599855
-0.24720311,-0.034058303,-0.097512335
-0.26313478,-0.036077075,-0.10938439
-0.2444849,-0.013834549,-0.07423505
-0.17472488,-0.009604583,-0.091434285
-0.2941095,-0.048116323,-0.086792514
-0.27707377,-0.06581885,-0.17429624
-0.2058062,-0.04527546,-0.22060995
-0.08075232,-0.04217783,-0.2694195
-0.030167356,-0.019495998,-0.3483449
-0.10670514,-0.008150625,-0.3931011
-0.22993265,-0.001545394,-0.3489688
-0.29972497,0.0069583943,-0.3629778
-0.36067554,-0.021792268,-0.2959898
-0.41278517,-0.007868016,-0.27458197
-0.45254686,-0.073262535,-0.11260156
-0.4379518,-0.05545945,-0.12021838
-0.2845977,-0.031162439,-0.106579706
-0.43936944,-0.044796184,-0.096998304
-0.4110122,-0.044375565,-0.056926206
-0.4163837,-0.05106129,-0.066140875
-0.17664781,-0.013627449,-0.09122652
-0.077463366,-0.03620167,-0.066130295
-0.059072122,-0.044401385,-0.08906786
0.15098165,-0.053513985,-0.091857076
-0.0007014419,-0.052917138,-0.07862593
0.15727268,-0.043841995,-0.08688535
0.08511884,-0.038736995,-0.0813466
0.06008134,-0.029842509,-0.07476075
0.12496941,0.009346108,-0.14600381
-0.12471048,-0.005598203,-0.16089556
-0.14299953,0.0076655187,-0.16769269
-0.3471987,-0.009684598,-0.06384991
-0.15098774,-0.04588851,-0.07491258
-0.12233853,-0.01035232,-0.23961177
-0.06708884,0.0021041615,-0.24884315
-0.33233333,-0.0632924,-0.051704213
0.05786429,-0.007998017,-0.1147054
-0.14332923,-0.059410788,-0.06381513
-0.2607131,-0.06944229,-0.048864275
-0.06056115,-0.054749362,-0.08077404
-0.058557592,-0.08278304,-0.048722595
-0.05896702,-0.08667225,-0.034589782
-0.16021688,-0.07020755,-0.036124557
-0.0912878,-0.028012065,-0.036280587
