Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupancy,Set Point
6,1,5,0,22.12572253776042,,95.18747407507118,0.3544116226606694,0.4544608542300984,2.2403635293981616,0.0,0.0,3.0,22.22222222222222
6,2,5,0,22.13215717857505,,95.3090082057477,0.3526263817384417,0.2277668112196237,1.86800959221407,0.0,0.0,3.0,22.22222222222222
6,3,5,0,22.1451119633222,,95.40020896704816,0.3513246030660558,0.0,1.6747959567162398,0.0,0.0,3.0,22.22222222222222
6,4,5,0,22.156293186864865,,95.63292416970262,0.3498616703103893,0.0,1.5618808723207858,0.0,0.0,3.0,22.22222222222222
6,5,5,0,23.31776197149967,,89.25857000144975,0.3480764293881616,0.0,0.4232059314603866,0.0,0.0,3.0,23.38888888888889
6,6,5,0,23.81146812993704,,86.7392366354971,0.3485598916380034,0.0,0.3459366088183888,0.0,0.0,3.0,23.944444444444443
6,7,5,0,24.94140434130136,,81.22097087156064,0.3776141222581464,0.665607113071921,0.4942623004773122,0.0,36.2606,3.0,25.0
6,8,5,0,25.049870320518256,,80.72916559485806,0.4013460206770488,0.0,0.3392626642808071,0.0,59.6028,3.0,25.0
6,9,5,0,25.04758268240852,,80.79681027406569,0.4014575711429456,0.0,0.7051671327107606,0.0,191.336,3.0,25.0
6,10,5,0,25.03832629543216,,80.87908637852577,0.441200174303525,0.0,1.004172209716944,0.0,334.93600000000004,2.0,25.0
6,11,5,0,25.02664994378668,,81.13261442524147,0.4379939483732637,1.583892681150101,2.739800463433097,0.0,484.69,2.0,25.0
6,12,5,0,25.01861766832225,,81.3375312139869,0.4400930202262967,4.85368267228266,3.3963557619911104,0.0,654.462,2.0,25.0
6,13,5,0,25.0121267390228,,81.57579248591578,0.5711015727237458,0.682043026665604,2.6770367121766845,0.0,702.915,2.0,25.0
6,14,5,0,23.705803586302725,,88.44401699483359,0.5718171111289295,0.0,4.479520558019722,0.0,689.915,2.0,23.72222222222222
6,15,5,0,23.279270431613103,,90.6548331119084,1.2745614253263926,0.2216154263744822,5.557518958934899,0.0,649.424,2.0,23.33333333333333
6,16,5,0,23.27237425761324,,90.51742770469056,0.4807044040659847,0.2746193580178717,4.925137259240714,0.0,576.3249999999999,2.0,23.33333333333333
6,17,5,0,23.268225406381774,,90.45091033210002,0.4673379000903501,0.0,4.766466434034519,0.0,449.733,2.0,23.33333333333333
6,18,5,0,23.276142959117024,,90.20787793321844,0.4330258239349365,0.2273034413974416,4.57619834393926,0.0,306.236,1.0,23.33333333333333
6,19,5,0,23.28515608041172,,90.07424865489908,0.6429687980667121,0.6822355235556707,4.784218550497022,0.0,128.73299999999998,2.0,23.33333333333333
6,20,5,0,23.291099291249807,,89.87317201416978,0.601575646660952,0.3096895356078969,3.5653223183832234,0.0,5.17938,2.0,23.33333333333333
6,21,5,0,23.29586179331745,,89.82346249724955,0.6041940237373352,0.2274225928533304,3.051043544702239,0.0,0.0,3.0,23.33333333333333
6,22,5,0,23.299489570864555,,89.83151116684715,0.4533951448991516,0.0,2.499214022073222,0.0,0.0,3.0,23.33333333333333
6,23,5,0,23.301993080627994,,89.88912771179304,0.3626806649325445,0.0,1.991733315425875,0.0,0.0,3.0,23.33333333333333
6,24,5,0,23.30403385003892,,90.01872110916337,0.3573249421658614,0.2290002571876056,1.714686398422376,0.0,0.0,3.0,23.33333333333333
6,1,6,0,23.305520290787484,,90.14396056238569,0.3544116226606694,0.0,1.4543841640857864,0.0,0.0,3.0,23.33333333333333
6,2,6,0,23.306884226997617,,90.25742672868222,0.3526263817384417,0.0,1.33058776617456,0.0,0.0,3.0,23.33333333333333
6,3,6,0,23.30787728940478,,90.38201190389726,0.3513246030660558,0.0,1.2204485177574411,0.0,0.0,3.0,23.33333333333333
6,4,6,0,23.30871984580944,,90.63080147342394,0.3498616703103893,0.0,1.1360917931500918,0.0,0.0,3.0,23.33333333333333
6,5,6,0,23.30940350613868,,90.74415026890924,0.3480764293881616,0.0,1.0505457798017448,0.0,0.0,3.0,23.33333333333333
6,6,6,0,23.61925460695224,,89.11933322070536,0.3463281659725381,0.0,0.6946088626532073,0.0,0.0,3.0,23.666666666666664
6,7,6,0,23.89443523274963,,87.93210636192357,0.4029367169505533,0.4831180523999093,1.109580766817031,0.0,24.712,3.0,23.88888888888889
6,8,6,0,23.88067218420068,,88.2123701994296,0.573280060751458,0.0,1.1680905281571974,0.0,123.047,2.0,23.88888888888889
6,9,6,0,23.88792171007006,,88.45429644649161,0.5742963860935136,1.3200508298011655,2.767639788985828,0.0,329.819,2.0,23.88888888888889
6,10,6,0,23.883657686881484,,88.64274967390772,0.5673278949445191,0.2260617611791918,2.2446975916094387,0.0,471.405,2.0,23.88888888888889
6,11,6,0,23.88204949307081,,88.60986665919461,0.4379939483732637,0.0,2.4678872819066218,0.0,593.637,2.0,23.88888888888889
6,12,6,0,23.88029409709073,,88.64932719809127,0.3960436658188787,0.0,2.6271920052543543,0.0,650.986,1.0,23.88888888888889
6,13,6,0,23.87914253983905,,88.60871668879463,0.4449738520827518,0.0,3.179540553811121,0.0,679.3249999999999,2.0,23.88888888888889
6,14,6,0,23.878279556191487,,88.49296197481053,0.4456893904879355,0.0,3.473210807099362,0.0,682.605,2.0,23.88888888888889
6,15,6,0,23.877789951948863,,88.34408837167575,0.4418004081911806,0.0,4.299267765256981,0.0,636.5039999999999,2.0,23.88888888888889
6,16,6,0,23.87717128171496,,88.23724638490965,0.4807044040659847,0.9047526066628636,4.370109075167235,0.0,558.976,2.0,23.88888888888889
6,17,6,0,23.876759674279803,,88.08987085836424,0.521278058502059,0.0,4.509659519213939,0.0,445.26,3.0,23.88888888888889
6,18,6,0,23.87644981725168,,87.90541191011994,0.5652357615600002,0.0,4.502712946406988,0.0,306.271,3.0,23.88888888888889
6,19,6,0,23.87641009193864,,87.58691766535159,0.5723584785680655,0.3333435027037226,4.349673764017353,0.0,130.131,2.0,23.88888888888889
6,20,6,0,23.876182562115165,,87.64636279631313,0.6194971917104517,1.0585185723335977,4.270330463540738,0.0,7.20362,3.0,23.88888888888889
6,21,6,0,23.875981069728248,,87.58227629119465,0.6041940237373352,0.0,2.860877175676614,0.0,0.0,3.0,23.88888888888889
