Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupancy,Set Point
6,1,5,0,21.554194196160527,,93.53186962626968,0.5094232469629161,0.0,3.293115223522653,0.0,0.0,2.0,21.666666666666668
6,2,5,0,21.225832583780832,,95.6441407420179,0.5399255346249107,0.0,3.375162904544559,0.0,0.0,2.0,21.333333333333336
6,3,5,0,22.10408260216417,,90.86539510072576,0.5062535544739094,0.0,1.3587998004895003,0.0,0.0,2.0,22.22222222222222
6,4,5,0,21.674421185804214,,93.47341442454932,0.5371332655653939,0.0,2.309587858434861,0.0,0.0,2.0,21.77777777777778
6,5,5,0,20.463414536498217,,99.05327366297423,0.6517980770717875,0.0,4.2144670663445725,0.0,0.0,2.0,20.55555555555556
6,6,5,0,20.43622173939318,,99.63333379992346,0.7818450181304826,0.9694428615174876,4.188975222887777,0.0,0.0,1.0,20.55555555555556
6,7,5,0,20.56261968570658,,99.03450652108594,0.7716853373001541,0.0,3.0453661654088244,0.0,36.2606,1.0,20.72222222222222
6,8,5,0,23.227644687972965,,84.42557223103873,0.6806760295347296,0.0,0.4178887096096118,0.0,59.6028,2.0,23.33333333333333
6,9,5,0,23.370622223137783,,83.72971594314568,0.5956915196850934,0.0,0.918124267809885,0.0,191.336,1.0,23.33333333333333
6,10,5,0,23.36487504906185,,83.85584650121574,0.5565714473361241,0.0,1.6861712219667386,0.0,334.93600000000004,1.0,23.33333333333333
6,11,5,0,23.942549885896995,,81.13457189792913,0.6067496857001987,0.0,1.9332750046428049,0.0,484.69,2.0,23.944444444444443
6,12,5,0,24.31763093827873,,79.50213816846416,0.6016301323260012,0.0,2.152955353832513,0.0,654.462,2.0,24.33333333333333
6,13,5,0,23.325628490606555,,84.50779585240089,0.6064078749059356,0.0,3.868487674506517,0.0,702.915,2.0,23.33333333333333
6,14,5,0,23.28579350520705,,84.80409348537404,0.6069170914727383,0.0,4.576486263978002,0.0,689.915,2.0,23.33333333333333
6,15,5,0,23.276175669639738,,84.8008719699019,0.6657902809070257,0.0,5.221377627245696,0.0,649.424,2.0,23.33333333333333
6,16,5,0,23.28715101380199,,84.56099529752713,0.8995811501989659,0.0,5.878050982375298,0.0,576.3249999999999,2.0,23.33333333333333
6,17,5,0,23.29148526278512,,84.44258057810158,1.3923816068542787,0.729860904394009,5.770068551006244,0.0,449.733,2.0,23.33333333333333
6,18,5,0,23.295751402881265,,84.23874549375344,1.4112571420941602,0.0,5.363568834139944,0.0,306.236,2.0,23.33333333333333
6,19,5,0,25.1780631476042,,75.08399335313992,1.0596050425980152,0.0,1.9087360369236044,0.0,128.73299999999998,2.0,25.222222222222225
6,20,5,0,24.193122519464136,,79.46639319841036,1.022265940763631,0.0,3.233984151541157,0.0,5.17938,2.0,24.22222222222221
6,21,5,0,23.295719169480904,,83.89907438828034,0.9849773729287844,3.875097617831163,6.22761088361353,0.0,0.0,2.0,23.33333333333333
6,22,5,0,23.25833985644564,,84.33715469745366,1.8956385491462235,0.2969169733219967,3.796262690790877,0.0,0.0,2.0,23.33333333333333
6,23,5,0,22.30712515040382,,89.51992221477988,0.741182243128276,0.1895152753034052,4.268078190709913,0.0,0.0,2.0,22.38888888888889
6,24,5,0,21.560068052024,,93.98735037279246,0.5491443306061772,0.1888068565805772,4.658204824726273,0.0,0.0,2.0,21.666666666666668
6,1,6,0,21.540089035367394,,94.3616597038623,0.5094232469629161,0.0,3.4685646830760546,0.0,0.0,2.0,21.666666666666668
6,2,6,0,21.21345534008991,,96.51463656696696,0.5399255346249107,0.0,3.5946837095306035,0.0,0.0,2.0,21.333333333333336
6,3,6,0,20.992795894886108,,98.04307956694544,0.5062535544739094,0.0,3.4262524102861054,0.0,0.0,2.0,21.11111111111111
6,4,6,0,20.6528575753512,,99.89897879688904,0.5371332655653939,0.0,3.524539152700138,0.0,0.0,2.0,20.777777777777786
6,5,6,0,20.42386510502412,,99.98857229064484,0.6517980770717875,0.0,3.386356673501582,0.0,0.0,2.0,20.55555555555556
6,6,6,0,20.437444022321685,,100.0,0.7818450181304826,0.0,3.0049511081601707,0.0,0.0,2.0,20.55555555555556
6,7,6,0,20.658788269749856,,98.84954538363696,0.7210291545212383,0.0,2.791714929025068,0.0,24.712,2.0,20.777777777777786
6,8,6,0,23.26180624083886,,84.6212676151239,0.5107442289661306,0.5529710613831075,0.4380484667531337,0.0,123.047,2.0,23.33333333333333
6,9,6,0,23.418489067692786,,83.93136949620464,6.4031397049099645,0.459386174399251,1.9228004553254183,0.0,329.819,2.0,23.33333333333333
6,10,6,0,23.346707307749984,,84.43977282288002,0.5565714473361241,0.6453188059221392,2.2279799137689142,0.0,471.405,2.0,23.33333333333333
6,11,6,0,23.352608748387023,,84.49097184390129,0.5274435912828448,1.0075255103974146,2.962929978900497,0.0,593.637,2.0,23.33333333333333
6,12,6,0,24.660467386758263,,78.27102569035989,0.5217411503052569,0.0,1.4889210151951755,0.0,650.986,2.0,24.66666666666667
6,13,6,0,25.54949551420016,,74.27033442306129,0.5253374444102376,0.0,1.844760967161096,0.0,679.3249999999999,2.0,25.55555555555556
6,14,6,0,25.61999168900397,,73.84335216842119,0.5259694761231287,0.0,2.3887332569677704,0.0,682.605,2.0,25.55555555555556
6,15,6,0,25.59648346369836,,73.86954011873691,0.5880593398910048,0.0,3.2052167982082174,0.0,636.5039999999999,1.0,25.55555555555556
6,16,6,0,25.159367585443,,75.66195256872999,0.7293327019719249,0.0,4.390511779619184,0.0,558.976,0.0,25.11111111111111
6,17,6,0,22.719583381502577,,87.42925676074258,1.2985893539011586,0.0,8.659703873938186,0.0,445.26,1.0,22.77777777777778
6,18,6,0,22.641850551333214,,87.45390656492962,1.2990035802776398,0.3626008900709885,7.519231303517722,0.0,306.271,1.0,22.77777777777778
6,19,6,0,22.65413778752188,,87.07356538344168,0.9356221093678684,0.0,6.076646699924553,0.0,130.131,1.0,22.77777777777778
6,20,6,0,22.677420154304585,,86.81939759094142,1.022265940763631,0.0,4.758088439459391,0.0,7.20362,2.0,22.77777777777778
6,21,6,0,22.693803723802247,,86.73712979447004,0.9849773729287844,0.0,4.300882628535279,0.0,0.0,2.0,22.77777777777778
6,22,6,0,22.70540481325635,,86.81792175398118,0.8072458478763127,0.1820886289656358,3.6227134545113873,0.0,0.0,2.0,22.77777777777778
6,23,6,0,22.09817770680065,,90.36214506081257,0.5182158842326134,0.0,4.202956767797222,0.0,0.0,2.0,22.16666666666667
6,24,6,0,21.58434483855612,,93.45810981445624,0.5126121427827512,0.0,4.224192853792421,0.0,0.0,2.0,21.666666666666668
6,1,7,0,21.57046942401046,,93.78479124243113,0.5094232469629161,0.0,3.388485729845645,0.0,0.0,2.0,21.666666666666668
6,2,7,0,21.29643056141652,,95.6260821722625,0.5399255346249107,0.0,3.387875745173657,0.0,0.0,2.0,21.38888888888889
6,3,7,0,21.01690471211168,,97.55147191300873,0.5062535544739094,0.0,3.3619719886045623,0.0,0.0,2.0,21.11111111111111
6,4,7,0,20.72996927238355,,99.71342655005353,0.5371332655653939,0.0,3.3192388670025337,0.0,0.0,2.0,20.83333333333333
6,5,7,0,20.450103211283217,,99.91234697076192,0.6517980770717875,0.0,3.3520498502213933,0.0,0.0,2.0,20.55555555555556
6,6,7,0,20.44153336088349,,99.60055067188328,0.7818450181304826,0.0,2.8955391183050403,0.0,0.0,2.0,20.55555555555556
6,7,7,0,20.56866070134399,,99.1392404489546,0.7210291545212383,0.0,2.585675331548001,0.0,22.7839,2.0,20.666666666666668
