Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupancy,Set Point
6,1,5,0,23.83070518642897,,80.45760897447047,0.3694491488201322,0.4543926350902919,1.802103364443769,0.0,0.0,1.0,23.833333333333336
6,2,5,0,23.779300001872684,,80.9337912625786,0.3662135211483791,0.0,1.63282718039041,0.0,0.0,1.0,23.77777777777778
6,3,5,0,23.781107097340897,,81.15834218304367,0.3649117424759932,0.0,1.5008686850690451,0.0,0.0,1.0,23.77777777777778
6,4,5,0,23.78241755692039,,81.36807594405154,0.3670404057293985,0.0,1.37192351985594,0.0,0.0,1.0,23.77777777777778
6,5,5,0,23.783768217287044,,81.56525551910148,0.3801050110933004,0.0,1.2758188928780314,0.0,0.0,1.0,23.77777777777778
6,6,5,0,23.837721094492164,,81.45165512761623,0.4405676087516406,0.0,1.0695423981261956,0.0,0.0,1.0,23.833333333333336
6,7,5,0,23.95973658297349,,81.56099540509913,1.0204980422270835,2.6310045088136693,4.716570342530742,0.0,36.2606,1.0,23.944444444444443
6,8,5,0,24.184533591767952,,80.6354205264106,0.9351514634025904,0.0,1.2811752465073163,0.0,59.6028,1.0,24.166666666666668
6,9,5,0,24.57341044102516,,78.89924938135619,0.7269662893123745,0.0,0.9093594898589764,0.0,191.336,0.0,24.55555555555556
6,10,5,0,24.74519314589512,,78.19647473785298,1.2125778647844931,0.0,1.5296017926712888,0.0,334.93600000000004,1.0,24.72222222222222
6,11,5,0,24.80851309371717,,78.03413239554199,1.2243337800090244,0.0,2.368199170428645,0.0,484.69,1.0,24.77777777777777
6,12,5,0,24.861907595542128,,78.21197391298975,2.877051637658377,0.0,3.230179953852819,0.0,654.462,1.0,24.83333333333333
6,13,5,0,24.85906928372964,,78.39337482663024,1.1806882532733396,1.396181768944403,5.318070683518078,0.0,702.915,1.0,24.83333333333333
6,14,5,0,24.855743224548373,,78.41651263256402,0.7188473786929317,0.0,3.765769019627665,0.0,689.915,0.0,24.83333333333333
6,15,5,0,24.852616006493463,,78.2440723530895,0.6596553538085922,0.0,4.436024214333826,0.0,649.424,0.0,24.83333333333333
6,16,5,0,24.794690332119245,,78.19493791617248,0.6019473758445368,0.9085945593258206,5.0935988762083255,0.0,576.3249999999999,0.0,24.77777777777777
6,17,5,0,24.789158562906376,,77.64550694687532,0.8764469093760909,0.4547343987132256,4.922172424334694,0.0,449.733,1.0,24.77777777777777
6,18,5,0,24.67704168563986,,78.23361361642802,2.982837240107176,0.0,5.31464363409633,0.0,306.236,1.0,24.66666666666667
6,19,5,0,24.45272689387305,,78.90768732023182,0.8877166034529734,0.0,4.81181456841678,0.0,128.73299999999998,1.0,24.444444444444443
6,20,5,0,24.39280362170938,,78.92854740264345,0.9334312705692476,0.0,4.335702806335147,0.0,5.17938,1.0,24.388888888888893
6,21,5,0,24.3918776797181,,78.94832537296186,1.034201642252922,0.0,3.729965723867464,0.0,0.0,1.0,24.388888888888893
6,22,5,0,24.28230279006443,,79.68952445076172,1.1577143976389526,0.0,3.4254843928001217,0.0,0.0,1.0,24.27777777777778
6,23,5,0,24.114959749439016,,80.70897345736144,0.9479509388961372,0.0,2.8530931744130013,0.0,0.0,1.0,24.111111111111114
6,24,5,0,23.8889144550058,,82.16949157594672,0.5872307636201424,0.6807460221162535,2.6401906466329628,0.0,0.0,1.0,23.88888888888889
6,1,6,0,23.829150288286044,,82.72907574352374,0.4373776629399332,0.0,2.1163359968504336,0.0,0.0,1.0,23.833333333333336
6,2,6,0,23.7734406849896,,83.25948325062032,0.3662135211483791,0.0,1.921907566497472,0.0,0.0,1.0,23.77777777777778
6,3,6,0,23.774835034459528,,83.43640011013733,0.3649117424759932,0.0,1.6495659076945008,0.0,0.0,1.0,23.77777777777778
6,4,6,0,23.77742998908665,,83.96202092292042,0.3670404057293985,0.0,1.458268023155853,0.0,0.0,1.0,23.77777777777778
6,5,6,0,23.780022028772105,,84.37881125724056,0.3801050110933004,0.0,1.3231918179347872,0.0,0.0,1.0,23.77777777777778
6,6,6,0,23.834831578687613,,84.13542864667326,0.4405676087516406,0.0,1.1495363446821611,0.0,0.0,1.0,23.833333333333336
6,7,6,0,23.950514841990906,,83.89082940549615,0.4625057804297438,0.0,1.1852862516931273,0.0,24.712,1.0,23.944444444444443
6,8,6,0,24.17775287344873,,82.90380112782965,0.5410388517674533,0.0,1.2762434075021971,0.0,123.047,1.0,24.166666666666668
6,9,6,0,24.56778055556793,,81.00928383491603,1.1194727829316231,0.0,1.2298743130118936,0.0,329.819,1.0,24.55555555555556
6,10,6,0,24.74353572176426,,80.27051936150747,1.2125778647844931,0.0,2.0442485272028192,0.0,471.405,1.0,24.72222222222222
6,11,6,0,24.80575045390645,,79.96855160708664,1.2243337800090244,0.0,2.7341239234842183,0.0,593.637,1.0,24.77777777777777
6,12,6,0,24.8599348105516,,80.11804830861014,3.2989202803215645,0.4535088520790966,3.3202869531674954,0.0,650.986,1.0,24.83333333333333
6,13,6,0,24.85776623215165,,80.37907754154907,1.1806882532733396,0.0,3.885407243742121,0.0,679.3249999999999,1.0,24.83333333333333
6,14,6,0,24.854186642425365,,80.01192520958817,1.0585326763033804,0.0,4.18392736813889,0.0,682.605,1.0,24.83333333333333
6,15,6,0,24.85115019780481,,79.72047930010474,0.9940794291497947,0.0,4.983068402377207,0.0,636.5039999999999,1.0,24.83333333333333
6,16,6,0,24.79348006799577,,79.69021865282204,0.9489739800661366,0.0,5.3064172155579366,0.0,558.976,1.0,24.77777777777777
6,17,6,0,24.790065053608373,,79.26816221463167,0.8764469093760909,0.0,5.171380336746769,0.0,445.26,1.0,24.77777777777777
6,18,6,0,24.67638437601592,,79.2546810157373,0.8734940267912357,0.0,5.187742121747625,0.0,306.271,1.0,24.66666666666667
6,19,6,0,24.45165407538551,,79.8421244830012,0.8877166034529734,0.4514615021972478,5.037124154664824,0.0,130.131,1.0,24.444444444444443
6,20,6,0,24.39186961754689,,79.8555610345468,0.9334312705692476,0.0,4.28826953544788,0.0,7.20362,1.0,24.388888888888893
6,21,6,0,24.390949574018823,,79.82796171820377,1.034201642252922,0.4524655187437881,4.011400349614768,0.0,0.0,1.0,24.388888888888893
6,22,6,0,24.281569404748744,,80.50731253026076,1.1577143976389526,0.4509751279278947,3.5943284681638783,0.0,0.0,1.0,24.27777777777778
6,23,6,0,24.11393109431316,,81.62133986737093,0.3869039738390017,0.0,3.05552169705366,0.0,0.0,1.0,24.111111111111114
6,24,6,0,23.88829832684442,,82.93273915241997,0.3771970908237423,0.0,2.6482700529611387,0.0,0.0,1.0,23.88888888888889
6,1,7,0,23.82533749865715,,83.71068950887827,0.3694491488201322,0.0,2.251851196878815,0.0,0.0,1.0,23.833333333333336
6,2,7,0,23.773191563342102,,84.16894274640589,0.3662135211483791,0.0,1.974733213064808,0.0,0.0,1.0,23.77777777777778
6,3,7,0,23.77509950287208,,84.37471805581725,0.3649117424759932,0.0,1.6730300101114262,0.0,0.0,1.0,23.77777777777778
6,4,7,0,23.777682298983382,,84.75997419131156,0.3670404057293985,0.0,1.4454225517202213,0.0,0.0,1.0,23.77777777777778
6,5,7,0,23.780276108748616,,85.07744881180948,0.3801050110933004,0.0,1.3212370552071462,0.0,0.0,1.0,23.77777777777778
6,6,7,0,23.83751219022824,,84.86898935108279,0.4405676087516406,0.0,1.1069118467577814,0.0,0.0,1.0,23.833333333333336
6,7,7,0,23.95318362279553,,84.40034199243478,0.4625057804297438,0.0,0.979999302884604,0.0,22.7839,1.0,23.944444444444443
6,8,7,0,24.17603981998264,,83.45325007268268,0.9351514634025904,0.0,1.2082370946209182,0.0,99.4636,1.0,24.166666666666668
6,9,7,0,24.56701373086968,,81.67514106845994,1.1194727829316231,0.201776204495449,1.2699669967907672,0.0,199.359,1.0,24.55555555555556
6,10,7,0,24.743538792172547,,80.96418892782988,0.84064932438126,0.0,1.1874780711481987,0.0,355.418,0.0,24.72222222222222
6,11,7,0,24.805890181864747,,80.78264637570796,0.864442511595479,0.0,1.94915246478981,0.0,519.081,0.0,24.77777777777777
6,12,7,0,24.85961531247626,,80.5613765923551,0.840636778375119,0.8996343463116556,2.6795091645007645,0.0,576.489,0.0,24.83333333333333
6,13,7,0,24.856970168667,,80.6032083036939,0.8385206611278542,0.0,3.264708023049523,0.0,606.3779999999999,0.0,24.83333333333333
6,14,7,0,24.854034457702145,,80.5705856145926,0.7188473786929317,0.0,3.9668349503179767,0.0,650.202,1.0,24.83333333333333
6,15,7,0,24.85157030359208,,80.51626284050268,0.6596553538085922,0.0,4.201146033892255,0.0,601.943,1.0,24.83333333333333
