cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
21.433313,5.613936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.433313,0.0,0.0,0.0,0.0,0.0,0.0,3.7419388,9.35587477684021,9.35587477684021,0.0,9.355875,9.355875,9.355875,9.355875,3.7419388,0.0
19.659147,4.8832536,0.0,0.31246832,0.3348919,0.0,0.0,0.0,0.0,0.0,0.0,19.659147,0.0,0.0,0.0,0.0,0.0,0.0,3.6769533,8.895098805427551,8.895098805427551,0.0,8.895099,8.895099,8.895099,8.895099,3.6769533,0.0
17.562538,4.315687,0.0,0.3235594,0.3481591,0.0,0.0,0.0,0.0,0.0,0.0,17.562538,0.0,0.0,0.0,0.0,0.0,0.0,3.6596305,8.32347685098648,8.32347685098648,0.0,8.323477,8.323477,8.323477,8.323477,3.6596305,0.0
15.982864,3.9144888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.982864,0.0,0.0,0.0,0.0,0.0,0.0,3.6477017,7.562190115451813,7.562190115451813,0.0,7.56219,7.56219,7.56219,7.56219,3.6477017,0.0
14.311921,3.3774266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.311921,0.0,0.0,0.0,0.0,0.0,0.0,3.713407,7.090833514928818,7.090833514928818,0.0,7.0908337,7.0908337,7.0908337,7.0908337,3.713407,0.0
14.359235,3.434372,0.0,2.6458564,2.8988676,0.0,0.0,0.0,0.0,0.0,0.0,14.359235,0.0,0.0,0.0,0.0,0.0,0.0,3.924264,10.25750356912613,10.25750356912613,0.0,10.2575035,10.2575035,10.2575035,10.2575035,3.924264,0.0
14.928612,3.7502477,0.0,0.7951534,0.86166334,0.0,0.0,0.0,0.0,0.0,0.0,14.928612,0.0,0.0,0.0,0.0,0.0,0.0,4.472855,8.933010011911392,8.933010011911392,0.0,8.93301,9.084767,8.93301,9.084767,4.472855,-0.15175697
20.94578,5.5253654,0.0,3.6038058,3.743686,0.0,0.0,0.0,0.0,0.0,0.0,20.94578,0.0,0.0,0.0,0.0,0.0,0.0,5.544847,14.23629367351532,14.23629367351532,0.0,14.236293,14.813898,14.236293,14.813898,5.544847,-0.5776048
26.249683,7.6315193,0.0,2.080734,2.257741,0.0,0.0,0.0,0.0,0.0,0.0,26.249683,0.0,0.0,0.0,0.0,0.0,0.0,6.9145474,15.380629658699036,15.380629658699036,0.0,15.38063,16.803808,15.38063,16.803808,6.9145474,-1.4231776
33.671757,10.259115,0.0,5.76521,8.789568,2.6010442,2.6010442,0.0,0.0,0.0,0.0,33.671757,0.0,2.3866107,0.0,0.0,0.0,0.0,7.751303,24.336378157138824,24.336378157138824,0.0,21.735334,24.198942,21.735334,24.198942,7.751303,-2.463609
