cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
3.2183087,0.6140647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,3.2183087,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48967037,1.1037351,1.1037351,0.0,1.1037351,1.1037351,0.48967037,-0.0,24.0,24.0,24.0,2.0
2.8667033,0.53002995,0.0,0.0,0.6159777,0.61597764,0.61597764,0.0,0.16363516,3.2635130344440744,0.5340255,0.0,0.0,0.0,0.0,10.8,0.0,2.8667033,-0.0,0.56206745,-0.0,-0.0,0.0,0.0,0.48590916,1.6319168,1.6319168,0.0,1.0159391,1.0159391,0.48590916,-0.0,24.0,24.0,24.0,2.0
2.605722,0.48177665,0.0,0.0,0.07146057,0.07146057,0.07146057,0.0,0.1824108,3.2635130344440744,0.5953001,0.0,0.0,0.0,0.0,10.8,0.0,2.605722,-0.0,0.06520636,-0.0,-0.0,0.0,0.0,0.48231667,1.0355539,1.0355539,0.0,0.9640934,0.9640934,0.48231667,-0.0,24.0,24.0,24.0,2.0
2.4108207,0.445741,0.0,0.0,0.38926816,0.38926813,0.38926813,0.0,0.28558853,3.2635130344440744,0.9320219,0.0,0.0,0.0,0.0,10.8,0.0,2.4108207,-0.0,0.3551995,-0.0,-0.0,0.0,0.0,0.47866794,1.3136771,1.3136771,0.0,0.9244089,0.9244089,0.47866794,-0.0,24.0,24.0,24.0,2.0
2.2112756,0.39315978,0.0,0.0,0.20086566,0.20086566,0.20086566,0.0,0.3385858,3.2635130344440744,1.1049792,0.0,0.0,0.0,0.0,10.8,0.0,2.2112756,-0.0,0.18328594,-0.0,-0.0,0.0,0.0,0.45972544,1.0537509,1.0537509,0.0,0.85288525,0.85288525,0.45972544,-0.0,24.0,24.0,24.0,2.0
3.3582497,0.62091285,0.0,2.5452676,2.4624755,-0.32691932,0.0,-0.32691932,0.24194887,3.2635130344440744,0.7896033,0.0,0.0,0.0,0.0,10.8,0.0,3.3582497,0.29830742,0.0,0.29830742,-0.0,0.0,0.0,0.47547966,3.558868,3.558868,0.0,3.8857872,3.8857872,0.47547966,-0.0,24.0,24.0,24.0,2.0
2.6028998,0.49664247,0.0,0.0,0.0,0.0,0.0,0.0,0.24164142,3.2635130344440744,0.7885999,0.0,0.0,0.0,0.0,10.8,0.0,2.6028998,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48265406,0.9633542,0.9633542,0.0,0.9633542,0.97929657,0.48265406,-0.015942417,24.0,24.0,24.0,2.0
3.5366263,0.7207974,0.0,0.0,0.7031205,0.7031205,0.7031205,0.0,0.42811912,3.2635130344440744,1.3971723,0.0,0.0,0.0,0.0,10.8,0.0,3.5366263,-0.0,0.64158356,-0.0,-0.0,0.0,0.0,0.490064,1.844257,1.844257,0.0,1.1411364,1.2108614,0.490064,-0.06972503,24.0,24.0,24.0,2.0
5.1703157,1.1882466,0.0,1.0201325,1.0046729,-0.11330487,0.0,-0.11330487,0.39423144,3.2635130344440744,1.2865795,0.0,0.0,0.0,0.0,10.8,0.0,5.1703157,0.10338845,0.0,0.10338845,-0.0,0.0,0.0,0.49292544,2.5055633,2.5055633,0.0,2.618868,2.7991498,0.49292544,-0.18028161,24.0,24.0,24.0,2.0
6.1148996,1.4667861,0.0,0.0,0.0,0.0,0.0,0.0,0.39373046,3.2635130344440744,1.2849445,0.0,0.0,0.0,0.0,10.8,0.0,6.1148996,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5558588,1.7234355,1.7234355,0.0,1.7234355,2.022645,0.5558588,-0.29920948,24.0,24.0,24.0,2.0
7.645502,2.0644433,0.0,0.9328599,1.9047116,0.8823772,0.8823772,0.0,0.62763464,3.2635130344440744,2.0482938,0.0,0.0,0.0,0.0,10.8,0.0,7.645502,-0.0,0.80515176,-0.0,-0.0,0.0,0.0,0.4887706,4.0834827,4.0834827,0.0,3.2011056,3.5755482,0.4887706,-0.37444258,24.0,24.0,24.0,2.0
8.272793,2.507701,0.0,0.20403603,0.0,-0.22360598,0.0,-0.22360598,0.5610337,3.2635130344440744,1.830941,0.0,0.0,0.0,0.0,10.8,0.0,8.272793,0.20403603,0.0,0.20403603,-0.0,0.0,0.0,0.5509908,2.628953,2.628953,0.0,2.8525589,3.2822976,0.5509908,-0.42973885,24.0,24.0,24.0,2.0
8.485337,2.7928457,0.0,0.0,1.028657,1.028657,1.028657,0.0,0.83358467,3.2635130344440744,2.7204144,0.0,0.0,0.0,0.0,10.8,0.0,8.485337,-0.0,0.9386291,-0.0,-0.0,0.0,0.0,0.55596226,3.9274673,3.9274673,0.0,2.8988104,3.3488078,0.55596226,-0.4499974,24.0,24.0,24.0,2.0
9.410497,3.152983,0.0,0.0,0.003973413,0.003973413,0.003973413,0.0,0.8335809,3.2635130344440744,2.7204022,0.0,0.0,0.0,0.0,10.8,0.0,9.410497,-0.0,0.0036256607,-0.0,-0.0,0.0,0.0,0.6218909,3.3291578,3.3291578,0.0,3.3251843,3.7748737,0.6218909,-0.44968936,24.0,24.0,24.0,2.0
10.577857,3.6816804,0.0,0.0,0.63044477,0.63044477,0.63044477,0.0,1.0,3.2635130344440744,3.263513,0.0,0.0,0.0,0.0,10.8,0.0,10.577857,-0.0,0.5752684,-0.0,-0.0,0.0,0.0,0.61704105,4.517264,4.517264,0.0,3.8868191,4.2987213,0.61704105,-0.41190237,24.069342,24.0,24.0,2.0
1.6855916,0.5866793,0.0,0.8919977,0.9823365,0.0047836234,0.0047836234,0.0,1.0,3.2635130344440744,3.263513,0.1858534,0.1858534,0.0,0.015810048,10.799994056172926,0.17074842667032641,1.6855916,-0.0,0.0043649618,-0.0,-0.0,0.0,0.1858534,0.62490237,2.018015,2.018015,0.0,1.8273779,2.1891348,0.62490237,-0.36175692,28.437675,24.0,24.0,2.0
4.2039475,1.408531,0.0,0.6120875,0.6667615,-0.004033779,0.0,-0.004033779,0.99754214,3.2635130344440744,3.2554917,0.0,0.0,0.0,0.015718402,10.799994056172926,0.16975865185542302,4.2039475,0.0036807435,0.0,0.0036807435,-0.0,0.0,0.0,0.64935607,2.4477854,2.4477854,0.0,2.4518192,2.7286825,0.64935607,-0.27686337,28.591139,24.0,24.0,2.0
0.96447515,0.30490154,0.0,0.0,0.0,0.0,0.0,0.0,0.9962745,3.2635130344440744,3.2513547,0.0,0.0,0.0,0.015627287,10.799994056172926,0.16877461025913365,0.96447515,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.69287395,0.82039195,0.82039195,0.0,0.82039195,0.9977755,0.69287395,-0.17738356,31.487127,24.0,24.0,2.0
