cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
1.3185327,0.33411774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.3185327,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.39808124,0.73219895,0.73219895,0.0,0.73219895,0.73219895,0.39808124,-0.0,25.555555,25.555555,25.555555,2.0
1.7166252,0.42268634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5255951,0.5255951,0.0,0.04833943,9.999987638450252,0.48339370487749694,1.7166252,-0.0,0.0,-0.0,-0.0,0.0,0.5255951,0.37838864,1.3266702,1.3266702,0.0,0.80107504,0.80107504,0.37838864,-0.0,25.011402,25.0,25.0,2.0
1.441528,0.35494885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048131943,9.999987638450252,0.4813188325048296,1.441528,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.43210265,0.7870515,0.7870515,0.0,0.7870515,0.7870515,0.43210265,-0.0,25.00038,25.0,25.0,2.0
1.2955855,0.3190133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58326614,0.58326614,0.0,0.1016859,9.9999739205105,1.0168563132421922,1.2955855,-0.0,0.0,-0.0,-0.0,0.0,0.58326614,0.36580327,1.2680827,1.2680827,0.0,0.6848166,0.6848166,0.36580327,-0.0,25.00002,25.0,25.0,2.0
1.1865084,0.28194615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43308175,0.43308175,0.0,0.14094049,9.999963734770146,1.4093997626087906,1.1865084,-0.0,0.0,-0.0,-0.0,0.0,0.43308175,0.36345172,1.0784796,1.0784796,0.0,0.6453979,0.6453979,0.36345172,-0.0,25.000002,25.0,25.0,2.0
0.46416622,0.11429211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640893,1.0640893,0.0,0.24015863,9.99993870820543,2.401571604222956,0.46416622,-0.0,0.0,-0.0,-0.0,0.0,1.0640893,0.36502817,1.5434096,1.5434096,0.0,0.4793203,0.4793203,0.36502817,-0.0,25.88648,25.88889,25.88889,2.0
0.30117294,0.07631758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1392515,1.1392515,0.0,0.3462896,9.999911913816971,3.4628655456931563,0.30117294,-0.0,0.0,-0.0,-0.0,0.0,1.1392515,0.37761357,1.5839278,1.5839278,0.0,0.44467628,0.45393106,0.37761357,-0.009254793,26.666508,26.666666,26.666666,2.0
1.3819354,0.37198323,0.0,2.8545144,2.9282176,0.0,0.0,0.0,0.0,0.0,0.0,0.16201496,0.16201496,0.0,0.35949722,9.999908103329513,3.594939156643614,1.3819354,-0.0,0.0,-0.0,-0.0,0.0,0.16201496,0.43198484,3.8495183,3.8495183,0.0,3.6875033,3.7321858,0.43198484,-0.044682547,26.666664,26.666666,26.666666,2.0
1.0145781,0.30510834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43874818,0.0,-0.43874818,0.3100913,9.999897784251175,3.100881172763499,1.0145781,-0.0,0.0,-0.0,0.43874818,0.0,0.0,0.43587768,0.19132301,0.19132301,0.0,0.63007116,0.74098593,0.43587768,-0.11091479,26.666666,26.666666,26.666666,2.0
1.1744864,0.36751282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0346427,0.0,-1.0346427,0.1983533,9.99987345008748,1.9835079529967712,1.1744864,-0.0,0.0,-0.0,1.0346427,0.0,0.0,0.39176226,-0.4498698,0.0,-0.4498698,0.5847729,0.7592751,0.39176226,-0.17450218,26.611204,26.61111,26.61111,2.0
