cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
3.0851555,0.7388012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0851301383507375,0.0,0.0,0.0,0.0,0.0,13.5,0.0,3.0851555,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.37650564,1.1153069,1.1153069,0.0,1.1153069,1.1153069,0.37650564,-0.0,26.666666,26.666666,26.666666,2.0
3.9209602,0.9119339,0.0,0.0,1.1204505,1.1204505,1.1204505,0.0,0.25513226,4.0851301383507375,1.0422485,0.0,0.0,0.0,0.0,13.5,0.0,3.9209602,-0.0,1.0733869,-0.0,-0.0,0.0,0.0,0.37452906,2.4069135,2.4069135,0.0,1.286463,1.286463,0.37452906,-0.0,26.12098,26.11111,26.11111,2.0
3.5196562,0.8185989,0.0,0.0,0.6597503,0.6597503,0.6597503,0.0,0.40401307,4.0851301383507375,1.6504459,0.0,0.0,0.0,0.0,13.5,0.0,3.5196562,-0.0,0.632038,-0.0,-0.0,0.0,0.0,0.3732273,1.8515766,1.8515766,0.0,1.1918263,1.1918263,0.3732273,-0.0,26.111391,26.11111,26.11111,2.0
3.0273728,0.70410407,0.0,0.0,0.58283013,0.58283013,0.58283013,0.0,0.53459233,4.0851301383507375,2.1838794,0.0,0.0,0.0,0.0,13.5,0.0,3.0273728,-0.0,0.55834883,-0.0,-0.0,0.0,0.0,0.38611028,1.6730444,1.6730444,0.0,1.0902143,1.0902143,0.38611028,-0.0,26.111122,26.11111,26.11111,2.0
2.5936222,0.58177716,0.0,0.0,0.19162808,0.19162808,0.19162808,0.0,0.57540315,4.0851301383507375,2.350597,0.0,0.0,0.0,0.0,13.5,0.0,2.5936222,-0.0,0.18357891,-0.0,-0.0,0.0,0.0,0.44177255,1.2151778,1.2151778,0.0,1.0235497,1.0235497,0.44177255,-0.0,26.11111,26.11111,26.11111,2.0
2.3889544,0.55562115,0.0,0.0,0.023452181,0.023452181,0.023452181,0.0,0.5777039,4.0851301383507375,2.3599956,0.0,0.0,0.0,0.0,13.5,0.0,2.3889544,-0.0,0.022467092,-0.0,-0.0,0.0,0.0,0.57308716,1.1521604,1.1521604,0.0,1.1287082,1.1287082,0.57308716,-0.0,26.11111,26.11111,26.11111,2.0
2.3294086,0.55782276,0.0,0.0,0.0,0.0,0.0,0.0,0.5746523,4.0851301383507375,2.3475296,0.0,0.0,0.0,0.0,13.5,0.0,2.3294086,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.81814146,1.3517411,1.3517411,0.0,1.3517411,1.3759642,0.81814146,-0.024223058,26.11111,26.11111,26.11111,2.0
2.7100537,0.69005734,0.0,0.0,0.0,0.0,0.0,0.0,0.5716169,4.0851301383507375,2.3351295,0.0,0.0,0.0,0.0,13.5,0.0,2.7100537,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.431129,2.0172193,2.0172193,0.0,2.0172193,2.1211863,1.431129,-0.103966966,26.11111,26.11111,26.11111,2.0
3.2279756,0.91980076,0.0,0.22782394,0.0,-0.23781309,0.0,-0.23781309,0.5111622,4.0851301383507375,2.0881643,0.0,0.0,0.0,0.0,13.5,0.0,3.2279756,0.22782394,0.0,0.22782394,-0.0,0.0,0.0,2.002324,2.6495774,2.6495774,0.0,2.8873904,3.1599379,2.002324,-0.27254748,26.11111,26.11111,26.11111,2.0
7.039941,2.0884717,0.0,0.0,0.0,0.0,0.0,0.0,0.50846213,4.0851301383507375,2.0771341,0.0,0.0,0.0,0.0,13.5,0.0,7.039941,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.6536808,4.285093,4.285093,0.0,4.285093,4.742152,2.6536808,-0.45705926,24.458874,24.444445,24.444445,2.0
7.309173,2.425196,0.0,0.15188265,0.103160776,-0.0553813,0.0,-0.0553813,0.49240094,4.0851301383507375,2.011522,0.0,0.0,0.0,0.0,13.5,0.0,7.309173,0.053055055,0.0,0.053055055,-0.0,0.0,0.0,2.71877,4.672865,4.672865,0.0,4.728246,5.302508,2.71877,-0.57426184,24.444485,24.444445,24.444445,2.0
1.6993434,0.62941676,0.0,0.0,0.4538569,0.4538569,0.4538569,0.0,0.5931455,4.0851301383507375,2.4230766,0.0,0.0,0.0,0.0,13.5,0.0,1.6993434,-0.0,0.434793,-0.0,-0.0,0.0,0.0,3.6270754,4.0501795,4.0501795,0.0,3.5963225,4.256492,3.6270754,-0.6601694,27.210278,27.222221,27.222221,2.0
2.4619892,0.98653424,0.0,0.30376527,0.0,-0.31708413,0.0,-0.31708413,0.513432,4.0851301383507375,2.0974367,0.0,0.0,0.0,0.0,13.5,0.0,2.4619892,0.30376527,0.0,0.30376527,-0.0,0.0,0.0,2.5818768,2.8763483,2.8763483,0.0,3.1934323,3.885495,2.5818768,-0.69206256,27.22221,27.222221,27.222221,2.0
