cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.75187755,0.16055351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.75187755,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2776705,0.43822402,0.43822402,0.0,0.43822402,0.43822402,0.2776705,-0.0,24.44413,24.444445,24.444445,2.0
0.9764234,0.20228323,0.0,0.0,1.3667028,1.3667028,1.3667028,0.0,0.30416632,3.977684713004302,1.2098777,0.5762792,0.5762792,0.0,0.08062128,6.599990841651744,0.5320997081644788,0.9764234,-0.0,1.2540301,-0.0,-0.0,0.0,0.5762792,0.27620003,2.4214654,2.4214654,0.0,0.47848344,0.47848344,0.27620003,-0.0,24.444443,24.444445,24.444445,2.0
1.1550595,0.23929082,0.0,0.0,0.0,0.0,0.0,0.0,0.30292463,3.977684713004302,1.2049387,0.4430349,0.4430349,0.0,0.14196786,6.599983800840179,0.9369855950133836,1.1550595,-0.0,0.0,-0.0,-0.0,0.0,0.4430349,0.27489826,0.95722395,0.95722395,0.0,0.51418906,0.51418906,0.27489826,-0.0,24.444445,24.444445,24.444445,2.0
1.2555037,0.2600996,0.0,0.0,0.26126006,0.26126006,0.26126006,0.0,0.3598327,3.977684713004302,1.431301,0.22392692,0.22392692,0.0,0.17238751,6.599980242138704,1.1377541635429456,1.2555037,-0.0,0.23972146,-0.0,-0.0,0.0,0.22392692,0.2810311,1.0263177,1.0263177,0.0,0.5411307,0.5411307,0.2810311,-0.0,24.444445,24.444445,24.444445,2.0
1.1935961,0.2381516,0.0,0.0,0.0,0.0,0.0,0.0,0.35836375,3.977684713004302,1.425458,0.33151203,0.33151203,0.0,0.217793,6.599974973665322,1.437428367422097,1.1935961,-0.0,0.0,-0.0,-0.0,0.0,0.33151203,0.33952734,0.90919095,0.90919095,0.0,0.5776789,0.5776789,0.33952734,-0.0,24.444445,24.444445,24.444445,2.0
1.1797818,0.2444125,0.0,0.0,0.0,0.0,0.0,0.0,0.3569008,3.977684713004302,1.4196389,0.06807,0.06807,0.0,0.22666785,6.5999738918787125,1.496001900111876,1.1797818,-0.0,0.0,-0.0,-0.0,0.0,0.06807,0.36212867,0.67461115,0.67461115,0.0,0.60654116,0.60654116,0.36212867,-0.0,24.444445,24.444445,24.444445,2.0
1.4355705,0.3065471,0.0,0.1698078,0.0,-0.18506478,0.0,-0.18506478,0.31119582,3.977684713004302,1.2378389,0.042875774,0.042875774,0.0,0.23210537,6.599973210485372,1.5318892526288805,1.4355705,0.1698078,0.0,0.1698078,-0.0,0.0,0.042875774,0.4475252,0.7825767,0.7825767,0.0,0.9247657,0.9391371,0.4475252,-0.014371422,24.444445,24.444445,24.444445,2.0
2.498503,0.5685322,0.0,0.0,0.0,0.0,0.0,0.0,0.30992544,3.977684713004302,1.2327857,-0.06599222,0.0,-0.06599222,0.22055161,6.599972161719125,1.455634486176008,2.498503,-0.0,0.0,-0.0,0.06599222,0.0,0.0,0.585189,1.0317549,1.0317549,0.0,1.0977471,1.1537212,0.585189,-0.055974156,23.57259,23.555555,23.555555,2.0
3.9877172,1.0191562,0.0,0.36612216,0.0,-0.3990177,0.0,-0.3990177,0.21325721,3.977684713004302,0.84826994,-0.3701568,0.0,-0.3701568,0.15868036,6.5999662790861935,1.0472850547841717,3.9877172,0.36612216,0.0,0.36612216,0.3701568,0.0,0.0,0.88539374,1.3827126,1.3827126,0.0,2.151887,2.3035676,0.88539374,-0.15168063,22.895592,22.88889,22.88889,2.0
3.312829,0.88254285,0.0,0.0,0.0,0.0,0.0,0.0,0.21238664,3.977684713004302,0.8448071,-0.252134,0.0,-0.252134,0.11620969,6.599962272100271,0.7669795911224114,3.312829,-0.0,0.0,-0.0,0.252134,0.0,0.0,1.1921139,1.5597475,1.5597475,0.0,1.8118814,2.0746567,1.1921139,-0.2627753,22.888912,22.88889,22.88889,2.0
