electrical_storage,cooling_or_heating_device
-0.05920285,-0.27815053
-0.027573306,-0.2780876
-0.05150011,-0.27005905
-0.08043356,-0.2826412
-0.08578663,-0.27104625
-0.07558165,-0.30636692
-0.011574539,-0.30527684
0.0031874445,-0.29299197
-0.100581594,-0.13453798
-0.07181692,-0.2374984
-0.057532936,-0.3408472
-0.09062719,-0.3502143
-0.10248091,-0.29173765
-0.17913416,-0.30853534
-0.21931483,-0.36424017
-0.1822615,-0.36859113
-0.19433348,-0.48197478
-0.20747294,-0.45818028
-0.2193505,-0.45780623
-0.22123279,-0.47011134
-0.21773924,-0.47392932
-0.23467106,-0.45249566
-0.21865343,-0.3818972
-0.21237785,-0.3135906
-0.08018437,-0.27002925
-0.11122456,-0.32114574
-0.15540561,-0.33446267
-0.14479756,-0.34399042
-0.14641055,-0.32226875
-0.15862706,-0.32470515
-0.0958835,-0.20872426
-0.10049846,-0.33584136
-0.09902402,-0.14881955
-0.096795104,-0.24299438
-0.02926486,-0.27597043
0.016375039,-0.2784593
0.012113345,-0.36174536
-0.061951853,-0.3244075
-0.035093438,-0.33924496
0.0044842134,-0.39266595
0.031957407,-0.38243786
-0.023174632,-0.27611673
0.042162944,0.0462501
-0.1683935,-0.4593888
0.011842558,-0.278127
0.03157111,-0.32695925
0.1065439,-0.22665453
0.0567858,-0.20993862
-0.2044305,-0.28255412
-0.19649833,-0.36604992
-0.19496934,-0.3531502
-0.1924189,-0.3385508
-0.1930391,-0.31274718
-0.20151077,-0.24750644
-0.21101649,-0.2414962
-0.2022429,-0.2678245
-0.0834422,0.3873488
-0.041318234,-0.09708396
-0.10144766,-0.26700675
-0.12582062,-0.3186546
-0.09298467,-0.24176125
-0.1863967,-0.4112379
-0.155276,-0.2391216
-0.20704237,-0.39435044
-0.19895455,-0.3786796
-0.18109532,-0.3803202
-0.15310137,-0.32526276
-0.17995356,-0.23877364
-0.1613415,-0.2361203
-0.120512344,0.040312674
-0.21012929,-0.35840443
-0.1959964,-0.2172883
-0.123853914,-0.12135556
-0.20119396,-0.22338633
-0.19969238,-0.107280105
-0.19505252,-0.1821598
-0.19908585,-0.10870729
-0.21293807,-0.017693777
-0.20517156,-0.20799744
-0.08972223,-0.105164796
-0.11378479,-0.40379643
0.10345793,-0.14058872
0.05212051,-0.30505726
0.004724091,-0.29922676
0.051428635,-0.18018341
-0.12910111,-0.08579394
-0.07776964,-0.14632022
-0.09888071,0.072085865
-0.18984176,-0.30831397
-0.12259291,0.07258092
-0.18085526,-0.21507032
-0.113856785,0.15394884
-0.22066705,-0.32126576
-0.10681459,-0.06707468
-0.19138049,-0.17801207
-0.15466124,-0.082265414
-0.15535596,-0.053645674
-0.106724046,-0.13035093
-0.16048211,-0.2331396
-0.1573782,-0.15284021
-0.13391729,-0.21861213
-0.1416683,-0.19438767
-0.18445145,-0.19955868
-0.15401469,-0.2001541
-0.11994533,-0.25714353
-0.019400857,-0.2801547
0.07300504,-0.31536135
-0.048165094,-0.25315812
-0.1318397,-0.080563255
-0.017909318,-0.24133053
-0.09693027,-0.3798071
-0.16033903,-0.38809893
-0.14732319,-0.27075082
-0.16668832,-0.28570235
-0.19431175,-0.07394033
-0.2099561,-0.18218376
-0.15263194,-0.20122974
-0.14286768,-0.15778787
-0.15086758,-0.23508522
-0.14652693,-0.1644208
-0.1563633,-0.32732198
-0.14552295,-0.42858163
-0.17286223,-0.4369312
-0.16590032,-0.43342915
-0.17267461,-0.4436087
-0.17986757,-0.4170624
-0.19604772,-0.40739575
-0.18951583,-0.36043072
-0.07429527,0.12615497
-0.050454732,-0.19138508
-0.05053521,-0.102206096
-0.11067253,-0.19224758
-0.18763277,-0.24333648
-0.14147356,-0.44738683
-0.006903839,-0.21264607
-0.0074020647,-0.30848023
-0.0069455053,-0.13134702
-0.02492989,-0.34565696
-0.11530413,-0.0838629
-0.20123106,-0.44635198
-0.11797146,-0.08260122
-0.15044509,-0.0309322
-0.13931489,-0.35219955
-0.02394579,0.22847302
-0.10908283,-0.11998243
-0.12679146,0.2504538
-0.056750707,0.20469885
-0.10086448,-0.119529925
-0.11311059,0.011481171
-0.048827987,-0.25520372
-0.013308191,-0.17280436
0.08071611,0.15536238
-0.061621647,0.30273932
-0.013597911,0.17876975
-0.1025708,-0.13890219
-0.18615301,-0.21123154
-0.062076826,-0.30250368
-0.16758838,-0.3024623
-0.20924594,-0.3692014
-0.16183738,-0.19439894
-0.13820827,-0.26376846
-0.14124577,-0.2867606
-0.097841576,-0.105477355
