dhw_storage,electrical_storage,cooling_or_heating_device
0.17222773,-0.09604479,-0.20299897
0.019980418,-0.09293971,-0.17042275
0.10883961,-0.08041021,-0.19139715
0.05616216,-0.06349821,-0.20943457
-0.09140684,-0.05755658,-0.22832508
-0.1520249,-0.099461615,-0.04330726
0.19659293,-0.041459527,-0.36839706
-0.03168011,-0.05594877,-0.26405472
-0.32538143,-0.07792979,-0.2309124
0.2467132,-0.036972664,-0.3874612
-0.42606357,-0.08653876,-0.03132035
0.2876131,-0.035982005,-0.24602884
0.0011109686,-0.046720553,-0.115849
0.19128421,-0.036553793,-0.07398461
0.23018317,0.017208649,-0.10355604
-0.001127847,-0.10408007,-0.24862285
-0.029816436,-0.11392338,-0.053818837
0.2048229,-0.090249695,-0.31133252
-0.030275943,-0.05924342,-0.07255465
0.26236573,-0.06804698,-0.14478658
0.2343925,-0.090964496,-0.11435814
0.012728409,-0.099084884,-0.0866715
-0.15902354,-0.08485345,-0.12556754
-0.35300666,-0.083972275,-0.07047552
0.12457244,0.03157915,-0.111932084
-0.2609073,-0.007996407,-0.18608162
-0.11484282,0.011803136,-0.11350824
-0.11474792,0.024583904,-0.08766729
-0.21544361,0.032621827,-0.09954034
-0.040493887,0.06306228,-0.10770838
0.11038485,0.035272617,-0.14047587
0.3109484,0.087066226,-0.30849463
0.1689049,0.07847319,-0.25248834
0.18498391,0.030820405,-0.28001612
0.17479242,-0.007758522,-0.24674952
0.2536911,-0.001684741,-0.2630114
0.20966259,-0.020025246,-0.31556466
0.24561666,-0.00913862,-0.3660614
0.26781738,-0.030785516,-0.2977202
0.12373614,-0.029349774,-0.40067673
0.23749469,-0.031789765,-0.27581114
-0.2600569,0.0053854063,-0.29835194
-0.28312802,-0.014424799,-0.20332682
0.28420353,0.020096593,-0.23790447
0.18670562,0.009646227,-0.22708191
0.325259,-0.07886546,-0.06707238
-0.027227478,-0.10678743,-0.04451309
0.26331306,0.017154627,-0.090770155
-0.27871665,-0.016048037,-0.27083936
-0.028933508,-0.010023458,-0.16257188
-0.041768882,0.022756979,-0.14687937
-0.15067229,0.009944634,-0.08739276
-0.11847473,-0.03053049,-0.057799056
-0.080741845,-0.04656715,-0.04685302
0.41685352,-0.057334065,-0.076838806
0.30151373,-0.03013704,-0.41686487
0.36033455,-0.05974648,-0.21086958
-0.011243869,-0.10522842,-0.23899888
-0.020532863,-0.10429612,-0.21241409
0.024317637,-0.08815197,-0.34614474
-0.27002382,-0.10617457,-0.25896555
-0.2830394,-0.09758144,-0.38665247
0.057802077,-0.090414554,-0.43895155
-0.091578394,-0.07711158,-0.40905923
-0.07961528,-0.08833388,-0.4260778
-0.364822,-0.062449336,-0.32072455
-0.41564384,-0.056223944,-0.2797648
-0.34393695,-0.068563305,-0.22586083
-0.21562405,-0.03451066,-0.17989424
-0.34454077,-0.065233395,-0.11982541
-0.33996612,-0.062036574,-0.16477472
-0.20185454,-0.046336655,-0.20579901
-0.26168478,-0.055085868,-0.09504287
-0.35299072,-0.055973317,-0.11092532
-0.3806499,-0.059327416,-0.113976955
-0.44551054,-0.05542159,-0.07894072
-0.46557742,-0.054978505,-0.061202243
-0.38010222,-0.052411173,-0.09016724
-0.417701,-0.07475951,-0.10453075
-0.40518764,-0.0786841,-0.112641886
-0.32673132,-0.07864992,-0.1297146
-0.25880244,-0.06576569,-0.11133686
-0.25253603,-0.076698326,-0.20047814
-0.18566638,-0.08386143,-0.38589162
-0.078584686,-0.099224955,-0.28200063
-0.294874,-0.06818434,-0.08240187
-0.4109728,-0.078498185,-0.04745318
-0.39954913,-0.080495216,-0.047057196
-0.3720054,-0.08008913,-0.046906546
-0.3331726,-0.08760198,-0.023588642
-0.3996639,-0.08553553,-0.017047271
-0.37715903,-0.07351758,-0.026378334
-0.369842,-0.067859806,-0.030297533
-0.10963774,-0.070166655,-0.06662765
0.21361068,-0.06865269,-0.11555526
0.08789907,-0.06390329,-0.08271615
-0.34542114,-0.04687638,-0.07044138
-0.12587991,-0.04904605,-0.042834982
0.35426724,-0.056043614,-0.095223784
0.36904004,-0.06587245,-0.11473024
0.31151375,-0.037003785,-0.12907717
0.1152542,0.01932734,-0.14503899
0.2516173,0.008389557,-0.19053523
0.21219295,0.021778325,-0.18949881
0.18097538,0.047718767,-0.1562013
0.027439503,0.07154404,-0.22466198
0.16907874,0.048766922,-0.31835926
0.080584824,0.0004154669,-0.09842476
0.0011984846,-0.074695036,-0.24553242
-0.3453111,-0.02540774,-0.17864779
0.08551668,-0.05376291,-0.4291872
-0.013292056,0.05410411,-0.17922693
0.028478319,-0.06245809,-0.24063833
-0.38069022,-0.04300589,-0.21273084
-0.30443138,-0.046818137,-0.161405
-0.27414975,-0.017303118,-0.22973284
-0.23577027,0.00046234543,-0.22387846
-0.31634256,0.005239769,-0.1330005
-0.3872231,-0.017011825,-0.10289158
-0.3076568,-0.075379126,-0.15413266
-0.1618288,0.015425615,-0.07277416
-0.33120745,0.0038424341,-0.08876294
-0.2730521,-0.05933771,-0.102334335
-0.20114799,-0.07926168,-0.10774307
-0.1805425,-0.08673067,-0.078683615
-0.25118682,-0.089807205,-0.09191492
0.25031707,-0.08537532,-0.14426154
0.03824387,-0.08085508,-0.20048535
-0.13131598,-0.06687242,-0.22403692
-0.22959907,-0.071829,-0.31841305
-0.26948276,-0.08035165,-0.29550838
-0.06207299,-0.10419237,-0.34818786
0.053349536,-0.06994204,-0.1921179
0.104579434,-0.07078676,-0.38662994
-0.30801046,-0.07041887,-0.064346924
0.14834438,-0.099705815,-0.33771777
-0.37844193,-0.034702506,-0.10471402
-0.023065075,-0.086728826,-0.25476384
-0.23370233,-0.09887893,-0.15004209
-0.10992399,-0.07307311,-0.18891308
-0.29414862,-0.062564895,-0.087056935
-0.3012206,-0.07127104,-0.09842533
-0.32386547,-0.07959201,-0.080385834
-0.31737766,-0.09893317,-0.10099448
0.14441125,-0.011145833,-0.120700926
-0.17707323,-0.0072429776,-0.12361887
-0.21629037,-0.068393424,-0.08244714
-0.34291133,-0.08725216,-0.042426005
-0.33504215,-0.0867022,-0.05177565
-0.18290775,-0.09183506,-0.0927802
-0.17829631,-0.07111345,-0.1501626
-0.073857814,-0.07901349,-0.19518983
-0.013816332,-0.099852845,-0.14984302
0.2070381,-0.115498304,-0.04895422
-0.28822574,-0.11237515,-0.030969426
0.15138444,-0.119434685,-0.1130058
-0.37212798,-0.11379145,-0.2654277
0.043833036,-0.11432456,-0.19956538
0.17370868,-0.11923675,-0.27132025
-0.19133835,-0.11938867,-0.10862653
0.06356913,-0.12825263,-0.060537934
-0.32148716,-0.11321193,-0.24681894
-0.26034585,-0.09230559,-0.11669199
-0.2329812,-0.06431119,-0.09709075
-0.09748563,-0.06878104,-0.10616581
-0.031091012,-0.07666061,-0.106178194
0.026094388,-0.06975161,-0.11178981
0.11833657,-0.052400738,-0.1430515
-0.30456367,-0.009415384,-0.0485854
-0.3778841,-0.03928394,-0.05846578
-0.19755936,-0.05034603,-0.0637646
-0.31233194,-0.036118004,-0.049157917
-0.08762334,-0.045918163,-0.061680347
-0.098150805,-0.058517076,-0.086704254
-0.23295298,-0.06738194,-0.029408514
0.09540169,-0.09184573,-0.052525356
0.02634666,-0.07299082,-0.20844877
-0.11212422,-0.093993865,-0.056668654
-0.41657966,-0.11280828,-0.12906405
-0.20400639,-0.076283306,-0.22523923
0.08820299,-0.1226399,-0.05358176
0.0884103,-0.11824213,-0.1365959
-0.12594998,-0.119544275,-0.3086624
0.2196895,-0.12047807,-0.16447966
-0.36273125,-0.09429535,-0.037204787
-0.4357882,-0.102729574,-0.031121075
-0.38333896,-0.111874655,-0.023658842
-0.34575462,-0.104397476,-0.032184392
-0.33860096,-0.096768975,-0.037180096
-0.34811026,-0.09630494,-0.027019814
-0.45006832,-0.08103997,-0.052176118
-0.4100726,-0.066387534,-0.031832382
-0.22834904,-0.048933543,-0.063002735
-0.20202354,-0.05161188,-0.048496366
-0.30536038,-0.0498149,-0.05966805
-0.16832328,-0.055326354,-0.05090119
-0.00078816136,-0.08356325,-0.038392857
-0.12862022,-0.06320109,-0.04914309
-0.20792176,-0.06701272,-0.037984878
-0.19857886,-0.07880262,-0.030309081
-0.1314446,-0.06962018,-0.049065962
-0.1144083,-0.086394444,-0.051288813
-0.032625794,-0.09414939,-0.13056907
-0.116367,-0.08426702,-0.068675086
-0.17399749,-0.08996948,-0.05989419
-0.11372609,-0.08517118,-0.053700775
-0.12008643,-0.08573619,-0.051361263
-0.13271728,-0.093245685,-0.049710408
-0.11233298,-0.073571704,-0.08744398
-0.08246658,-0.072845586,-0.07554674
-0.1335245,-0.059359077,-0.08007802
-0.09945148,-0.06552684,-0.067549095
-0.05384542,-0.054214314,-0.08046277
-0.10869108,-0.051790383,-0.063343465
-0.24757974,-0.10836295,-0.04734923
-0.09988077,-0.049295675,-0.044470623
-0.0017634059,-0.074085966,-0.042423457
0.10120436,-0.07960144,-0.06095606
0.1134582,-0.101783395,-0.041361094
-0.05951624,-0.07986089,-0.088952735
0.05474194,-0.09064785,-0.08800249
-0.13308895,-0.08831306,-0.109668106
-0.11722062,-0.06419941,-0.16142105
-0.19117735,-0.06640355,-0.20035565
-0.13354327,-0.053354606,-0.28912503
-0.1685175,-0.063235365,-0.28438783
-0.050525457,-0.063405916,-0.29322988
-0.017047307,-0.06782506,-0.27428
-0.10765728,-0.056074563,-0.3008317
-0.10944227,-0.048138782,-0.29701003
-0.01765976,-0.050943267,-0.28789386
-0.10544177,-0.073673,-0.23891902
-0.08296002,-0.07189717,-0.2567157
-0.19757463,-0.0853789,-0.19610734
-0.249191,-0.09992799,-0.20317745
-0.3416094,-0.106427565,-0.095021084
