cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
1.3953748,0.40040433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.3953748,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2825986,0.68300295,0.68300295,0.0,0.68300295,0.68300295,0.2825986,-0.0,24.444445,24.444445,24.444445,2.0
1.3196206,0.36831653,0.0,0.31246832,0.3348919,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.9957714,0.9957714,0.0,0.18378894,4.999987794767462,0.9189424583656366,1.3196206,-0.0,0.0,-0.0,-0.0,0.0,0.9957714,0.28118438,1.9801643,1.9801643,0.0,0.9843929,0.9843929,0.28118438,-0.0,24.444445,24.444445,24.444445,2.0
1.2492223,0.3486678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.71687704,0.71687704,0.0,0.31418663,4.999979007939178,1.5709265677411444,1.2492223,-0.0,0.0,-0.0,-0.0,0.0,0.71687704,0.27988258,1.3454275,1.3454275,0.0,0.62855047,0.62855047,0.27988258,-0.0,24.444445,24.444445,24.444445,2.0
1.1390074,0.31790596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.90371394,0.90371394,0.0,0.47964534,4.999967931014268,2.3982113264341347,1.1390074,-0.0,0.0,-0.0,-0.0,0.0,0.90371394,0.30854666,1.5301666,1.5301666,0.0,0.6264527,0.6264527,0.30854666,-0.0,24.444445,24.444445,24.444445,2.0
1.0818641,0.29177445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,1.0166857,1.0166857,0.0,0.666354,4.999955469353719,3.3317403296676527,1.0818641,-0.0,0.0,-0.0,-0.0,0.0,1.0166857,0.27712905,1.5855892,1.5855892,0.0,0.56890345,0.56890345,0.27712905,-0.0,24.444445,24.444445,24.444445,2.0
1.071403,0.29903704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.772044,0.772044,0.0,0.80603355,4.999946006277723,4.030124237713077,1.071403,-0.0,0.0,-0.0,-0.0,0.0,0.772044,0.27724153,1.3483226,1.3483226,0.0,0.5762786,0.5762786,0.27724153,-0.0,24.444445,24.444445,24.444445,2.0
1.6183828,0.46439672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.20920724,0.20920724,0.0,0.84155744,4.999943441983823,4.207739618890203,1.6183828,-0.0,0.0,-0.0,-0.0,0.0,0.20920724,0.28010753,0.93427294,0.93427294,0.0,0.7250657,0.7445042,0.28010753,-0.019438513,24.444445,24.444445,24.444445,2.0
2.3920963,0.7276904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.4087141,0.4087141,0.0,0.91326076,4.999938432292997,4.56624756224487,2.3920963,-0.0,0.0,-0.0,-0.0,0.0,0.4087141,0.28286102,1.3646756,1.3646756,0.0,0.9559616,1.0105515,0.28286102,-0.054589897,24.444445,24.444445,24.444445,2.0
3.5249667,1.1939635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.05976554,0.05976554,0.0,0.9217761,4.999937699734008,4.608823152574383,3.5249667,-0.0,0.0,-0.0,-0.0,0.0,0.05976554,0.28367546,1.3988829,1.3988829,0.0,1.3391173,1.477639,0.28367546,-0.13852163,24.444445,24.444445,24.444445,2.0
3.8419683,1.3525639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,-0.036438394,0.0,-0.036438394,0.91144407,4.99993725310076,4.557163149485991,3.8419683,-0.0,0.0,-0.0,0.036438394,0.0,0.0,0.28326306,1.3229185,1.3229185,0.0,1.3593569,1.635827,0.28326306,-0.2764701,24.444445,24.444445,24.444445,2.0
3.570198,1.3996964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,-0.46522745,0.0,-0.46522745,0.80630594,4.999931550707135,4.031474533526168,3.570198,-0.0,0.0,-0.0,0.46522745,0.0,0.0,0.28199878,0.8310647,0.8310647,0.0,1.2962922,1.6816951,0.28199878,-0.38540295,24.444445,24.444445,24.444445,2.0
3.9780679,1.7343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,-0.4796566,0.0,-0.4796566,0.69827694,4.999925671445565,3.4913327831241974,3.9780679,-0.0,0.0,-0.0,0.4796566,0.0,0.0,0.39097935,1.1730525,1.1730525,0.0,1.6527091,2.1253057,0.39097935,-0.4725965,24.444445,24.444445,24.444445,2.0
4.105676,1.9316472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.304251,0.304251,0.0,0.7512466,4.999921942166736,3.756174217024541,4.105676,-0.0,0.0,-0.0,-0.0,0.0,0.304251,1.0297662,2.7443798,2.7443798,0.0,2.4401288,2.9614134,1.0297662,-0.5212846,24.444445,24.444445,24.444445,2.0
4.2054677,2.0115817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.061368816,0.061368816,0.0,0.76041824,4.999921189953575,3.802031252681727,4.2054677,-0.0,0.0,-0.0,-0.0,0.0,0.061368816,0.3956212,1.9212816,1.9212816,0.0,1.8599128,2.4072027,0.3956212,-0.54729,24.444445,24.444445,24.444445,2.0
5.016823,2.4862392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.2436455,0.2436455,0.0,0.80226254,4.999918203528294,4.011247100914257,5.016823,-0.0,0.0,-0.0,-0.0,0.0,0.2436455,0.38993612,2.5931766,2.5931766,0.0,2.3495312,2.8761754,0.38993612,-0.52664423,24.420895,24.444445,24.444445,2.0
2.5219684,1.2498381,0.0,0.15623417,0.16744596,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,-0.1889284,0.0,-0.1889284,0.75808126,4.999915887783229,3.790342522821413,2.5219684,-0.0,0.0,-0.0,0.1889284,0.0,0.0,0.40027982,1.1380545,1.1380545,0.0,1.3269829,1.8175638,0.40027982,-0.49058092,26.470442,24.444445,24.444445,2.0
