electrical_storage,cooling_or_heating_device
-0.07800208,-0.111151226
-0.07045809,-0.02709664
-0.084897436,0.23102893
-0.1025917,0.35039085
-0.078553684,0.33323425
-0.054397646,0.2959241
-0.06753371,0.16680753
-0.092827015,0.08192369
-0.0035200051,0.020997193
-0.07882261,0.19198361
-0.028297206,-0.076067165
-0.06398844,0.01576421
-0.055612978,-0.11158797
-0.08659236,-0.0670699
-0.0933708,0.003559045
-0.10805344,-0.40826282
-0.036063563,-0.34255904
-0.03159684,-0.36610058
-0.03273045,-0.2901855
-0.03237326,-0.3020456
-0.023783002,-0.08428599
-0.012558531,-0.29341626
0.017978484,0.13556871
-0.07815673,0.2887081
0.042797025,-0.048976246
-0.057626806,0.049401578
-0.057646018,0.049675275
-0.07948896,0.07294465
-0.08624155,0.05661851
-0.09440065,0.099820815
-0.10144415,-0.08762869
-0.104448415,-0.08296596
-0.08401266,-0.285492
-0.094899915,0.17901129
-0.0925311,-0.33949098
-0.099380694,-0.094494246
-0.08926142,-0.41623545
-0.05936573,-0.18599291
-0.09339397,-0.43933842
-0.033373617,-0.18716127
-0.08142955,-0.43827295
-0.07958046,-0.30928585
-0.01579239,-0.12259889
-0.08625095,-0.37299225
-0.038215656,-0.121297106
0.035281338,-0.15835881
0.07759618,0.011918113
0.013363631,-0.009606156
-0.0072970763,-0.046304673
0.020658273,-0.03893879
-0.025918907,0.034196194
0.017831849,0.016426207
0.008848797,0.07503046
-0.016353657,0.0054230685
-0.021311175,-0.30564412
0.026167352,0.083517365
0.016344594,-0.19824502
0.067267716,-0.2717858
-0.03251492,-0.10239731
-0.047912344,0.12593672
0.009466787,-0.30445638
0.05124405,-0.19525336
-0.038700238,-0.3728024
-0.06161546,-0.30579558
-0.10217771,-0.22788845
-0.09920775,-0.30429608
-0.105679214,-0.3420098
-0.09659365,-0.2903578
-0.007064982,-0.07108191
-0.10838593,-0.0958427
-0.04196486,-0.07952101
-0.035739835,-0.19929972
-0.04060179,-0.16030015
-0.09034765,0.08451148
-0.10862683,0.1674759
-0.10869886,0.016960585
-0.11489115,0.04544165
-0.11204961,-0.047243048
-0.053285122,-0.21061668
-0.09245426,0.06831784
-0.09527251,0.040827144
-0.085840106,-0.21819654
-0.10204032,-0.073497064
-0.062263966,-0.24169625
-0.09289642,-0.39184928
-0.09775821,0.18376037
-0.10627859,0.16841814
-0.110827334,0.07999222
-0.08580837,-0.1566448
-0.09403468,0.13365388
-0.075344294,0.010062021
-0.09291178,-0.028247537
-0.0851306,0.0032892982
-0.09200298,-0.07657095
-0.048772797,0.098299764
0.021973407,0.020445544
-0.011237814,0.096184395
0.00514653,0.04471895
0.020713627,0.08409929
-0.03223395,0.17010249
-0.07633685,0.28770977
-0.05275802,0.29984248
-0.036928184,-0.13845882
-0.032372814,-0.05700261
-0.08143068,0.04021964
-0.05538965,-0.1610084
0.002311274,-0.11695065
-0.021153534,-0.23802091
-0.03239786,0.23449284
-0.084895715,-0.4344547
-0.019455018,0.016696095
-0.11713202,-0.4712454
-0.020876978,-0.07530532
-0.032737974,-0.18032011
-0.092778035,-0.32952753
-0.02153975,-0.05874227
0.037568275,-0.116008066
0.043128535,-0.0034306704
-0.033379,-0.040065665
-0.03989553,-0.00030367073
-0.07810637,0.021564865
-0.06776204,-0.028552318
-0.013734784,-0.1254701
