Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,23.02610548846528,,85.14375285760175,0.5428483770527046,0.0,5.315758870803882,0,0.0
6,2,5,0,23.011721866812696,,85.39615818605307,0.5391672046714507,0.0,4.434372072873496,0,0.0
6,3,5,0,23.01039062888009,,85.5977443678724,0.5379674086600351,0.0,3.819131972264833,0,0.0
6,4,5,0,23.009141194991564,,85.97601796267878,0.5359404871920067,0.0,3.362781333910425,0,0.0
6,5,5,0,23.018392113123177,,86.24664118254066,0.5322593148107528,0.0,2.9957034922150343,0,0.0
6,6,5,0,23.022222546637344,,86.50733066621778,0.5347406911805912,0.0,2.685720740478959,0,0.0
6,7,5,0,23.082276696851977,,86.36367468434182,0.5429301613997118,1.120788780397166,4.075675021970601,0,36.2606
6,8,5,0,23.36516907079055,,85.01330110524444,0.8236342604983614,0.0,2.7839031383843102,0,59.6028
6,9,5,0,23.31458157253452,,85.45756598754173,0.8144923868613171,1.3755067314467118,4.9184135742175,0,191.336
6,10,5,0,23.323291775273287,,85.53215895722064,1.5165204757863289,0.0,5.326687577071474,0,334.93600000000004
6,11,5,0,23.321347609208747,,85.6505081072396,1.0375499934424768,0.0,6.875590790203194,0,484.69
6,12,5,0,23.433993456591253,,85.28303613075707,1.0199628050261191,1.0526358328304604,8.568545401194461,0,654.462
6,13,5,0,22.75790225279676,,88.89973311167394,1.0399696337828146,0.2323460535347696,10.067517741138612,0,702.915
6,14,5,0,22.75562218177816,,88.95328165850617,0.7716858120903294,0.0,10.819002211852014,0,689.915
6,15,5,0,23.880927683438408,,82.99291912002597,0.7708688842733914,0.0,8.841643776054484,0,649.424
6,16,5,0,23.88008757817589,,82.77076097328832,1.0168669726332629,0.0,10.517677622122402,0,576.3249999999999
6,17,5,0,23.8445384905545,,82.54484791135445,1.291419024706389,0.0,11.65030805025711,0,449.733
6,18,5,0,23.613948722395047,,83.70531348570843,9.067602017354488,0.140487352820162,13.14050045554116,0,306.236
6,19,5,0,23.38511764300931,,84.71688834156294,2.601531733156986,0.4624897005124269,11.96151260427196,0,128.73299999999998
6,20,5,0,23.49116240152925,,83.94083809838614,0.9244373245563056,0.2328857668845318,8.8504564085685,0,5.17938
6,21,5,0,23.491838903384533,,83.91126814102412,1.0124854713397573,0.0,7.407530291692534,0,0.0
6,22,5,0,24.75817518481909,,77.98824111109161,1.6680918639024516,1.7445557574553352,5.050085793720893,0,0.0
6,23,5,0,24.77123240994813,,78.01811703646975,1.3534104964397204,0.0,3.173403555814144,0,0.0
