Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,23.315669247140924,,82.81790211933571,0.5445074867503573,0.6871866138199452,3.2895919806229648,0,0.0
6,2,5,0,23.31748913070028,,82.96036774951995,0.5383324390831281,0.0,2.886091435015114,0,0.0
6,3,5,0,23.318942727380247,,83.11226983455543,0.5346387677857374,0.0,2.650789060468389,0,0.0
6,4,5,0,23.32035046144929,,83.39817707845626,0.5301179710317337,0.0,2.423787641899409,0,0.0
6,5,5,0,23.32129387675277,,83.63401099830378,0.5239429233645047,0.0,2.192953517555233,0,0.0
6,6,5,0,23.322080250887343,,83.83874636956104,0.5264242997343429,0.0,2.0006498990383226,0,0.0
6,7,5,0,23.32281584080514,,83.92497223660251,0.9966238013123372,0.0,2.256304989853073,0,36.2606
6,8,5,0,23.323692489198017,,84.03580702165587,1.1885764129109857,0.0,2.6479464255824348,0,59.6028
6,9,5,0,23.324268808530583,,84.11257183193607,0.5432384053080714,0.0,2.640952975271732,0,191.336
6,10,5,0,23.324944993920283,,84.18876943885967,0.5341400252853308,0.0,3.406967136963906,0,334.93600000000004
6,11,5,0,23.9271238684422,,81.29285113625089,0.5612768202911295,0.0,3.2207448622830155,0,484.69
6,12,5,0,24.43659178103499,,78.9802004712336,0.5321006049011656,0.0,3.13519370018875,0,654.462
6,13,5,0,24.451938371913624,,78.96671988096591,0.5386608220393344,0.0,3.964393993403101,0,702.915
6,14,5,0,24.07915060301453,,80.82492845872918,0.5419693238657856,0.0,5.8435055583130255,0,689.915
6,15,5,0,23.896432214974183,,81.6439917105579,0.5444507002356239,0.0,7.341723408159858,0,649.424
6,16,5,0,23.59981288767445,,82.94205122820983,0.5415841543948459,0.0,8.49859523498455,0,576.3249999999999
6,17,5,0,23.321043557272155,,84.23061413916133,0.5584550464833078,0.0,8.748492327666797,0,449.733
6,18,5,0,22.79197959041309,,86.76971211474583,1.2128039450516452,0.0,9.86380635747019,0,306.236
6,19,5,0,22.72909789391453,,86.86380931226753,1.330106559064493,0.0,8.900736416127275,0,128.73299999999998
6,20,5,0,22.72941841959487,,86.67816582856192,1.4123633500343755,0.0,7.847447133777108,0,5.17938
6,21,5,0,22.73601190689415,,86.64711950450804,1.6106821258868642,0.229011002990377,6.997851219276932,0,0.0
6,22,5,0,22.740937511909884,,86.75890259812955,0.5906561527764729,1.145055848748301,5.903504135832181,0,0.0
6,23,5,0,22.74452556444828,,86.8797430529294,0.5749975556155633,0.0,4.739749312724063,0,0.0
6,24,5,0,22.74757494589283,,87.09135741952296,0.5629462584002068,0.2290109712651594,4.184438037952262,0,0.0
6,1,6,0,22.749970248330875,,87.26565120010333,0.5445074867503573,0.0,3.651764792699585,0,0.0
6,2,6,0,22.64029245357541,,88.01640751116925,0.5383324390831281,0.0,3.629748938157893,0,0.0
6,3,6,0,22.18876630242652,,90.84632523428336,0.5346387677857374,0.0,4.190113960129873,0,0.0
6,4,6,0,22.16948381882728,,91.40838095032696,0.5301179710317337,0.0,3.618973888079131,0,0.0
6,5,6,0,22.1731894025912,,91.69897122339728,0.5239429233645047,0.0,3.137890380912412,0,0.0
6,6,6,0,22.18071262776228,,91.68637515791362,0.5264242997343429,0.0,2.8823898556290914,0,0.0
6,7,6,0,22.18505990720893,,91.82464022032414,0.539601520525414,0.0,3.011923310974341,0,24.712
6,8,6,0,22.189352515231025,,91.93481898203676,0.5502973649466467,0.0,3.310781275252021,0,123.047
6,9,6,0,22.19225639527545,,91.93621507076033,1.1789365162750416,0.0,3.8910756796843904,0,329.819
6,10,6,0,22.195580917115105,,92.02365855651936,1.1379113562512932,0.0,5.272521465829084,0,471.405
6,11,6,0,22.19806093304545,,92.03241921176252,1.144891855112895,0.0,6.1157249302731,0,593.637
6,12,6,0,22.20003322674159,,92.13178512036518,1.0948536352906622,0.0,6.318569613314686,0,650.986
