Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,22.09982555836556,,90.34715480358656,0.4936061657431237,0.0,6.364118326343625,0,0.0
6,2,5,0,22.07495706609469,,90.5988334827208,0.4896122210554094,0.0,4.822493953484179,0,0.0
6,3,5,0,22.09678356400083,,90.66957290590604,0.4859185497580186,0.9465120072820736,4.943525599098322,0,0.0
6,4,5,0,22.108414240808457,,90.76981595098258,0.4821247873305199,0.0,3.618323361702176,0,0.0
6,5,5,0,22.11607735337461,,90.82470449577856,0.5231358539126707,0.0,3.0196625832413164,0,0.0
6,6,5,0,22.123504878937947,,90.925481653749,0.4822092131474088,0.9716130560121992,3.5964335660905165,0,0.0
6,7,5,0,22.131416497670184,,91.08097943886436,0.5559453706371095,0.3478146884787613,2.9852956181181,0,36.2606
6,8,5,0,23.28999022122249,,84.9266282694685,0.4943068036538787,0.0,1.1335028990724911,0,59.6028
6,9,5,0,24.33525718642143,,79.77504559062076,0.4966992902598675,0.0,0.8249915187224997,0,191.336
6,10,5,0,24.60640153252508,,78.49247996247247,0.4955982878286811,0.1718732841217204,1.6207137791968416,0,334.93600000000004
6,11,5,0,24.42016486875765,,79.41670512609514,0.4920047076613982,0.0,3.9837191459982666,0,484.69
6,12,5,0,24.482770886063697,,79.2060275519227,0.492104798791506,0.0,4.931928284862548,0,654.462
6,13,5,0,24.45410298839795,,79.39657822201139,0.4993920502561798,0.0,5.380337092700625,0,702.915
6,14,5,0,24.45939206500106,,79.43402940559007,0.4997924147766112,0.0,6.348794270483803,0,689.915
6,15,5,0,24.453144358516667,,79.43049925363051,0.5000926881669348,0.0,7.986026870479901,0,649.424
6,16,5,0,24.452411197249216,,79.37966786542852,0.6391126733977939,0.0,8.528347452533817,0,576.3249999999999
6,17,5,0,24.45061003364474,,79.29498237365462,0.6301077616467697,0.0,8.474757830149109,0,449.733
6,18,5,0,24.44956534140055,,79.2071480967505,0.6663147806061707,0.0,7.834335107216935,0,306.236
6,19,5,0,24.448689991368216,,79.12052220668281,0.6885638671468032,0.0,7.249107789940726,0,128.73299999999998
6,20,5,0,24.44803901078849,,79.02861161214392,0.6904058334491043,0.0,6.022134934657282,0,5.17938
6,21,5,0,24.447519613585776,,79.0026741289693,0.7088399404172341,0.0,5.10335338212823,0,0.0
6,22,5,0,24.447083577889487,,79.05123476538556,0.7335338740101964,0.868736694035812,5.284926773799112,0,0.0
6,23,5,0,24.39151944228506,,79.3414122288765,0.6603755897320215,0.0,3.89315219514036,0,0.0
6,24,5,0,22.16220567923687,,90.9170020602069,0.5536799767185188,0.0,7.941331885088239,0,0.0
6,1,6,0,22.134050026132392,,91.11958989604004,0.4936061657431237,0.0,6.636321903760845,0,0.0
6,2,6,0,21.180539515989096,,96.70027789826744,0.4896122210554094,0.0,7.259284923830684,0,0.0
6,3,6,0,20.97284878149785,,98.05692400666656,0.4859185497580186,0.0,6.460649049971937,0,0.0
