Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,23.172131353992523,,79.23066044770104,0.8814601789077728,0.0,8.121526344272198,0,0.0
6,2,5,0,23.158092791548448,,79.3776179860675,0.9346999167430432,0.0,6.178518429540476,0,0.0
6,3,5,0,23.173331570082937,,79.40655405818913,0.8777145148468275,0.0,5.191182022971062,0,0.0
6,4,5,0,23.184395871029068,,79.45280695715037,0.9410577874544194,0.0,4.501934679946672,0,0.0
6,5,5,0,23.19463416515345,,79.51159620299302,1.176820602730724,0.0,3.978512297696674,0,0.0
6,6,5,0,23.20312605735434,,79.60798339557788,1.4665520362106983,1.0257170481211009,4.613942058329761,0,0.0
6,7,5,0,25.40388120874012,,69.85693794830242,1.6431857835400046,4.772922278943158,1.0118768911771985,0,36.2606
6,8,5,0,25.539385241499883,,69.27094352942817,1.7257522062671635,0.9288580573803014,0.1694506748646614,0,59.6028
6,9,5,0,25.55759668819474,,69.1965696918101,1.8808841511455727,0.0,0.0150530861100996,0,191.336
6,10,5,0,25.55179857527233,,69.2514193288705,2.163700212315584,0.0,0.9583973866962828,0,334.93600000000004
6,11,5,0,26.82332179191348,,64.31986304519609,2.1687388729221,0.2218631016680488,0.8423002454069468,0,484.69
6,12,5,0,27.457527214115604,,62.01892954402262,2.097698900225428,0.0,0.2233231230239949,0,654.462
6,13,5,0,25.626931871001386,,69.18598106699173,2.0899980602267654,0.0,7.785734533384845,0,702.915
6,14,5,0,25.551162150153807,,69.53949653520804,1.803952911936873,0.0,5.120597696000858,0,689.915
6,15,5,0,25.515703109054503,,69.70577447622976,1.767237293174991,0.0,5.273063732113703,0,649.424
6,16,5,0,25.51590487132968,,69.71098868479221,2.2351653709234087,0.0,5.623923491232126,0,576.3249999999999
6,17,5,0,24.996370279527067,,71.91387043346054,2.797797409631095,0.0,7.857792843702933,0,449.733
6,18,5,0,24.949359013964283,,72.11904938536792,2.903874952421213,0.2223387621376849,7.52707047793264,0,306.236
6,19,5,0,24.93867706491361,,72.18124967928902,2.239559464910481,0.2218631026249417,6.9346597946094,0,128.73299999999998
6,20,5,0,24.94200759421705,,72.12770880393637,1.988122944501076,0.4722281311793203,6.342774501847302,0,5.17938
6,21,5,0,24.94423019517564,,72.10398722514006,1.9464980131662808,0.2215147107399369,5.36160017573721,0,0.0
6,22,5,0,24.94614471272709,,72.08248422360701,1.542514046198273,0.0,4.737021143208252,0,0.0
6,23,5,0,24.947664027277344,,72.0765801577496,1.2028800495752372,0.0,4.105139028064757,0,0.0
6,24,5,0,23.26628567144234,,79.81020991868316,0.8857871128999644,0.0,10.073626212292032,0,0.0
6,1,6,0,23.187822605635297,,80.20028914288925,0.8814601789077728,0.0,8.236172947068228,0,0.0
6,2,6,0,23.173368669193177,,80.32037613905887,0.9346999167430432,0.0,6.337034791248072,0,0.0
6,3,6,0,23.18781694792691,,80.32173178283227,0.8777145148468275,0.0,5.297239639352473,0,0.0
6,4,6,0,23.19794900773332,,80.5034504973199,0.9410577874544194,0.0,4.568947335161162,0,0.0
6,5,6,0,23.20665514064438,,80.56291896989094,1.176820602730724,0.0,4.027924900979986,0,0.0
6,6,6,0,23.21448375217053,,80.54762073924142,1.4665520362106983,0.0,3.698588206155168,0,0.0
6,7,6,0,24.024878783507813,,76.80589861028292,1.4951517084474335,4.1753762281662254,1.7940148492282604,0,24.712
6,8,6,0,24.837085511113848,,73.21120892521071,1.4999017350007084,0.0,0.6824163523331809,0,123.047
6,9,6,0,25.44690216382424,,70.57054651289744,1.8808841511455727,0.0,0.3026646672710776,0,329.819
6,10,6,0,25.521071120736124,,70.31290818714645,2.3421235620155287,0.4444002346466063,1.528767766935547,0,471.405
6,11,6,0,25.52720677202105,,70.30162668705114,2.1687388729221,0.7085341886136866,2.423585952278861,0,593.637
6,12,6,0,25.52895240959971,,70.36324371180751,2.097698900225428,0.2198997331873617,2.013954165498097,0,650.986
6,13,6,0,25.52541912549792,,70.44328703212116,2.0899980602267654,0.2206921445565183,2.8866427724767654,0,679.3249999999999
6,14,6,0,25.524189303722228,,70.45261080478528,1.803952911936873,0.0,3.5215309005024027,0,682.605
6,15,6,0,25.30375809333821,,71.43161786040469,1.767237293174991,0.0,5.339424057324809,0,636.5039999999999
6,16,6,0,23.83978412263372,,77.97293842095075,2.0229898512136613,0.0,11.671544751420218,0,558.976
6,17,6,0,23.79356886700519,,78.13754259760249,2.797797409631095,0.2209437517992708,10.558188523590475,0,445.26
6,18,6,0,23.75903382579552,,78.30714640526169,2.844400502521232,0.0,9.270653995129624,0,306.271
6,19,6,0,23.770535754724968,,78.20645502379448,2.0611361152105365,0.0,8.325794764644863,0,130.131
6,20,6,0,23.77742700974965,,78.18825393575779,1.988122944501076,0.0,7.226983298415911,0,7.20362
