Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,29.503215392432395,,59.17503949597972,0.5835044727586027,0.0,0.0783416291388319,0,0.0
6,2,5,0,29.48817353997334,,59.360074022958,0.5817192318363749,0.4513179774886363,0.0732989145868796,0,0.0
6,3,5,0,29.47590859004718,,59.55893451703279,0.580417453163989,0.4508562959577287,0.1271264266676056,0,0.0
6,4,5,0,29.46769948526675,,59.72455528576883,0.5789545204083225,0.0,0.0101031068736247,0,0.0
6,5,5,0,29.46061997193351,,59.863597568729865,0.5771692794860948,0.0,0.0,0,0.0
6,6,5,0,29.45616587181875,,60.192193656007575,0.5625763387390622,2.5994049071044385,1.291307160564491,0,0.0
6,7,5,0,29.451761110216577,,60.26644721357346,0.5813843776636726,0.0,0.1812413133827212,0,36.2606
6,8,5,0,29.45107034715565,,60.40299362839996,0.674591030510315,0.8415328245511847,0.6456994133314206,0,59.6028
6,9,5,0,29.44935446338996,,60.68544304106369,0.6780622284898622,2.9322368940059578,2.450153316496491,0,191.336
6,10,5,0,29.447848696096194,,60.70116347410998,0.5820666320152184,0.4455854502320808,1.3553493555137122,0,334.93600000000004
6,11,5,0,29.44632581386683,,60.732622388512375,0.5809260074261131,0.0,2.030339282381198,0,484.69
6,12,5,0,29.44525380652644,,60.80005215386824,0.5810871615093937,0.4589611051628721,2.4365019220365114,0,654.462
6,13,5,0,29.44438736118749,,60.83073609575284,0.5835295647708849,1.3529446760757904,2.8656246969233066,0,702.915
6,14,5,0,29.44361093995405,,60.842886070783685,0.5841741811040073,0.0,3.303727079702082,0,689.915
6,15,5,0,29.442959227669142,,60.74970769384904,0.5846576433538491,0.0,4.220039041059993,0,649.424
6,16,5,0,29.4424368622232,,60.58054191498929,0.5835170187647438,0.0,5.080932175299446,0,576.3249999999999
6,17,5,0,29.441966603811025,,60.270056589337976,0.5885504333648657,0.0,5.495975760730061,0,449.733
6,18,5,0,29.44164322639169,,60.091287280813184,0.5960137052203379,0.0,5.79790488620176,0,306.236
6,19,5,0,29.441373084867024,,59.89909877827164,0.793801514247749,0.0,5.531187516783387,0,128.73299999999998
6,20,5,0,29.44123502601928,,59.77400305584103,0.7853769329185928,0.0,4.16063533572436,0,5.17938
6,21,5,0,29.44097786653388,,59.68926746132284,0.7560832086146526,0.0,3.489831339681223,0,0.0
6,22,5,0,29.44076209673485,,59.75903980666717,0.7632787779225385,0.0,2.924527468079736,0,0.0
6,23,5,0,29.440600638594592,,59.84399089673411,0.6976811514270728,0.0,2.349081302523271,0,0.0
6,24,5,0,29.44054907311302,,60.0194705168507,0.613098757406261,0.0,1.7706296123069896,0,0.0
6,1,6,0,29.44045635128642,,60.18506230194569,0.5835044727586027,0.0,1.358439187965375,0,0.0
6,2,6,0,29.440379937074447,,60.33976396026655,0.5817192318363749,0.4507704548106721,1.0825796876850309,0,0.0
6,3,6,0,29.44030517097407,,60.46754138242434,0.580417453163989,0.0,0.7781682608664898,0,0.0
6,4,6,0,29.440327482115965,,60.83926294753549,0.5789545204083225,0.0,0.4474457758751814,0,0.0
6,5,6,0,29.44032052146754,,61.12058015855217,0.5771692794860948,0.0,0.2276303478005453,0,0.0
6,6,6,0,29.440300088183285,,61.15325338875871,0.5776527417359366,0.0,0.0733757605136743,0,0.0
6,7,6,0,29.44011734647716,,61.38462656792897,0.5813843776636726,0.0,0.2597804475101693,0,24.712
6,8,6,0,29.439825000740328,,61.460250270188375,0.5846325513415669,0.0,0.7128280188676326,0,123.047
6,9,6,0,29.43931493267108,,61.47031343170296,0.7722851300484193,0.0,1.780790759307324,0,329.819
6,10,6,0,29.439471685390888,,61.51110484088052,0.7619265442558454,0.0,2.664055325169873,0,471.405
6,11,6,0,29.439464197411727,,61.76251746086376,0.7571809588191146,2.9799572276288373,4.844737090464488,0,593.637
6,12,6,0,29.439448762719312,,61.84503585353895,0.7655934939973881,0.2922476000107792,3.3108354481573694,0,650.986
6,13,6,0,29.43954469866681,,61.83565307250156,0.7772234719400779,0.0,3.723495371568896,0,679.3249999999999
6,14,6,0,29.439536327117548,,61.71736268594357,0.7778479881380116,0.0,4.102973879614862,0,682.605
6,15,6,0,29.43954421782433,,61.63451692330592,0.7657306276746128,0.4560390848042471,5.106093851750949,0,636.5039999999999
6,16,6,0,29.439532030853723,,61.51585120413608,0.791782133071457,0.4488429713819484,5.825096821692365,0,558.976
6,17,6,0,29.43952509946219,,61.345333383549175,0.8264930368781345,0.0,6.204198349346304,0,445.26
6,18,6,0,29.43956223126473,,61.09665723170521,0.7456325582625759,0.8992609006917275,6.612287731184988,0,306.271
6,19,6,0,29.43957315947925,,60.862066449555286,0.793801514247749,0.0,6.138492837104325,0,130.131
6,20,6,0,29.43965046958955,,60.7922639216452,0.628273203232843,0.4464046010684693,4.406893512759989,0,7.20362
6,21,6,0,29.43962171782016,,60.684942631568845,0.7560832086146526,0.8963423926649056,3.970154281944073,0,0.0
6,22,6,0,29.439514550433543,,60.71097420983272,0.7632787779225385,0.0,3.3129730295141195,0,0.0
6,23,6,0,29.439577272658543,,60.821452996462185,0.6976811514270728,0.0,2.745165681000246,0,0.0
6,24,6,0,29.43958852647985,,60.90456429972119,0.613098757406261,0.0,2.2085299131628906,0,0.0
6,1,7,0,29.439730584467767,,61.02987205548158,0.5835044727586027,0.0,1.673521542392696,0,0.0
6,2,7,0,29.43982661188478,,61.16625341474683,0.5817192318363749,0.0,1.2528706738622717,0,0.0
6,3,7,0,29.439926379001925,,61.44875993862952,0.580417453163989,0.0,0.8986705782831109,0,0.0
6,4,7,0,29.440045598013096,,61.60650077492672,0.5789545204083225,0.0,0.5542365567472006,0,0.0
6,5,7,0,29.440098775561168,,61.85360611420171,0.5771692794860948,0.0,0.3569265427373994,0,0.0
6,6,7,0,29.44014622643257,,61.94337958582396,0.5776527417359366,0.0,0.1850058249503587,0,0.0
6,7,7,0,29.440080013109803,,62.07086204731249,0.5813843776636726,0.0,0.2308569982123081,0,22.7839
6,8,7,0,29.4397160951848,,62.14604477579503,0.5846325513415669,0.0,0.6114709173744158,0,99.4636
6,9,7,0,29.439513299376603,,62.22308106280232,0.6780622284898622,0.0,1.0189546077106733,0,199.359
6,10,7,0,29.43931269426054,,62.29692822500498,0.5820666320152184,0.0,1.6879773210868538,0,355.418
6,11,7,0,29.439386199391592,,62.38100543391043,0.6690534831226139,0.0,2.353271588099952,0,519.081
6,12,7,0,29.439487833329206,,62.43517042983681,0.7655934939973881,0.0,2.813271850064959,0,576.489
6,13,7,0,29.4396060211633,,62.49544087613463,0.7772234719400779,0.0,3.2583406026411903,0,606.3779999999999
6,14,7,0,29.43965640648549,,62.5183931536388,0.7778479881380116,0.0,3.889368671932752,0,650.202
6,15,7,0,29.439649566842466,,62.513152189885886,0.7657306276746128,0.0,4.537548938461845,0,601.943
6,16,7,0,29.43962936486617,,62.49616151497895,0.791782133071457,0.4481805837795199,5.118677539612785,0,468.809
6,17,7,0,29.43965416435425,,62.48504282946488,0.8264930368781345,0.4472784193128355,5.634758765238754,0,395.849
6,18,7,0,29.43972370561627,,62.463098562671895,0.7456325582625759,0.0,5.515620347217973,0,234.646
6,19,7,0,29.43981144857551,,62.538977742215394,0.6302321442444924,0.8919531553035418,4.791455779866878,0,77.8108
6,20,7,0,29.43983737188151,,62.54671749288024,0.628273203232843,0.8911698626721983,3.7377793144463993,0,5.66598
6,21,7,0,29.43984295247272,,62.56755826849694,0.5976127000470028,0.0,3.178429797742248,0,0.0
6,22,7,0,29.439829824678185,,62.5439377341102,0.5959886132080556,0.0,2.7665752137345816,0,0.0
6,23,7,0,29.43988622155935,,62.51070797847131,0.6976811514270728,0.0,2.49735565001545,0,0.0
6,24,7,0,29.44017506027224,,62.42949517222001,0.613098757406261,0.0,1.577630222922126,0,0.0
