Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,23.826449965424395,,82.86437458250487,0.4066165057166174,0.0,2.040440979820368,0,0.0
6,2,5,0,23.776210576894883,,83.2336822682062,0.4038954382179823,0.0,1.8678621104796311,0,0.0
6,3,5,0,23.77849045344916,,83.35491473652837,0.4025936595455964,0.0,1.6646636808466828,0,0.0
6,4,5,0,23.779111164310127,,83.57591978056064,0.4008187845977941,0.0,1.4974621649976216,0,0.0
6,5,5,0,23.781037766637013,,83.75009290485414,0.3980977170991591,0.0,1.3474569180625768,0,0.0
6,6,5,0,23.834633405753888,,83.64132711263404,0.3995170059254082,0.0,1.1608572787787852,0,0.0
6,7,5,0,23.94981761794984,,83.2045634870488,0.7308939527604309,0.0,1.247398097828678,0,36.2606
6,8,5,0,24.176363837194053,,82.10796231606079,0.6422772992964225,0.0,1.1016925346746356,0,59.6028
6,9,5,0,24.566810921351408,,80.21968413318321,0.405079706736505,0.0,0.8979787301787728,0,191.336
6,10,5,0,24.742808184215573,,79.40188666020363,0.3998756477069249,0.0,1.5611523511315433,0,334.93600000000004
6,11,5,0,24.81103581801188,,79.11934356982134,0.429050306156532,0.0,2.425869556464689,0,484.69
6,12,5,0,24.86582612100936,,78.93572228718375,0.4295234024319485,0.0,2.816200227392124,0,654.462
6,13,5,0,24.86352113698614,,78.9792821240101,0.4016505226547272,0.0,3.4555539159127218,0,702.915
6,14,5,0,24.86023091606832,,79.03606254883346,0.4035429077563927,0.0,4.192690400770109,0,689.915
6,15,5,0,24.856714755248053,,78.99409267367842,0.4049621965826419,0.0,4.982058689558106,0,649.424
6,16,5,0,24.79870838985182,,79.15086032740976,0.4041335141856723,0.0,5.63615954380835,0,576.3249999999999
6,17,5,0,24.79346674158488,,79.10043519461081,0.4113505241307447,0.0,5.39742396301789,0,449.733
6,18,5,0,24.67926536410465,,79.51317664906811,0.6620669147777608,0.0,5.422711511556398,0,306.236
6,19,5,0,24.45361976788059,,80.45733353092845,0.6962993404793077,0.0,5.4469236253224,0,128.73299999999998
6,20,5,0,24.391831324242347,,80.64551626821557,1.0385112663020952,0.0,4.918847250841868,0,5.17938
6,21,5,0,24.39014071714045,,80.63697565762061,1.174840744822801,0.0,4.269195829788944,0,0.0
6,22,5,0,24.28086280038514,,81.21178852370927,0.4281469697380078,0.6930758038524293,3.615071962262982,0,0.0
6,23,5,0,24.113479221943635,,82.09075983945905,0.4208124496390722,0.2281413581970428,3.078698485421606,0,0.0
6,24,5,0,23.88689874724817,,83.33542179751502,0.4126492471431671,0.2324141899470392,2.847387623847217,0,0.0
6,1,6,0,23.825277223901143,,83.75100189406145,0.4066165057166174,0.0,2.376275750191073,0,0.0
6,2,6,0,23.76929008032798,,84.13771567339144,0.4038954382179823,0.0,2.117971572952751,0,0.0
6,3,6,0,23.7703039721511,,84.24144365391145,0.4025936595455964,0.0,1.8272961648672617,0,0.0
6,4,6,0,23.77309087747195,,84.55815484889942,0.4008187845977941,0.0,1.6041285549673945,0,0.0
