Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,23.2515725476104,,88.29042995469246,0.2563291357422035,0.0,4.192256142045755,0,0.0
6,2,5,0,23.207771979922256,,88.58120796837179,0.2415632032905604,0.0,3.490539969905205,0,0.0
6,3,5,0,23.18610150514636,,88.8332450017769,0.241368431769113,0.0,2.6066397796043623,0,0.0
6,4,5,0,23.204831111251423,,88.86460560081659,0.2389463520870205,0.0,2.1493919063547,0,0.0
6,5,5,0,23.213994336821067,,88.9162565365214,0.2362019642383669,0.0,1.8334005568794405,0,0.0
6,6,5,0,23.223336152795127,,88.94416933580928,0.2366854264882087,0.0,1.5991977064195195,0,0.0
6,7,5,0,23.23582021978293,,89.0579082793916,0.2423353562687966,0.0,1.708289443414731,0,36.2606
6,8,5,0,24.339999176209822,,83.5359901415984,0.4771420498201569,0.0,0.7998394372883092,0,59.6028
6,9,5,0,25.484431882451297,,78.05960206013862,0.3140249680870782,0.0,0.372180038367107,0,191.336
6,10,5,0,25.58695427542444,,77.61093428137828,0.3079712747880478,0.0,0.7671451260622204,0,334.93600000000004
6,11,5,0,25.557888412139828,,77.83357793688182,0.2437952798840888,0.4303130179803304,2.1032242348258,0,484.69
6,12,5,0,25.5646183494035,,77.85216188914441,0.2439564339673694,0.0,1.7071262330654455,0,654.462
6,13,5,0,25.88589408395265,,76.40764165462176,0.2483171310817125,0.0819423440769567,1.55544657619435,0,702.915
6,14,5,0,26.10953013050469,,75.43053305962103,0.2489617474148349,0.0,1.746131370799339,0,689.915
6,15,5,0,25.560317017843456,,77.87325084421113,0.2494452096646767,0.0,2.9433350290344187,0,649.424
6,16,5,0,25.5635627665291,,77.72800640893769,0.3086324098886431,0.3333563233476944,3.9934916357749937,0,576.3249999999999
6,17,5,0,25.53275063228045,,77.68407437264756,0.3513678632720802,0.0,4.1997012570275984,0,449.733
6,18,5,0,25.53986481103861,,77.57589775034762,0.4199892580732228,0.0,4.725438018408935,0,306.236
6,19,5,0,25.53891912880379,,77.48025924620082,0.3583232995649077,0.0,4.480071634045959,0,128.73299999999998
6,20,5,0,25.540317120114366,,77.37006929315984,0.3629464809933984,0.0,3.430347198472192,0,5.17938
6,21,5,0,25.540897687813665,,77.3199642474421,0.4880613380393867,0.4976587688710727,3.0165694669991217,0,0.0
6,22,5,0,25.541527019633016,,77.32264044978804,0.522951200876651,0.0821637689415058,2.6461464840779723,0,0.0
6,23,5,0,25.541986811896603,,77.34785211040976,0.3514209382838904,0.0,2.243659236268426,0,0.0
6,24,5,0,25.59775120895614,,77.15845774996907,0.2502462116481962,0.0,1.8626997357275323,0,0.0
6,1,6,0,23.26034250085071,,88.98742872123309,0.2463737452165784,0.0,4.240941162926742,0,0.0
6,2,6,0,23.21355410405496,,89.2585240636771,0.2436293573679248,0.0812429183686395,3.614596294807973,0,0.0
6,3,6,0,23.19037530818438,,89.48988862950428,0.241368431769113,0.0,2.682483202930821,0,0.0
6,4,6,0,23.209843044373105,,89.70505542376526,0.2389463520870205,0.0,2.1950652677787192,0,0.0
6,5,6,0,23.219188444017952,,89.83075657635555,0.2362019642383669,0.0,1.8649553059035409,0,0.0
