Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,22.16901693135163,,91.32177704590543,0.5599620172067963,0.0,4.13125364799768,0,0.0
6,2,5,0,22.116546411265738,,91.71947411775426,0.5572132775909806,0.0,2.934009568911113,0,0.0
6,3,5,0,22.12891872458296,,91.79553860378212,0.554814375450856,0.0,2.371716066984738,0,0.0
6,4,5,0,22.14752043396637,,91.8310546709878,0.5522988608188344,0.0,2.077442947169194,0,0.0
6,5,5,0,22.16323584180808,,91.85829983551528,0.5495501212030187,0.0,1.922911422860561,0,0.0
6,6,5,0,22.175890207178853,,91.90308675030391,0.564901629101998,0.0,1.8470151867715103,0,0.0
6,7,5,0,22.39809714727199,,90.84796605721225,0.5855173912488147,0.0,1.531924102908568,0,36.2606
6,8,5,0,22.59025481496466,,89.8365940941334,0.7028224068425423,0.0,1.6052963350720106,0,59.6028
6,9,5,0,23.870780466988474,,83.21082387644066,0.7111140963326104,0.0,0.588353784974337,0,191.336
6,10,5,0,24.832457820464622,,78.58894827240984,0.7028638996380715,0.0,0.5800635961994398,0,334.93600000000004
6,11,5,0,24.91905125198843,,78.23345247578675,0.6979912932470038,0.0,1.2856845238828916,0,484.69
6,12,5,0,24.898007248870726,,78.44796588739082,0.7061477077234556,0.8456554316934309,1.6057078570342578,0,654.462
6,13,5,0,24.89264472928954,,78.52977611028903,0.7194375979297367,0.0,1.8707033226923089,0,702.915
6,14,5,0,24.88303492714918,,78.64008538933842,0.7201278474701271,0.0,2.218030904813558,0,689.915
6,15,5,0,24.877176725868683,,78.63839465819176,0.7094792391475366,0.4255553573016176,2.6891721395219887,0,649.424
6,16,5,0,24.87274895294209,,78.55697159493349,0.7310745268787778,0.0,2.990665244468673,0,576.3249999999999
6,17,5,0,24.86868234103949,,78.4074651132621,0.7651499161887726,0.0,2.880336618700545,0,449.733
6,18,5,0,24.866281245561048,,78.3013918725375,0.8299290509088249,0.0,2.8627163218004843,0,306.236
6,19,5,0,24.864454015970804,,78.18763962053171,0.8589137833957846,0.4219394850295866,2.7859088461827977,0,128.73299999999998
6,20,5,0,23.0585575889156,,87.0583889282466,0.5823017716090125,1.270584753288493,4.762254604603201,0,5.17938
6,21,5,0,22.54675288824353,,89.72863913843585,0.8341428683295018,0.0,4.658890604933598,0,0.0
6,22,5,0,23.732683089089733,,83.55838134401384,0.8405285382079705,0.0,1.9737820272481603,0,0.0
6,23,5,0,24.79170813218227,,78.46734816237735,0.7341517841152942,0.0,0.8968699207908517,0,0.0
6,24,5,0,23.402369866974205,,85.4112034993836,0.6012330568380878,0.0,2.2328836499368823,0,0.0
6,1,6,0,22.18321192527514,,92.06003796614,0.5599620172067963,0.0,3.816639588734916,0,0.0
6,2,6,0,22.11627487956234,,92.53212850013678,0.5572132775909806,0.0,2.8465600817165724,0,0.0
6,3,6,0,22.125182001475647,,92.59749789227062,0.554814375450856,0.0,2.311006013840041,0,0.0
6,4,6,0,22.142080415112616,,92.85878987621604,0.5522988608188344,0.0,2.0286727169124448,0,0.0
6,5,6,0,22.157565629163944,,92.99514342218092,0.5495501212030187,0.0,1.8792596493923603,0,0.0
6,6,6,0,22.169454033396736,,92.97567143004753,0.564901629101998,0.0,1.841178156025402,0,0.0
6,7,6,0,22.391933071836363,,91.96266917751316,0.6476664954983142,0.0,1.588512104733916,0,24.712
6,8,6,0,22.58391866422567,,90.96413258058578,0.7028224068425423,0.0,1.677996174020441,0,123.047
6,9,6,0,23.866280502513646,,84.16791136548285,0.5616612443955389,0.0,0.5788940323686718,0,329.819
6,10,6,0,24.683463138199286,,80.16417537977112,0.5603785069846717,1.2643052773102343,0.9406313782594018,0,471.405
6,11,6,0,22.76740665164172,,89.98189278857703,0.558096217336444,0.0,3.762145371218425,0,593.637
6,12,6,0,22.59441781441984,,90.94389212388504,0.5582128298283411,0.0,3.3246939622461795,0,650.986
