cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.7617506,0.16076268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.7617506,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.29542458,0.45618725,0.45618725,0.0,0.45618725,0.45618725,0.29542458,-0.0,26.666666,26.666666,26.666666,2.0
0.71674293,0.14673492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74682,0.74682,0.0,0.051817156,13.499973498329986,0.6995302378139564,0.71674293,-0.0,0.0,-0.0,-0.0,0.0,0.74682,0.31810024,1.2116551,1.2116551,0.0,0.46483517,0.46483517,0.31810024,-0.0,26.666666,26.666666,26.666666,2.0
0.69617516,0.1425242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74682,0.74682,0.0,0.10330166,13.499946996607948,1.3945669242182932,0.69617516,-0.0,0.0,-0.0,-0.0,0.0,0.74682,0.28344268,1.1727868,1.1727868,0.0,0.42596686,0.42596686,0.28344268,-0.0,26.666666,26.666666,26.666666,2.0
0.649627,0.13299464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74682,0.74682,0.0,0.15445565,13.499920494833884,2.085138952757164,0.649627,-0.0,0.0,-0.0,-0.0,0.0,0.74682,0.2801413,1.159956,1.159956,0.0,0.413136,0.413136,0.2801413,-0.0,26.666666,26.666666,26.666666,2.0
0.556503,0.10970994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74682,0.74682,0.0,0.20528124,13.499893993007793,2.771275015584052,0.556503,-0.0,0.0,-0.0,-0.0,0.0,0.74682,0.2837227,1.1402526,1.1402526,0.0,0.39343262,0.39343262,0.2837227,-0.0,26.666666,26.666666,26.666666,2.0
0.59304523,0.12141096,0.0,0.10058891,0.109472856,0.0,0.0,0.0,0.0,0.0,0.0,0.74682,0.74682,0.0,0.25578055,13.499867491129677,3.453003502881894,0.59304523,-0.0,0.0,-0.0,-0.0,0.0,0.74682,0.28383517,1.261539,1.261539,0.0,0.514719,0.514719,0.28383517,-0.0,26.666666,26.666666,26.666666,2.0
0.7825971,0.1651622,0.0,0.30176455,0.3284162,0.0,0.0,0.0,0.0,0.0,0.0,0.74682,0.74682,0.0,0.30595565,13.499840989199535,4.130352603447694,0.7825971,-0.0,0.0,-0.0,-0.0,0.0,0.74682,0.30367088,1.5290444,1.5290444,0.0,0.7822244,0.7972493,0.30367088,-0.015024922,26.666666,26.666666,26.666666,2.0
1.5917777,0.35806364,0.0,0.7492915,0.8154684,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,-0.27,0.2823705,13.499831407860352,3.8119542487332203,1.5917777,-0.0,0.0,-0.0,0.27,0.0,0.0,0.3180337,1.1668746,1.1668746,0.0,1.4368746,1.4915657,0.3180337,-0.054691043,26.887608,26.88889,26.88889,2.0
1.0586991,0.26758602,0.0,0.0649317,0.070666425,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,-0.27,0.25893676,13.499821826514369,3.4956001622660833,1.0586991,-0.0,0.0,-0.0,0.27,0.0,0.0,0.37435687,0.31727105,0.31727105,0.0,0.5872711,0.7126093,0.37435687,-0.12533821,27.222195,27.222221,27.222221,2.0
2.179889,0.574384,0.0,3.2227912,3.5074258,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,-0.27,0.23565346,13.499812245161586,3.1812774652708202,2.179889,-0.0,0.0,-0.0,0.27,0.0,0.0,0.38651532,4.0105476,4.0105476,0.0,4.2805476,4.468325,0.38651532,-0.18777773,27.222221,27.222221,27.222221,2.0
