cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
1.1371231,0.2686099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.1371231,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3251292,0.59373915,0.59373915,0.0,0.59373915,0.59373915,0.3251292,-0.0,27.222221,27.222221,27.222221,2.0
1.011111,0.2319425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365112,0.365112,0.0,0.05232081,6.5999845292549155,0.34531652449480543,1.011111,-0.0,0.0,-0.0,-0.0,0.0,0.365112,0.32382745,0.9208819,0.9208819,0.0,0.5557699,0.5557699,0.32382745,-0.0,27.222221,27.222221,27.222221,2.0
0.94744587,0.21733813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365112,0.365112,0.0,0.104558,6.599969058473567,0.6900795547734496,0.94744587,-0.0,0.0,-0.0,-0.0,0.0,0.365112,0.32252565,0.9049758,0.9049758,0.0,0.53986377,0.53986377,0.32252565,-0.0,27.222221,27.222221,27.222221,2.0
0.8735901,0.20039608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365112,0.365112,0.0,0.15671171,6.599953587655954,1.0342900290073875,0.8735901,-0.0,0.0,-0.0,-0.0,0.0,0.365112,0.32122388,0.886732,0.886732,0.0,0.52162,0.52162,0.32122388,-0.0,27.222221,27.222221,27.222221,2.0
0.8024766,0.17751065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365112,0.365112,0.0,0.20878208,6.599938116802077,1.3779487870125897,0.8024766,-0.0,0.0,-0.0,-0.0,0.0,0.365112,0.31992212,0.8625448,0.8625448,0.0,0.49743277,0.49743277,0.31992212,-0.0,27.222221,27.222221,27.222221,2.0
0.7802442,0.1789831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365112,0.365112,0.0,0.26076922,6.599922645911935,1.7210566685972075,0.7802442,-0.0,0.0,-0.0,-0.0,0.0,0.365112,0.31992212,0.86401725,0.86401725,0.0,0.49890524,0.49890524,0.31992212,-0.0,27.222221,27.222221,27.222221,2.0
0.8053796,0.19024585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365112,0.365112,0.0,0.31267327,6.599907174985527,2.0636145627347116,0.8053796,-0.0,0.0,-0.0,-0.0,0.0,0.365112,0.32252565,0.8718201,0.8718201,0.0,0.5067081,0.5127715,0.32252565,-0.0060634236,27.222221,27.222221,27.222221,2.0
0.95343983,0.23953669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.29077435,6.599901581723667,1.9190820621165887,0.95343983,-0.0,0.0,-0.0,0.132,0.0,0.0,0.4655696,0.5479558,0.5479558,0.0,0.67995584,0.7051063,0.4655696,-0.025150456,27.222221,27.222221,27.222221,2.0
1.1940738,0.33585098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.2689104,6.599895988457066,1.7747807231456796,1.1940738,-0.0,0.0,-0.0,0.132,0.0,0.0,0.4660856,0.60328025,0.60328025,0.0,0.7352803,0.8019367,0.4660856,-0.0666564,27.222221,27.222221,27.222221,2.0
1.2326914,0.36101538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.24708141,6.599890395185724,1.6307102501971125,1.2326914,-0.0,0.0,-0.0,0.132,0.0,0.0,0.45781115,0.57390046,0.57390046,0.0,0.70590043,0.81882656,0.45781115,-0.11292614,27.222221,27.222221,27.222221,2.0
1.3039756,0.42728135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.2252873,6.599884801909643,1.486870249301068,1.3039756,-0.0,0.0,-0.0,0.132,0.0,0.0,0.45238832,0.6052362,0.6052362,0.0,0.73723614,0.87966967,0.45238832,-0.1424335,27.222221,27.222221,27.222221,2.0
1.5156062,0.5545553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.20352802,6.599879208628821,1.3432603264890588,1.5156062,-0.0,0.0,-0.0,0.132,0.0,0.0,0.4496526,0.7082045,0.7082045,0.0,0.8402045,1.0042078,0.4496526,-0.16400337,27.222221,27.222221,27.222221,2.0
1.7372571,0.68782765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.18180351,6.59987361534326,1.1998801861397115,1.7372571,-0.0,0.0,-0.0,0.132,0.0,0.0,0.45088702,0.8346008,0.8346008,0.0,0.9666008,1.1387147,0.45088702,-0.17211393,27.222221,27.222221,27.222221,2.0
1.8824521,0.7581624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.16011372,6.5998680220529575,1.056729434286954,1.8824521,-0.0,0.0,-0.0,0.132,0.0,0.0,0.4501839,0.90433717,0.90433717,0.0,1.0363371,1.2083462,0.4501839,-0.17200914,27.222221,27.222221,27.222221,2.0
2.1153944,0.8837439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,0.0,-0.132,0.1384586,6.599862428757915,0.9138076769660468,2.1153944,-0.0,0.0,-0.0,0.132,0.0,0.0,0.4474709,1.0418376,1.0418376,0.0,1.1738375,1.3312148,0.4474709,-0.15737729,27.222485,27.222221,27.222221,2.0
