dhw_storage,electrical_storage,cooling_or_heating_device
0.31826696,-0.0987849,0.13817804
0.3279734,-0.08879175,0.39907575
0.2313579,-0.0797368,0.34109172
0.2514623,-0.055528946,0.22454913
-0.0062299985,-0.03431522,-0.026648149
0.08299764,-0.039537095,0.21317567
0.03842527,-0.059354443,0.30539253
0.16882583,-0.07027045,0.3580567
0.35825023,-0.099456124,0.48116902
0.37686935,-0.11036696,0.4745635
0.3792828,-0.11186295,0.4745998
0.31265998,-0.085055836,0.47670284
0.3677886,-0.09557459,0.4305322
0.26769462,-0.08983768,0.21477659
0.28755546,-0.08484264,0.18656266
0.09158563,-0.09188915,0.07007238
-0.014970151,-0.081173144,-0.2530992
0.2110614,-0.07449866,-0.08018552
-0.06738843,-0.053116355,-0.014049416
0.22968012,-0.096502155,-0.3053509
0.20792338,-0.044928875,0.35909417
0.030225806,-0.076393455,0.25381646
0.15143198,-0.09159743,0.19193007
0.20134786,-0.09154039,0.31797493
0.20979954,-0.07520443,0.04056427
0.35922617,-0.07154264,0.18228312
0.36556694,-0.08046012,-0.1455138
0.37962648,-0.08512818,0.074330844
0.36790714,-0.09325324,0.06033477
0.33404952,-0.103789754,-0.17474225
-0.08927211,-0.086364664,-0.12617864
0.17167266,-0.08784161,-0.06969605
-0.117183,-0.09681859,-0.27560174
0.094352394,-0.099788554,-0.28694662
-0.1217214,-0.08239986,-0.16451193
0.093920164,-0.107212655,-0.39926246
-0.085512914,-0.07928553,-0.2211347
0.091479555,-0.09787028,-0.3629986
0.019789608,-0.0738803,-0.3012354
0.0006167746,-0.08276896,-0.30216238
0.025331696,-0.07863906,-0.3220064
0.15352416,-0.073691934,-0.29232222
0.26408952,-0.06927599,-0.35686928
0.099174485,-0.03885039,-0.21800126
0.08872112,-0.03021616,-0.29884502
0.07254151,-0.0067018527,-0.14724365
0.10888802,-0.028536128,0.0048018615
0.13241848,-0.05742922,0.090451874
-0.14384033,-0.07031271,-0.12165102
-0.14693032,-0.029136943,-0.13676377
-0.042415265,-0.016380576,-0.11171283
-0.11939403,-0.017355677,-0.09317364
