dhw_storage,electrical_storage,cooling_or_heating_device
0.22055167,-0.03997419,-0.4001353
0.048666842,-0.027759923,-0.100069076
0.12626666,-0.020317603,-0.26399302
0.09669006,-0.01748076,-0.009913659
0.10108959,-0.015844515,0.07984352
0.046596047,-0.0200201,0.058065414
-0.010029785,-0.005473489,0.009960345
0.057435647,0.013419892,0.16141054
-0.07791639,0.021802746,0.076001614
0.10397519,0.025827413,0.16144715
-0.085412495,0.010088284,-0.026698006
0.18013178,-0.00063850725,0.052053075
-0.15867847,-0.006844756,0.08106397
0.14905576,-0.0037114143,0.166642
-0.1254357,-0.020254828,0.208713
-0.2520263,-0.04066243,0.050842315
-0.29773048,-0.051227536,0.1274106
-0.31279856,-0.0657904,0.19211227
-0.31187916,-0.06684888,0.30335486
-0.30350026,-0.066341706,0.37005454
-0.2824141,-0.061180845,0.35182714
-0.1782457,-0.05422599,0.18345076
-0.108741626,-0.05978065,0.10791904
-0.14219022,-0.06422896,0.030205546
-0.079055764,-0.0469122,-0.3303706
-0.12946811,-0.044361528,-0.34959343
-0.107097484,-0.039583214,-0.41714773
-0.19540973,-0.03405922,-0.2503232
-0.21294688,-0.026477851,-0.28488687
-0.25647897,-0.021270527,0.04984585
-0.18522115,-0.0122787785,-0.3294722
-0.06401245,-0.013176068,-0.067097925
0.013137259,0.014069839,0.1469602
-0.0111820735,0.003248991,-0.11870751
0.04198952,-0.0036791759,-0.051790055
0.05513573,-0.006816632,-0.14180148
0.08423622,-0.013118818,-0.07987191
0.058925077,-0.014198614,-0.13131008
0.045686994,-0.019279014,-0.068222605
-0.0028853258,-0.02305912,-0.14991926
-0.0041033174,-0.026097734,-0.078118294
-0.12906829,-0.040873215,-0.08615351
-0.15721229,-0.042756833,-0.07406948
-0.20163527,-0.055784594,-0.22533906
-0.1993187,-0.057096377,-0.15659857
-0.10026393,-0.05442729,-0.25419995
0.105290584,-0.04722002,-0.20821045
0.114398286,-0.048401605,-0.13929743
0.18679892,-0.015034035,0.18849574
0.018260257,-0.014078266,0.035950452
0.004733724,-0.0015663386,-0.025976764
-0.05406923,0.0017638961,-0.061033107
-0.10059476,0.007788038,-0.04083733
-0.12738949,0.011469379,-0.060826585
-0.1769762,0.012935447,-0.033682145
-0.21042357,0.014635935,0.009524716
-0.24400094,-0.041942745,0.35248563
-0.093853295,0.015106036,-0.090683594
0.08123662,-0.0063254125,-0.17076105
0.1508046,-0.018239303,-0.15395501
0.0085349865,-0.019569583,-0.18120238
0.23372328,-0.030978791,0.13134313
0.12930624,-0.037727326,-0.18308079
0.15298973,-0.03622347,0.04871438
0.18061444,-0.039385576,-0.04135776
0.12027891,-0.038243085,0.062866695
0.019200338,-0.04589468,0.06267843
-0.048288174,-0.04672332,0.15826848
-0.010004458,-0.041612525,0.052977677
0.073291086,-0.036718264,0.040817115
0.015245923,-0.03552085,0.09391516
-0.012779792,-0.0435531,-0.13709535
0.11133234,-0.018339258,-0.11265382
-0.11064447,-0.02644465,0.027146887
-0.07404571,-0.027193833,0.094574586
-0.124797046,-0.030181361,0.032509733
-0.10917829,-0.022185793,0.13902974
-0.07564951,-0.013673348,0.16477007
-0.20840706,-0.02331426,-0.36054978
-0.12690371,-0.03070324,0.20793004
-0.30374828,-0.07148063,-0.0850462
-0.115839936,-0.045572527,-0.24227422
-0.13251106,-0.054787517,-0.103831366
0.04178633,-0.051980358,-0.44924742
