cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
21.433313,5.613936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.433313,0.0,0.0,0.0,0.0,0.0,0.0,3.7419388,9.35587477684021,9.35587477684021,0.0,9.355875,9.355875,9.355875,9.355875,3.7419388,0.0
19.659147,4.8832536,0.0,0.31246832,4.623809,4.288917,4.288917,0.0,0.25104252,0.25104252,0.0,19.659147,0.0,3.9832785,0.0,0.0,0.0,0.25104252,3.6769533,13.435058414936066,13.435058414936066,0.0,8.895099,8.895099,8.895099,8.895099,3.6769533,0.0
17.562538,4.315687,0.0,0.3235594,4.082963,3.7348042,3.7348042,0.0,0.19518735,0.19518735,0.0,17.562538,0.0,3.4716616,0.0,0.0,0.0,0.19518735,3.6596305,12.25346851348877,12.25346851348877,0.0,8.323478,8.323478,8.323478,8.323478,3.6596305,0.0
15.982864,3.9144888,0.0,0.0,4.1770716,4.1770716,4.1770716,0.0,0.20246057,0.20246057,0.0,15.982864,0.0,3.876976,0.0,0.0,0.0,0.20246057,3.6477017,11.941722393035889,11.941722393035889,0.0,7.5621905,7.5621905,7.5621905,7.5621905,3.6477017,0.0
14.311921,3.3774266,0.0,0.0,3.3943975,3.3943975,3.3943975,0.0,0.23386459,0.23386459,0.0,14.311921,0.0,3.1618557,0.0,0.0,0.0,0.23386459,3.713407,10.719095438718796,10.719095438718796,0.0,7.090833,7.090833,7.090833,7.090833,3.713407,0.0
14.359235,3.434372,0.0,2.6458564,2.9741788,0.07531124,0.07531124,0.0,0.17274113,0.17274113,0.0,14.359235,0.8471289,0.94269335,0.8471289,0.0,0.0,0.17274113,3.924264,10.505555868148804,10.505555868148804,0.0,10.2575035,10.2575035,10.2575035,10.2575035,3.924264,0.0
14.928612,3.7502477,0.0,0.7951534,1.8605965,0.9989332,0.9989332,0.0,0.16635962,0.16635962,0.0,14.928612,0.0,0.9178594,0.0,0.0,0.0,0.16635962,4.472855,10.098302692174911,10.098302692174911,0.0,8.93301,9.084766,8.93301,9.084766,4.472855,-0.15175697
20.94578,5.5253654,0.0,3.6038058,3.7620287,0.018342854,0.018342854,0.0,0.022296682,0.022296682,0.0,20.94578,0.0,0.016830646,0.0,0.0,0.0,0.022296682,5.544847,14.276933193206787,14.276933193206787,0.0,14.236293,14.813898,14.236293,14.813898,5.544847,-0.5776048
26.249683,7.6315193,0.0,2.080734,2.278844,0.021103129,0.021103129,0.0,-0.03196299,0.0,-0.03196299,26.249683,0.3491866,0.36401147,0.3491866,0.2429846,0.0,0.2110216,6.9145474,15.369769878685474,15.369769878685474,0.0,15.38063,16.803808,15.38063,16.803808,6.9145474,-1.4231776
33.671757,10.259115,0.0,5.76521,6.2068663,0.018342854,0.018342854,0.0,0.7193906,0.7193906,0.0,33.671757,0.0,0.016830646,0.0,0.06800032,0.0,0.7873909,7.751303,22.473066985607147,22.473066985607147,0.0,21.735334,24.198942,21.735334,24.198942,7.751303,-2.463609
36.206566,12.024661,0.0,2.4102945,2.9431808,0.32153746,0.32153746,0.0,-0.0104854405,0.0,-0.0104854405,36.206566,0.3476507,0.64532864,0.3476507,0.39789665,0.0,0.3874112,7.5472827,19.30676555633545,19.30676555633545,0.0,18.995714,22.193586,18.995714,22.193586,7.5472827,-3.1978726
32.379356,11.683763,0.22695473,2.4161696,3.0615306,0.4276494,0.4276494,0.0,0.14676031,0.14676031,0.0,32.379356,0.0,0.3903148,0.0,0.004563936,1.5335363,0.15132426,8.467105,19.832731127738953,19.832731127738953,0.0,19.25832,23.011702,19.25832,23.011702,8.467105,-3.7533805
33.852413,13.477124,0.0,1.2599885,2.369575,1.0229065,1.0229065,0.0,0.0,0.0,0.0,33.852413,0.30376527,1.2425656,0.30376527,0.0,0.0,0.0,8.363474,20.207282960414886,20.207282960414886,0.0,19.184376,23.187263,19.184376,23.187263,8.363474,-4.00289
36.126358,14.848652,0.0,0.075941324,0.018342853,-0.06092819,0.0,-0.06092819,0.0,0.0,0.0,36.126358,0.075941324,0.016830646,0.075941324,0.0,0.0,0.0,6.9481335,17.743086099624634,17.743086099624634,0.0,17.804014,21.876055,17.804014,21.876055,6.9481335,-4.0720415
43.27794,18.536781,0.0,0.5867655,1.0077666,0.38799155,0.38799155,0.0,0.0,0.0,0.0,43.27794,0.2278239,0.58137125,0.2278239,0.0,0.0,0.0,6.6958437,22.44090962409973,22.44090962409973,0.0,22.05292,25.852398,22.05292,25.852398,6.6958437,-3.7994812
12.606998,5.633333,0.274059,1.6677487,1.0102494,-0.77526855,0.0,-0.77526855,0.0,0.0,0.0,12.606998,1.0537875,0.35982364,1.0537875,0.0,2.8084645,0.0,6.378774,9.883758783340454,9.883758783340454,0.0,10.659028,14.071684,30.291061,33.70372,6.378774,-3.4126568
20.397993,8.938516,0.08729502,1.4302865,1.7345334,0.18116984,0.18116984,0.0,0.0,0.0,0.0,20.397993,0.07594132,0.23774031,0.07594132,0.0,0.7748282,0.0,6.1251383,14.19971850514412,14.19971850514412,0.0,14.018549,16.704313,29.190035,31.875797,6.1251383,-2.6857648
21.406609,8.694982,0.07233462,1.6744683,1.6937463,-0.06489671,0.0,-0.06489671,0.0,0.0,0.0,21.406609,0.05954654,0.0,0.05954654,0.0,0.54511976,0.0,12.922775,21.582485675811768,21.582485675811768,0.0,21.647383,23.448732,37.88413,39.68548,12.922775,-1.8013518
23.060608,8.777507,0.10906759,0.81914175,0.7253798,-0.1317673,0.0,-0.1317673,0.0,0.0,0.0,23.060608,0.22782396,0.09730325,0.22782396,0.0,0.660873,0.0,9.089996,17.881152153015137,17.881152153015137,0.0,18.01292,18.833717,30.03343,30.854229,9.089996,-0.8207992
20.703135,7.3988733,0.17222317,0.9189828,0.8823961,-0.08549968,0.0,-0.08549968,0.0,0.0,0.0,20.703135,0.07845098,0.0,0.07845098,0.0,0.9183592,0.0,12.586617,20.92955470085144,20.92955470085144,0.0,21.015055,21.125608,26.736702,26.847256,12.586617,-0.11055534
21.38085,6.700453,0.21009047,1.1555697,1.1300339,-0.11503631,0.0,-0.11503631,0.0,0.0,0.0,21.38085,0.30376527,0.18501514,0.30376527,0.0,0.96165264,0.0,8.314123,16.35469949245453,16.35469949245453,0.0,16.469736,16.469736,18.548689,18.548689,8.314123,0.0
14.27046,4.240715,0.49917567,1.0095111,0.23456648,-0.84024495,0.0,-0.84024495,0.0,0.0,0.0,14.27046,0.81221133,0.016830646,0.81221133,0.0,2.1644034,0.0,8.121485,13.095942199230194,13.095942199230194,0.0,13.936187,13.936187,17.296501,17.296501,8.121485,0.0
16.958393,4.8516564,0.3164417,0.8007329,0.09525656,-0.75099885,0.0,-0.75099885,0.0,0.0,0.0,16.958393,0.8007329,0.08701288,0.8007329,0.0,1.2600033,0.0,6.257903,11.521258026361465,11.521258026361465,0.0,12.272258,12.272258,15.87711,15.87711,6.257903,0.0
14.811334,4.176119,0.2359964,0.9933251,1.3739252,0.304002,0.304002,0.0,0.023060191,0.023060191,0.0,14.811334,0.0,0.29049093,0.0,0.0,0.89415795,0.023060191,4.086716,9.895817220211029,9.895817220211029,0.0,9.568754,9.568754,15.221018,15.221018,4.086716,0.0
15.972886,3.9537249,0.3021391,0.0,0.6467215,0.6467215,0.6467215,0.0,0.31667724,0.31667724,0.0,15.972886,0.0,0.6188147,0.0,0.0,1.1186063,0.31667724,3.7180943,8.937357246875763,8.937357246875763,0.0,7.973958,7.973958,12.080437,12.080437,3.7180943,0.0
25.292027,6.2704124,0.0424998,0.0,0.68730634,0.68730634,0.68730634,0.0,-0.043645248,0.0,-0.043645248,25.292027,0.0,0.6364989,0.0,0.29098126,0.15588138,0.24733602,3.684646,10.64121925830841,10.64121925830841,0.0,9.997557,9.997557,10.909827,10.909827,3.684646,0.0
23.086636,5.751604,0.15199816,0.0,0.5792817,0.5792817,0.5792817,0.0,-0.0056617013,0.0,-0.0056617013,23.086636,0.0,0.5434555,0.0,0.0056617013,0.5635069,0.0,3.6860025,10.163224637508392,10.163224637508392,0.0,9.589604,9.589604,10.125489,10.125489,3.6860025,0.0
28.225674,7.1347833,0.07013607,0.0,0.74497306,0.74497306,0.74497306,0.0,-1.9260147e-05,0.0,-1.9260147e-05,28.225674,0.0,0.7129393,0.0,1.9260147e-05,0.26709822,0.0,3.6536565,11.603529751300812,11.603529751300812,0.0,10.858576,10.858576,9.261025,9.261025,3.6536565,0.0
24.17454,5.884665,0.067120746,0.31384364,0.68859565,0.35222977,0.35222977,0.0,0.0,0.0,0.0,24.17454,0.0,0.32269418,0.0,0.0,0.2376908,0.0,3.6210513,10.26143193244934,10.26143193244934,0.0,9.909203,9.909203,8.600093,8.600093,3.6210513,0.0
27.357214,6.4883394,0.050310604,0.0,0.6947666,0.6947665,0.6947665,0.0,0.0,0.0,0.0,27.357214,0.0,0.664624,0.0,0.0,0.17570285,0.0,3.8921425,11.125559151172638,11.125559151172638,0.0,10.430793,10.430793,7.8193383,7.8193383,3.8921425,0.0
21.622406,5.6751986,0.039880306,3.9914584,4.167777,-0.16954124,0.0,-0.16954124,0.013456637,0.013456637,0.0,21.622406,0.18457487,0.021195607,0.18457487,0.0,0.14598334,0.013456637,4.787988,14.54870229959488,14.54870229959488,0.0,14.704787,14.840385,14.862086,14.9976845,4.787988,-0.13559829
26.37494,7.0038614,0.0,0.6942956,1.0077633,0.25432926,0.25432926,0.0,-0.010598784,0.0,-0.010598784,26.37494,0.0,0.24342866,0.0,0.010598784,0.0,0.0,5.328063,12.72088998556137,12.72088998556137,0.0,12.477159,13.085359,12.803521,13.41172,5.328063,-0.60819954
