dhw_storage,electrical_storage,cooling_or_heating_device
0.19851002,-0.08871563,-0.10298191
0.2636322,-0.07911334,-0.20477161
0.23977679,-0.08773734,-0.18182164
0.25898683,-0.08767049,-0.15694526
0.19150327,-0.08187323,-0.19683465
0.023650365,-0.07326808,-0.13246085
-0.06572983,-0.08559685,-0.106180415
-0.12056494,-0.077100545,0.07114752
-0.20528923,-0.07947514,0.1251804
-0.10159784,-0.066832945,-0.036871657
-0.15699917,-0.06004906,-0.06757038
-0.21595496,-0.07080817,-0.13534167
-0.14036632,-0.0685144,-0.21689472
-0.05876764,-0.056717623,-0.2069509
0.08396134,-0.04627075,-0.17997906
-0.030867467,-0.06674972,-0.21324168
-0.00037958226,-0.06578399,-0.1918664
-0.06536888,-0.06553861,-0.19493075
-0.07158735,-0.05545123,-0.15660837
-0.20588163,-0.089062385,-0.06953733
-0.12436983,-0.09069707,-0.13276336
-0.13180554,-0.08789621,-0.09871768
0.06698936,-0.08169162,-0.060207367
0.14735983,-0.10038284,-0.32651263
0.047670446,-0.006714053,-0.08151261
0.07614649,-0.02741918,-0.12984349
0.17040062,-0.036666203,0.042958815
0.006173982,-0.0046776263,-0.06931425
0.2605307,-0.026692564,-0.031707514
-0.045182128,0.0009967879,-0.0696814
0.14680374,-0.02503179,-0.030547436
-0.24311942,-0.024117952,-0.34783617
-0.1953305,-0.052067,-0.23648307
-0.13099779,0.0082253,-0.28620926
-0.097218685,-0.0145047745,-0.21557455
-0.16283527,-0.033391293,-0.2125267
-0.15803815,-0.044491887,-0.1818038
-0.1508783,-0.04916541,-0.18945111
-0.062952824,-0.052802917,-0.2812065
-0.0028745546,-0.044559553,-0.32880387
-0.015681297,-0.051847097,-0.28360766
-0.07639912,-0.057805404,-0.24141555
-0.003075138,-0.061146937,-0.2981268
0.0070834234,-0.05689175,-0.31441537
0.12148009,-0.051924143,-0.3689155
0.069513634,-0.04036867,-0.40178326
0.15284298,-0.035332937,-0.4154274
0.16700338,-0.017688038,-0.42522055
-0.19318786,-0.049868263,0.03601684
-0.0886615,-0.030061891,0.01225656
0.0022798388,-0.018160852,-0.0006419063
0.061604865,-0.0055359458,-0.011064192
0.04174194,-0.006424054,0.0051927767
0.029213512,-0.012973773,0.018593099
-0.032347366,-0.011466567,0.0046043973
-0.10364107,-0.015475173,0.0084150145
-0.06673629,-0.024148574,-0.029704118
-0.11044877,-0.05875231,0.0018331642
-0.15266803,-0.06898503,-0.041869707
-0.17463738,-0.06356504,-0.065218605
-0.2568631,-0.068959646,-0.06392403
-0.3182165,-0.10445165,-0.12388967
-0.31893572,-0.10498301,-0.15904938
-0.31101558,-0.1006451,-0.1831308
-0.3106489,-0.10111628,-0.29872444
-0.31504533,-0.096111104,-0.17151289
-0.2353621,-0.07587842,0.0018529658
-0.14724448,-0.06874067,0.23046838
-0.25893003,-0.09138088,0.25377655
-0.2794289,-0.091969185,0.05274401
-0.16687341,-0.10353339,0.19038884
-0.1679309,-0.09934397,0.35325086
-0.27688342,-0.09185826,-0.37568125
-0.27694273,-0.06538527,-0.09210042
-0.30879146,-0.08459802,-0.25789312
-0.25414515,-0.07568676,-0.27014664
-0.27289096,-0.06983639,-0.068564475
-0.29859084,-0.06623245,-0.13080539
-0.2809524,-0.07988376,-0.13847463
-0.29265594,-0.078852996,-0.007949575
-0.31064734,-0.09845847,-0.04182736
-0.23160319,-0.10904854,0.2027318
-0.2807035,-0.10431345,-0.00021181813
-0.3314932,-0.09863893,-0.21343048
-0.26928622,-0.10003164,-0.10778452
-0.20111926,-0.060690407,0.16353121
-0.20176977,-0.051251035,0.21224117
-0.23500365,-0.04630364,0.20023994
-0.25529647,-0.047030974,0.16866486
-0.27552345,-0.032140408,0.11409863
-0.2942769,-0.070226386,0.031980205
-0.2959787,-0.06585094,-0.11449828
-0.20886184,-0.06697092,0.03499215
-0.18947175,-0.087230556,-0.23281905
-0.22451071,-0.07216943,0.12574418
-0.18169291,-0.08372939,-0.17142896
0.24911466,-0.054120243,-0.07752766
0.15465552,-0.011285278,-0.05009107
0.19938415,-0.0016923823,-0.09170923
0.19660243,-0.011934897,-0.097322755
0.07955664,-0.05665818,-0.2221348
0.15806544,-0.051583212,-0.10749583
0.05427021,-0.054740816,-0.053840913
0.01792054,-0.04101665,-0.2773411
0.037027497,-0.035475764,0.051700484
-0.22005284,-0.06385083,-0.1443059
-0.14206386,-0.04690914,-0.08900344
-0.2450364,-0.06910267,-0.10380236
-0.19957128,-0.10046263,-0.35547388
-0.15867399,-0.06566908,-0.02917668
-0.21119834,-0.044602185,-0.3818441
0.025600396,-0.029247297,0.071954094
-0.16557051,-0.04175504,-0.29701775
-0.2053229,-0.066318184,0.08397232
-0.26591173,-0.078480296,-0.24898826
-0.18725851,-0.07193358,0.077759564
-0.17335954,-0.08493826,-0.23541765
-0.13643017,-0.07354423,-0.068136856
-0.071271524,-0.056700718,-0.33000338
-0.024361433,-0.04739766,-0.003402134
-0.06130514,-0.058710855,-0.2716597
-0.09399844,-0.012358387,-0.02072195
-0.1781599,-0.019432817,-0.40194142
0.16075803,-0.06548614,0.06463739
-0.16476355,-0.035454035,0.09642289
-0.27144766,-0.069733135,-0.11195581
-0.22787943,-0.038608335,0.05910463
-0.17928033,-0.06139039,-0.09050328
0.090391986,-0.025130846,-0.246442
-0.21282652,-0.09420328,-0.13922836
-0.29052666,-0.109403275,0.058983542
-0.301874,-0.1138335,-0.007273904
-0.18601279,-0.10870452,-0.34720612
0.10006621,-0.09380245,-0.22533499
-0.18827032,-0.10458144,-0.22985116
-0.17946404,-0.10399507,-0.07550809
-0.29741436,-0.10858745,-0.38487175
-0.19831227,-0.09808197,-0.40830374
-0.25733498,-0.089924075,-0.4605517
-0.14071277,-0.08022498,-0.18539162
-0.23464184,-0.036779646,-0.075511254
-0.24245392,-0.093319856,-0.139767
-0.112722866,-0.037394762,-0.16841781
0.009991394,0.004633772,0.02328359
-0.15047812,-0.06446084,-0.1961863
-0.10498565,-0.054903995,0.05368794
0.13735472,-0.06379437,-0.15295494
-0.03223261,-0.053219497,-0.032078683
-0.07493171,-0.085853584,-0.16600838
-0.01810499,-0.034102675,0.09371808
-0.18300287,-0.06869845,-0.028988307
-0.30194268,-0.100949414,-0.16397674
-0.23385516,-0.1062133,0.12453427
-0.12884033,-0.060281545,0.029510394
-0.124052055,-0.053378936,-0.16675149
-0.29947382,-0.11211204,0.013065197
-0.31884,-0.117214225,-0.19036373
-0.16877836,-0.10736975,0.032908883
-0.09830253,-0.10116473,-0.052309018
0.028609108,-0.09408463,-0.22567213
-0.087460294,-0.102645576,-0.18236668
0.027924107,-0.10463751,-0.19449855
-0.10769989,-0.10749089,-0.09460648
-0.2627248,-0.10694553,-0.20423819
-0.25206295,-0.109774105,-0.31561592
-0.19139355,-0.11004596,-0.04450875
-0.21257226,-0.11265623,-0.30757886
0.01128316,-0.09245096,0.15162244
0.27811402,-0.0786018,-0.12558499
0.18514755,-0.070335016,0.006530705
0.21930939,-0.08539891,-0.14176287
0.026101578,-0.061254743,0.091476485
-0.040278826,-0.06697827,-0.06735421
-0.030230194,-0.06341356,0.015689893
-0.0902547,-0.07499976,-0.03849817
-0.109903134,-0.07343094,-0.035569817
-0.21858363,-0.070583865,-0.04515972
-0.14881352,-0.09762656,-0.23287891
-0.0783601,-0.09687818,-0.15372561
-0.17026317,-0.08921951,-0.31276384
0.19857503,-0.09116529,0.07781347
0.08437531,-0.08579753,-0.16681756
0.12616713,-0.0810162,-0.13001215
0.2210447,-0.08537218,-0.15587932
-0.1230428,-0.102276765,-0.0059458027
0.10351722,-0.08894638,-0.4089558
0.13076358,-0.07362347,0.20346846
0.10044225,-0.08390531,-0.25348088
0.031209368,-0.06946962,0.083836846
0.15159297,-0.07336883,-0.2851018
0.18637072,-0.06153161,0.33404058
0.2281147,-0.06233749,-0.013882412
0.050706405,-0.086914085,-0.10881184
0.12581217,-0.082442164,0.093210354
0.10259815,-0.08801459,-0.060712762
0.16388644,-0.08475825,0.09262124
0.095882654,-0.103677824,0.08924465
0.11820075,-0.09543195,-0.09306102
0.15514755,-0.08895264,0.05552278
0.026732162,-0.09962074,-0.15064336
0.14158483,-0.09056196,0.059728634
0.09467759,-0.09598819,-0.070153475
0.18770066,-0.08621531,0.035056755
0.050704237,-0.08810996,-0.13991731
-0.005078123,-0.081019975,0.041828964
0.028601235,-0.07994286,-0.2660266
-0.03133232,-0.06147557,0.14198406
0.03156228,-0.07344386,-0.1651991
-0.043642603,-0.063300714,0.078107715
0.0024953936,-0.07573584,-0.2414745
-0.12759311,-0.056961928,0.17457838
-0.12518327,-0.080137365,0.009161514
-0.16205257,-0.07756053,-0.07864895
-0.073970646,-0.06999573,0.008428146
-0.12138319,-0.07581547,-0.14848118
-0.046285287,-0.06708432,0.0066922503
0.03357256,-0.042223185,-0.25166777
-0.16213125,-0.046331648,0.067860775
-0.18629359,-0.046567503,-0.2840495
-0.23322187,-0.048196927,0.17728774
-0.2531982,-0.056958307,-0.12918349
-0.26098824,-0.054780696,0.06672161
-0.2953098,-0.08196542,-0.076540835
-0.04177536,-0.067097835,0.23536734
-0.023938607,-0.06399583,0.0061343606
-0.01589857,-0.0675345,0.07565851
0.110351875,-0.07328144,0.10893729
0.063412145,-0.08189391,-0.04380299
0.13555826,-0.075716935,-0.07514665
-0.15532133,-0.037200097,-0.16967523
-0.051812373,-0.028646138,-0.072997995
-0.112802535,-0.03499798,-0.0889726
-0.043252453,-0.03560573,-0.041439816
-0.13833784,-0.054598793,-0.028451875
-0.18806395,-0.07371698,0.0030846596
-0.1269839,-0.08212516,-0.08588618
0.04671904,-0.094495125,-0.07603257
-0.02415277,-0.07983401,-0.12423417
-0.0679688,-0.078665264,-0.14024195
-0.019879056,-0.0869279,-0.2823789
-0.06144435,-0.029589938,0.023422766
-0.2462836,-0.046642978,-0.22266975
-0.032454297,-0.06852061,0.19853929
-0.025969617,-0.093776666,-0.13830961
0.068205066,-0.091998234,-0.007794842
-0.051199496,-0.092617735,-0.14444529
-0.08525984,-0.09609654,-0.08114422
-0.0673306,-0.07271707,-0.29695442
-0.15980785,-0.049742382,0.013305013
-0.20387213,-0.051752646,-0.036947135
-0.24374829,-0.05246603,-0.053184655
-0.27755317,-0.06507641,-0.107750066
-0.27572873,-0.06860116,-0.12999132
-0.2813721,-0.060297906,-0.24238963
-0.27916646,-0.03468849,-0.17288639
-0.27625677,-0.03794993,-0.2333367
-0.29779968,-0.05269078,0.09686227
-0.30932537,-0.06145151,-0.1190323
-0.3232159,-0.07726794,0.005028289
-0.1777386,-0.08017721,-0.16560239
-0.11595402,-0.064627185,-0.074078985
-0.26202622,-0.07140899,0.17754301
-0.2925547,-0.07857094,-0.36490795
0.0792849,-0.071138576,0.16944687
-0.007987671,-0.0034265872,-0.20071474
0.075371586,-0.0017717584,0.11848473
-0.0144097805,-0.020216083,-0.11157954
0.07765152,-0.01799756,-0.028416598
0.21249075,-0.04049232,0.026922204
0.08910323,-0.07763054,-0.15064758
-0.02023277,-0.062229726,-0.12771551
0.124341965,-0.06146133,-0.07271068
-0.017251024,-0.07417708,-0.33471158
-0.17481336,-0.06625298,-0.041330718
0.04650411,-0.08945721,-0.3057283
-0.121352956,-0.051888797,-0.0644574
-0.29993474,-0.07837591,-0.16029179
-0.2668587,-0.070174545,-0.23369688
-0.25190124,-0.069932275,-0.2637242
-0.19759722,-0.058623817,-0.2613815
-0.15736973,-0.054333534,-0.26265723
-0.099374294,-0.052096024,-0.1258191
-0.18781124,-0.078113995,-0.18858147
-0.09653117,-0.080954395,-0.04751044
-0.11548586,-0.061517745,-0.2834387
0.014040416,-0.054510165,-0.13420694
0.02014032,0.004703631,-0.33334813
-0.10967232,-0.07628594,-0.08726203
-0.06049305,-0.05027572,-0.06956234
-0.028286746,-0.061095905,0.027101647
0.030061433,-0.032811925,-0.036121696
0.17595814,-0.031375606,-0.02113225
0.32668015,-0.08643662,-0.083837435
0.19804403,-0.07094448,-0.22369748
0.025300121,-0.062059276,0.03309055
-0.21709521,-0.04815406,-0.23125857
-0.22190936,-0.08091421,-0.2856642
-0.12658083,-0.05663621,-0.17224379
-0.19534354,-0.059846725,-0.043539163
-0.2163388,-0.07662322,-0.2998982
-0.12697016,-0.06521824,-0.12124835
-0.16372047,-0.08971032,-0.17288677
-0.054840624,-0.08278295,-0.105996564
-0.23067601,-0.085458815,-0.124874026
-0.30515048,-0.0949559,-0.061324485
-0.0763919,-0.100926116,-0.03430018
-0.14030853,-0.08540351,-0.37616375
0.08712211,-0.093994856,-0.014615125
0.012624858,-0.07356581,-0.14743938
0.1425409,-0.05969974,-0.09007205
0.083571106,-0.03384274,0.13827929
0.31205374,-0.0024163823,-0.09252739
0.21502085,-0.060621604,-0.3887289
-0.100540176,-0.07696485,-0.24983327
-0.24333687,-0.045164753,0.055120442
-0.24653433,-0.038842384,-0.17120999
-0.29157045,-0.053271387,-0.022035541
-0.27954242,-0.06348691,-0.13679774
-0.24958463,-0.047439817,-0.035314392
-0.2321317,-0.057429347,-0.17772637
-0.1986849,-0.0501619,-0.08175422
0.009840768,-0.0912845,-0.29204997
-0.31426114,-0.08115092,-0.25849083
-0.3012003,-0.090613045,-0.36234462
-0.26144132,-0.05672457,-0.026152242
-0.2721778,-0.09722556,-0.31476542
-0.16100441,-0.07470517,-0.05971897
-0.038290564,-0.110315435,-0.46425417
0.10059055,-0.10182001,-0.06865695
-0.2544945,-0.11473869,-0.2134058
-0.14977267,-0.10417892,-0.030316424
-0.28810906,-0.101591416,-0.13673449
-0.08890311,-0.094936274,-0.089212865
0.08520129,-0.081227705,-0.30009222
-0.17767933,-0.08560873,-0.19322777
0.13094988,-0.0757559,0.11939366
0.12906024,-0.106937446,-0.3029344
0.19028445,-0.073009714,0.05473546
0.23202471,-0.090552926,-0.23548093
0.14896555,-0.08670762,-0.043993104
0.1731078,-0.08420909,-0.3449327
-0.057535373,-0.073725775,0.14805275
0.01572772,-0.0844503,-0.038159594
-0.030155152,-0.09308073,0.024099108
-0.3190619,-0.1044739,0.06099504
-0.25853446,-0.10465761,-0.06114803
-0.042235147,-0.103804834,-0.21937883
-0.18145074,-0.09832521,-0.10006952
-0.15336506,-0.09198038,-0.24337482
0.040247474,-0.09255343,-0.38280672
-0.2610445,-0.08395867,-0.2261623
-0.29486048,-0.08214283,-0.39582875
-0.22387998,-0.069896266,-0.19176386
-0.23185809,-0.0851542,-0.33262783
0.03017402,-0.10440019,-0.0049366835
-0.047138557,-0.087679654,-0.22682247
0.0664445,-0.0516613,0.011757826
-0.1170758,-0.08679036,-0.13306226
-0.21725088,-0.09685828,-0.113717616
-0.0025870115,-0.10110122,-0.20279281
0.2097997,-0.09322864,-0.06444472
0.22399317,-0.048555035,-0.04331428
0.12339157,-0.04797856,-0.045169644
0.21291764,-0.045524966,0.021653997
