cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,0.605897,0.0,0.25385356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.605897,0.0,0.29812872,0.5519823,0.5519823,0.0,0.5519823,0.5519823,0.29812872,-0.0,17.222221,17.222221,17.222221,2.0
0.0,0.7438564,0.0,0.3116546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77448,0.77448,0.0,0.053768367,13.9999677200846,0.752755396415051,0.0,-0.0,0.0,-0.0,-0.0,0.7438564,0.77448,0.29687867,1.3830132,1.3830132,0.0,0.60853326,0.60853326,0.29687867,-0.0,17.222221,17.222221,17.222221,2.0
0.0,0.92428064,0.0,0.39324576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77448,0.77448,0.0,0.10713235,13.99993544009477,1.4998460239856284,0.0,-0.0,0.0,-0.0,-0.0,0.92428064,0.77448,0.29588687,1.4636126,1.4636126,0.0,0.6891326,0.6891326,0.29588687,-0.0,17.222221,17.222221,17.222221,2.0
0.0,1.0077116,0.0,0.42874244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77448,0.77448,0.0,0.160095,13.999903160030513,2.241314583589388,0.0,-0.0,0.0,-0.0,-0.0,1.0077116,0.77448,0.294809,1.4980314,1.4980314,0.0,0.7235514,0.7235514,0.294809,-0.0,17.222221,17.222221,17.222221,2.0
0.0,1.0819235,0.0,0.46031672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77448,0.77448,0.0,0.21265933,13.999870879891827,2.9772031498677,0.0,-0.0,0.0,-0.0,-0.0,1.0819235,0.77448,0.29355896,1.5283556,1.5283556,0.0,0.7538756,0.7538756,0.29355896,-0.0,17.222221,17.222221,17.222221,2.0
0.0,1.2187691,0.0,0.526449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77448,0.77448,0.0,0.26482832,13.99983859967871,3.7075537970744183,0.0,-0.0,0.0,-0.0,-0.0,1.2187691,0.77448,0.29381725,1.5947462,1.5947462,0.0,0.82026625,0.82026625,0.29381725,-0.0,17.222221,17.222221,17.222221,2.0
0.0,1.334093,0.0,0.5834785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77448,0.77448,0.0,0.31660497,13.999806319391164,4.4324082861558205,0.0,-0.0,0.0,-0.0,-0.0,1.334093,0.77448,0.29640347,1.654362,1.654362,0.0,0.879882,0.879882,0.29640347,-0.0,17.222221,17.222221,17.222221,2.0
0.0,1.0878099,0.0,0.48282406,0.31858304,0.3400332,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,-0.28,0.29304302,13.999794648978028,4.10254206674036,0.0,-0.0,0.0,-0.0,0.28,1.0878099,0.0,0.68267137,1.2255287,1.2255287,0.0,1.5055287,1.5055287,0.68267137,-0.0,17.222221,17.222221,17.222221,2.0
0.0,0.5003877,0.0,0.20098819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,-0.28,0.26965827,13.999782978555166,3.775157223345405,0.0,-0.0,0.0,-0.0,0.28,0.5003877,0.0,0.81605566,0.6821503,0.6821503,0.0,0.96215034,1.0170438,0.81605566,-0.054893546,17.222221,17.222221,17.222221,2.0
0.3228297,0.0,0.02950284,0.0,0.065372474,0.069773994,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,-0.28,0.2464494,13.999771308122574,3.4502351832239246,0.3228297,-0.0,0.0,-0.0,0.28,0.0,0.0,8.6217985,8.346258,8.346258,0.0,8.626258,8.721075,8.6217985,-0.0948174,17.222221,17.222221,17.222221,2.0
