cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,0.46227384,0.0,0.2039088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.46227384,0.0,0.40541583,0.60932463,0.60932463,0.0,0.60932463,0.60932463,0.40541583,-0.0,18.333471,18.333334,18.333334,2.0
0.0,0.87535226,0.0,0.38611752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38724,0.38724,0.0,0.051038608,6.99999248599919,0.3572698721807111,0.0,-0.0,0.0,-0.0,-0.0,0.87535226,0.38724,0.38055283,1.1539104,1.1539104,0.0,0.7666704,0.7666704,0.38055283,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.2000504,0.0,0.5377681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38724,0.38724,0.0,0.10189548,6.9999849719903136,0.7132668381499834,0.0,-0.0,0.0,-0.0,-0.0,1.2000504,0.38724,0.37254116,1.2975492,1.2975492,0.0,0.91030926,0.91030926,0.37254116,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.5002383,0.0,0.6722888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38724,0.38724,0.0,0.15257128,6.999977457973372,1.0679954915461196,0.0,-0.0,0.0,-0.0,-0.0,1.5002383,0.38724,0.3644721,1.4240007,1.4240007,0.0,1.0367608,1.0367608,0.3644721,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.5506835,0.0,0.6948943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38724,0.38724,0.0,0.20306662,6.999969943948364,1.4214602173723638,0.0,-0.0,0.0,-0.0,-0.0,1.5506835,0.38724,0.37619555,1.4583299,1.4583299,0.0,1.07109,1.07109,0.37619555,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.7244651,0.0,0.7848783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38724,0.38724,0.0,0.25338218,6.999962429915291,1.7736657135358644,0.0,-0.0,0.0,-0.0,-0.0,1.7244651,0.38724,0.36332834,1.5354466,1.5354466,0.0,1.1482067,1.1482067,0.36332834,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.8689356,0.0,0.861569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38724,0.38724,0.0,0.30351856,6.999954915874151,2.1246162606937973,0.0,-0.0,0.0,-0.0,-0.0,1.8689356,0.38724,0.37975344,1.6285625,1.6285625,0.0,1.2413225,1.2413225,0.37975344,-0.0,18.333334,18.333334,18.333334,2.0
0.0,2.0132525,0.0,0.9422348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,-0.14,0.28034517,6.999952199298092,1.962402801133927,0.0,-0.0,0.0,-0.0,0.14,2.0132525,0.0,0.39502522,1.19726,1.19726,0.0,1.33726,1.33726,0.39502522,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.3162324,0.0,0.55594367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,-0.14,0.2572543,6.999949482720979,1.8007671217243704,0.0,-0.0,0.0,-0.0,0.14,1.3162324,0.0,0.39836618,0.77429736,0.77429736,0.0,0.91429734,0.9543098,0.39836618,-0.040012464,18.333334,18.333334,18.333334,2.0
0.0,0.723223,0.0,0.30039302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,-0.14,0.23424564,6.999946766142811,1.6397070313386257,0.0,-0.0,0.0,-0.0,0.14,0.723223,0.0,0.3967537,0.4586983,0.4586983,0.0,0.5986983,0.6971467,0.3967537,-0.09844842,18.333334,18.333334,18.333334,2.0
