cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
3.2183087,0.6140647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,3.2183087,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48967037,1.1037351,1.1037351,0.0,1.1037351,1.1037351,0.48967037,-0.0,24.0,24.0,24.0,2.0
2.8667033,0.53002995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,2.8667033,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48590916,1.0159391,1.0159391,0.0,1.0159391,1.0159391,0.48590916,-0.0,24.0,24.0,24.0,2.0
2.605722,0.48177665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,2.605722,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48231667,0.9640933,0.9640933,0.0,0.9640933,0.9640933,0.48231667,-0.0,24.0,24.0,24.0,2.0
2.4108207,0.445741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,2.4108207,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.47866794,0.9244089,0.9244089,0.0,0.9244089,0.9244089,0.47866794,-0.0,24.0,24.0,24.0,2.0
2.2112756,0.39315978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,2.2112756,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.45972544,0.85288525,0.85288525,0.0,0.85288525,0.85288525,0.45972544,-0.0,24.0,24.0,24.0,2.0
3.3582497,0.62091285,0.0,2.5452676,2.7893949,0.0,0.0,0.0,0.0,3.2635130344440744,0.0,0.0,0.0,0.0,0.0,10.8,0.0,3.3582497,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.47547966,3.8857872,3.8857872,0.0,3.8857872,3.8857872,0.47547966,-0.0,24.0,24.0,24.0,2.0
2.6028998,0.49664247,0.0,0.0,2.1459181,2.1459181,2.1459181,0.0,0.5700656,3.2635130344440744,1.8604167,2.82234,2.82234,0.0,0.25076807,10.799909737995836,2.7082724720596496,2.6028998,-0.0,1.9581078,-0.0,-0.0,0.0,2.82234,0.48265406,5.931612,5.931612,0.0,0.9633541,0.9792965,0.48265406,-0.015942417,24.0,24.0,24.0,2.0
3.5366263,0.7207974,0.0,0.0,0.0,0.0,0.0,0.0,0.5693412,3.2635130344440744,1.8580524,-1.562499,0.0,-1.562499,0.10036302,10.799859766881951,1.0839065804347696,3.5366263,-0.0,0.0,-0.0,1.562499,0.0,0.0,0.490064,-0.42136264,0.0,-0.42136264,1.1411364,1.2108614,0.490064,-0.06972503,24.0,24.0,24.0,2.0
5.1703157,1.1882466,0.0,1.0201325,0.40267164,-0.71530604,0.0,-0.71530604,0.35811558,3.2635130344440744,1.1687149,-0.003808114,0.0,-0.003808114,0.09941823,10.799859645092067,1.0737029339951196,5.1703157,0.6527026,0.0,0.6527026,0.003808114,0.0,0.0,0.49292544,1.899754,1.899754,0.0,2.6188684,2.79915,0.49292544,-0.18028161,24.0,24.0,24.0,2.0
6.1148996,1.4667861,0.0,0.0,0.0,0.0,0.0,0.0,0.3576605,3.2635130344440744,1.1672298,0.0,0.0,0.0,0.098841935,10.799859645092067,1.0674790293281577,6.1148996,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5558588,1.7234355,1.7234355,0.0,1.7234355,2.022645,0.5558588,-0.29920948,24.0,24.0,24.0,2.0
