cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
1.3953748,0.40040433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.3953748,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2825986,0.68300295,0.68300295,0.0,0.68300295,0.68300295,0.2825986,-0.0,24.444445,24.444445,24.444445,2.0
1.3196206,0.36831653,0.0,0.31246832,0.3348919,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.3196206,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.28118438,0.9843928,0.9843928,0.0,0.9843928,0.9843928,0.28118438,-0.0,24.444445,24.444445,24.444445,2.0
1.2492223,0.3486678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.2492223,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27988258,0.6285504,0.6285504,0.0,0.6285504,0.6285504,0.27988258,-0.0,24.444445,24.444445,24.444445,2.0
1.1390074,0.31790596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1390074,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.30854666,0.6264526,0.6264526,0.0,0.6264526,0.6264526,0.30854666,-0.0,24.444445,24.444445,24.444445,2.0
1.0818641,0.29177445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0818641,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27712905,0.5689035,0.5689035,0.0,0.5689035,0.5689035,0.27712905,-0.0,24.444445,24.444445,24.444445,2.0
1.071403,0.29903704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.071403,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27724153,0.57627857,0.57627857,0.0,0.57627857,0.57627857,0.27724153,-0.0,24.444445,24.444445,24.444445,2.0
1.6183828,0.46439672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.6183828,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.28010753,0.7250657,0.7250657,0.0,0.7250657,0.7445042,0.28010753,-0.019438513,24.444445,24.444445,24.444445,2.0
2.3920963,0.7276904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.3920963,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.28286102,0.9559616,0.9559616,0.0,0.9559616,1.0105515,0.28286102,-0.054589897,24.444445,24.444445,24.444445,2.0
3.5249667,1.1939635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.5249667,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.28367546,1.3391173,1.3391173,0.0,1.3391173,1.477639,0.28367546,-0.13852163,24.444445,24.444445,24.444445,2.0
3.8419683,1.3525639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.8419683,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.28326306,1.3593569,1.3593569,0.0,1.3593569,1.635827,0.28326306,-0.2764701,24.444445,24.444445,24.444445,2.0
3.570198,1.3996964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.570198,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.28199878,1.2962922,1.2962922,0.0,1.2962922,1.6816951,0.28199878,-0.38540295,24.444445,24.444445,24.444445,2.0
3.9780679,1.7343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.9780679,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.39097935,1.6527091,1.6527091,0.0,1.6527091,2.1253057,0.39097935,-0.4725965,24.444445,24.444445,24.444445,2.0
4.105676,1.9316472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.105676,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0297662,2.4401288,2.4401288,0.0,2.4401288,2.9614134,1.0297662,-0.5212846,24.444445,24.444445,24.444445,2.0
4.2054677,2.0115817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.2054677,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3956212,1.8599129,1.8599129,0.0,1.8599129,2.407203,0.3956212,-0.54729,24.444445,24.444445,24.444445,2.0
5.016823,2.4862392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.016823,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.38993612,2.3495312,2.3495312,0.0,2.3495312,2.8761754,0.38993612,-0.52664423,24.420895,24.444445,24.444445,2.0
2.762458,1.3690201,0.0,0.15623417,0.16744596,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.762458,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.40027982,1.446165,1.446165,0.0,1.446165,1.9367459,0.40027982,-0.49058092,26.29781,24.444445,24.444445,2.0
2.8621109,1.3690201,0.0,0.3124657,0.33488905,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.8621109,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4166479,1.7179773,1.7179773,0.0,1.7179773,2.120557,0.4166479,-0.40257975,27.001556,24.444445,24.444445,2.0
1.5103025,0.68451005,0.0,0.15623538,0.16744724,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5103025,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.44823226,1.0100168,1.0100168,0.0,1.0100168,1.3001896,0.44823226,-0.29017282,28.711908,24.444445,24.444445,2.0
1.6409271,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.6409271,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4657243,1.0020216,1.0020216,0.0,1.0020216,1.1502343,0.4657243,-0.14821279,28.712801,24.444445,24.444445,2.0
1.7459761,0.68451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7459761,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.46567893,1.1314666,1.1314666,0.0,1.1314666,1.1501889,0.46567893,-0.018722339,28.164488,24.444445,24.444445,2.0
1.9144994,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.9144994,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.47898623,1.1634963,1.1634963,0.0,1.1634963,1.1634963,0.47898623,-0.0,27.547592,24.444445,24.444445,2.0
2.0208952,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0208952,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5006166,1.1851267,1.1851267,0.0,1.1851267,1.1851267,0.5006166,-0.0,27.062181,24.444445,24.444445,2.0
2.1826236,0.68451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.1826236,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.42981187,1.1143218,1.1143218,0.0,1.1143218,1.1143218,0.42981187,-0.0,26.470371,24.444445,24.444445,2.0
2.3097017,0.68451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.3097017,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3253908,1.0099008,1.0099008,0.0,1.0099008,1.0099008,0.3253908,-0.0,25.90166,24.444445,24.444445,2.0
2.385459,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.385459,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2825986,0.96710867,0.96710867,0.0,0.96710867,0.96710867,0.2825986,-0.0,25.369238,24.444445,24.444445,2.0
2.4524927,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.4524927,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.28118438,0.9656944,0.9656944,0.0,0.9656944,0.9656944,0.28118438,-0.0,24.922226,24.444445,24.444445,2.0
1.1927295,0.34225503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1927295,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27988258,0.6221376,0.6221376,0.0,0.6221376,0.6221376,0.27988258,-0.0,25.259771,24.444445,24.444445,2.0
1.1927295,0.34225503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1927295,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.30854666,0.65080166,0.65080166,0.0,0.65080166,0.65080166,0.30854666,-0.0,25.241587,24.444445,24.444445,2.0
1.2690399,0.34225503,0.0,0.31384364,0.33636588,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.2690399,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.24446881,0.92308974,0.92308974,0.0,0.92308974,0.92308974,0.24446881,-0.0,25.073563,24.444445,24.444445,2.0
1.283976,0.34225503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.283976,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27059227,0.6128473,0.6128473,0.0,0.6128473,0.6128473,0.27059227,-0.0,24.987328,24.444445,24.444445,2.0
2.385459,0.68451005,0.0,0.5962595,0.63904864,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.385459,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.34126142,1.6476961,1.6476961,0.0,1.6476961,1.6648201,0.34126142,-0.017123884,25.020628,24.444445,24.444445,2.0
1.1250759,0.34225503,0.0,0.3086513,0.33080092,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1250759,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3934198,1.0277531,1.0277531,0.0,1.0277531,1.0664757,0.3934198,-0.038722597,27.237112,24.444445,24.444445,2.0
2.0208952,0.68451005,0.0,0.62116,0.665736,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0208952,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.39856616,1.6141243,1.6141243,0.0,1.6141243,1.7488122,0.39856616,-0.13468792,27.736485,24.444445,24.444445,2.0
1.8734033,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.8734033,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.39348724,0.80169266,0.80169266,0.0,0.80169266,1.0779973,0.39348724,-0.27630466,28.413292,24.444445,24.444445,2.0
3.4919522,1.36902,0.0,1.0326769,1.1067846,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.4919522,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.38928407,2.4780946,2.4780946,0.0,2.4780946,2.8650887,0.38928407,-0.38699415,27.196669,24.444445,24.444445,2.0
2.4613907,1.0267651,0.0,0.48450592,0.51927537,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.4613907,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.39097935,1.4632988,1.4632988,0.0,1.4632988,1.9370198,0.39097935,-0.47372097,27.753565,24.444445,24.444445,2.0
3.0846624,1.3690201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0846624,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0297662,1.8649924,1.8649924,0.0,1.8649924,2.3987863,1.0297662,-0.5337939,27.236761,24.444445,24.444445,2.0
2.1823678,1.026765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.1823678,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3956212,0.86549187,0.86549187,0.0,0.86549187,1.4223862,0.3956212,-0.5568943,28.282543,24.444445,24.444445,2.0
2.909824,1.3690201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.909824,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.38993612,1.2136297,1.2136297,0.0,1.2136297,1.7589562,0.38993612,-0.5453265,28.21707,24.444445,24.444445,2.0
2.8621109,1.3690201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.8621109,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.40027982,1.2402551,1.2402551,0.0,1.2402551,1.7693,0.40027982,-0.5290449,28.912077,24.444445,24.444445,2.0
2.8621109,1.3690201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063721406253717,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.8621109,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4166479,1.3485938,1.3485938,0.0,1.3485938,1.785668,0.4166479,-0.4370742,29.42792,24.444445,24.444445,2.0
3.020605,1.3690201,0.0,0.0,1.9892383,1.9892383,1.9892383,0.0,0.58355844,3.1063721406253717,1.8127496,0.0,0.0,0.0,0.0,5.0,0.0,3.020605,-0.0,1.8560437,-0.0,-0.0,0.0,0.0,0.44823226,3.465209,3.465209,0.0,1.4759707,1.8172523,0.44823226,-0.3412815,29.545881,24.444445,24.444445,2.0
1.6409271,0.68451005,0.0,0.31148702,0.0,-0.33384016,0.0,-0.33384016,0.47716156,3.1063721406253717,1.4822414,0.0,0.0,0.0,0.0,5.0,0.0,1.6409271,0.31148702,0.0,0.31148702,-0.0,0.0,0.0,0.4657243,0.95216244,0.95216244,0.0,1.2860026,1.4840746,0.4657243,-0.19807191,30.633121,24.444445,24.444445,2.0
1.7459761,0.68451,0.0,0.0,0.0,0.0,0.0,0.0,0.47411287,3.1063721406253717,1.472771,0.0,0.0,0.0,0.0,5.0,0.0,1.7459761,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.46567893,1.1135328,1.1135328,0.0,1.1135328,1.1501889,0.46567893,-0.036656186,29.917929,24.444445,24.444445,2.0
1.8263584,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.47108367,3.1063721406253717,1.4633611,0.0,0.0,0.0,0.0,5.0,0.0,1.8263584,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.29287323,0.97738326,0.97738326,0.0,0.97738326,0.97738326,0.29287323,-0.0,29.207977,24.444445,24.444445,2.0
1.9144994,0.68451005,0.0,0.0,0.0,0.0,0.0,0.0,0.46807382,3.1063721406253717,1.4540114,0.0,0.0,0.0,0.0,5.0,0.0,1.9144994,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.29149646,0.9760065,0.9760065,0.0,0.9760065,0.9760065,0.29149646,-0.0,28.63405,24.444445,24.444445,2.0
