cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
1.8881519,0.46253663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0446921415986665,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.8881519,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.53524137,0.997778,0.997778,0.0,0.997778,0.997778,0.53524137,-0.0,27.222221,27.222221,27.222221,2.0
1.6354609,0.3891858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0446921415986665,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.6354609,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48137644,0.8705622,0.8705622,0.0,0.8705622,0.8705622,0.48137644,-0.0,27.222221,27.222221,27.222221,2.0
1.5439501,0.36740923,0.0,0.3235594,0.3481591,0.0,0.0,0.0,0.0,6.0446921415986665,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.5439501,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4576951,1.1732634,1.1732634,0.0,1.1732634,1.1732634,0.4576951,-0.0,27.222221,27.222221,27.222221,2.0
1.3625172,0.3242342,0.0,0.0,0.65042603,0.65042603,0.65042603,0.0,0.09766541,6.0446921415986665,0.5903573,1.5,1.5,0.0,0.09704782,14.999939057762274,1.455711395998051,1.3625172,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.47662967,2.95129,2.95129,0.0,0.800864,0.800864,0.47662967,-0.0,27.222221,27.222221,27.222221,2.0
1.2020447,0.27594858,0.0,0.0,0.65042603,0.65042603,0.65042603,0.0,0.19470719,6.0446921415986665,1.176945,1.5,1.5,0.0,0.1933839,14.99987811527695,2.9007349641265003,1.2020447,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.4527849,2.8791595,2.8791595,0.0,0.72873354,0.72873354,0.4527849,-0.0,27.222221,27.222221,27.222221,2.0
1.184107,0.28177842,0.0,0.0,0.65042603,0.65042603,0.65042603,0.0,0.29112932,6.0446921415986665,1.7597871,1.5,1.5,0.0,0.28901348,14.999817172544024,4.335149288096674,1.184107,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.5218924,2.9540968,2.9540968,0.0,0.8036709,0.8036709,0.5218924,-0.0,27.222221,27.222221,27.222221,2.0
1.3102002,0.320957,0.0,0.323581,0.9986084,0.65042603,0.65042603,0.0,0.38693577,6.0446921415986665,2.3389075,1.5,1.5,0.0,0.3839417,14.999756229563493,5.759032056290808,1.3102002,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.6865153,3.489729,3.489729,0.0,1.339303,1.3556546,0.6865153,-0.016351623,27.222221,27.222221,27.222221,2.0
1.4052786,0.36589214,0.0,0.0,0.65042603,0.65042603,0.65042603,0.0,0.48213047,6.0446921415986665,2.9143302,1.5,1.5,0.0,0.47817373,14.999695286335356,7.172460285293081,1.4052786,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.7777426,3.2467058,3.2467058,0.0,1.0962799,1.1436349,0.7777426,-0.047355045,27.222221,27.222221,27.222221,2.0
2.2649527,0.6594945,0.0,0.4017238,1.0826923,0.65042603,0.65042603,0.0,0.5767173,6.0446921415986665,3.4860785,1.5,1.5,0.0,0.5717147,14.99963434285961,8.575511437463062,2.2649527,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,1.0644099,4.2421412,4.2421412,0.0,2.0917153,2.1561708,1.0644099,-0.06445563,27.222221,27.222221,27.222221,2.0
1.9918314,0.60367453,0.0,0.0,0.65042603,0.65042603,0.65042603,0.0,0.6707002,6.0446921415986665,4.0541763,1.5,1.5,0.0,0.6645696,14.99957339913625,9.96826073879389,1.9918314,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.7560906,3.3515537,3.3515537,0.0,1.2011278,1.3597652,0.7560906,-0.15863743,27.222221,27.222221,27.222221,2.0
2.360879,0.79981744,0.0,0.1617907,0.8245174,0.65042603,0.65042603,0.0,0.76408297,6.0446921415986665,4.618646,1.5,1.5,0.0,0.75674355,14.999512455165274,11.350784308099811,2.360879,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.7449047,3.5955274,3.5955274,0.0,1.4451015,1.7188137,0.7449047,-0.2737121,27.222221,27.222221,27.222221,2.0
2.9511104,1.1154736,0.0,0.0,0.65042603,0.65042603,0.65042603,0.0,0.85686946,6.0446921415986665,5.179512,1.5,1.5,0.0,0.8482415,14.999451510946678,12.723157368924028,2.9511104,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.7363331,3.6357753,3.6357753,0.0,1.4853494,1.8518066,0.7363331,-0.36645728,27.222221,27.222221,27.222221,2.0
3.2076783,1.311261,0.0,0.0,0.65042603,0.65042603,0.65042603,0.0,0.9490635,6.0446921415986665,5.7367964,1.5,1.5,0.0,0.93906844,14.999390566480459,14.085454249556873,3.2076783,-0.0,0.60446924,-0.0,-0.0,0.0,1.5,0.7651428,3.7979116,3.7979116,0.0,1.6474857,2.076404,0.7651428,-0.42891833,27.222221,27.222221,27.222221,2.0
3.4907572,1.4514188,0.0,0.0,0.37958235,0.37958235,0.37958235,0.0,1.0,6.0446921415986665,6.044692,1.0166695,1.0166695,0.0,0.9976805,14.999349259392146,14.96455804752307,3.4907572,-0.0,0.3527624,-0.0,-0.0,0.0,1.0166695,0.73385394,3.1084356,3.1084356,0.0,1.7121837,2.1852727,0.73385394,-0.473089,27.222221,27.222221,27.222221,2.0
3.9134583,1.6874481,0.0,0.16179065,0.21661589,0.04252454,0.04252454,0.0,1.0,6.0446921415986665,6.044692,0.14389524,0.14389524,0.0,0.9994809,14.99934341293995,14.991557301001993,3.9134583,-0.0,0.039519906,-0.0,-0.0,0.0,0.14389524,0.7307913,2.3026547,2.3026547,0.0,2.116235,2.592331,0.7307913,-0.4760958,27.08898,27.222221,27.222221,2.0
0.0,0.0,0.056772843,0.16178975,0.2166149,0.04252454,0.04252454,0.0,1.0,6.0446921415986665,6.044692,0.11708118,0.11708118,0.0,0.999565,14.99933865593898,14.992814023156578,0.0,-0.0,0.039519906,-0.0,-0.0,0.59931403,0.11708118,0.7372291,0.6633528,0.6633528,0.0,0.5037471,0.96809226,0.7372291,-0.46434516,29.183323,27.222221,27.222221,2.0
6.0826845,2.5291138,0.0,0.0,0.0,0.0,0.0,0.0,0.9936147,6.0446921415986665,6.006095,-0.7729896,0.0,-0.7729896,0.93798095,14.999307249411476,14.069064461325336,6.0826845,-0.0,0.0,-0.0,0.7729896,0.0,0.0,0.7567533,2.112694,2.112694,0.0,2.8856835,3.2858672,0.7567533,-0.40018377,25.037956,27.222221,27.222221,2.0
0.0,0.0,0.05677284,0.0,0.08477761,0.08477761,0.08477761,0.0,1.0,6.0446921415986665,6.044692,1.0327789,1.0327789,0.0,0.9976589,14.999265287570369,14.964150633106845,0.0,-0.0,0.07878752,-0.0,-0.0,0.42784488,1.0327789,0.7958673,1.6629643,1.6629643,0.0,0.5454079,0.85264015,0.7958673,-0.30723223,27.271582,27.222221,27.222221,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936147,6.0446921415986665,6.006095,0.0,0.0,0.0,0.9903422,14.999265287570369,14.854405380312198,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.86570126,0.6936718,0.6936718,0.0,0.6936718,0.86570126,0.86570126,-0.17202945,28.120625,27.222221,27.222221,2.0
7.465368,2.5291138,0.0,0.0,0.0,0.0,0.0,0.0,0.9872701,6.0446921415986665,5.967744,-0.86147404,0.0,-0.86147404,0.9227826,14.999230285752239,13.841028719975174,7.465368,-0.0,0.0,-0.0,0.86147404,0.0,0.0,0.8827494,2.5264158,2.5264158,0.0,3.3878899,3.411863,0.8827494,-0.02397312,23.165108,27.222221,27.222221,2.0
0.0,0.0,0.05677284,0.0,0.12676089,0.1267609,0.1267609,0.0,1.0,6.0446921415986665,6.044692,1.2590052,1.2590052,0.0,0.9974708,14.999179132064976,14.96124314983104,0.0,-0.0,0.117804416,-0.0,-0.0,0.25986782,1.2590052,0.9701421,2.412681,2.412681,0.0,1.0269151,1.0269151,0.9701421,-0.0,25.425535,27.222221,27.222221,2.0
0.0,0.0,0.05677284,0.323581,0.3907069,0.04252454,0.04252454,0.0,1.0,6.0446921415986665,6.044692,0.14684738,0.14684738,0.0,0.9994604,14.999173165599748,14.991079599023019,0.0,-0.0,0.039519906,-0.0,-0.0,0.24123591,0.14684738,0.50440085,1.098728,1.098728,0.0,0.909356,0.909356,0.50440085,-0.0,26.243275,27.166666,27.166666,2.0
0.0,0.0,0.05677284,0.32358098,0.39070687,0.04252454,0.04252454,0.0,1.0,6.0446921415986665,6.044692,0.11721624,0.11721624,0.0,0.99955326,14.999168403057377,14.99246772237347,0.0,-0.0,0.039519906,-0.0,-0.0,0.22018676,0.11721624,0.49762964,1.0623256,1.0623256,0.0,0.9025848,0.9025848,0.49762964,-0.0,26.61639,24.944445,24.944445,2.0
9.98194,2.5291138,0.0,0.0,0.0,0.0,0.0,0.0,0.9936147,6.0446921415986665,6.006095,-0.7731022,0.0,-0.7731022,0.9379616,14.999136991596256,14.068614206812587,9.98194,-0.0,0.0,-0.0,0.7731022,0.0,0.0,0.48882246,2.244834,2.244834,0.0,3.0179362,3.0179362,0.48882246,-0.0,19.93338,22.944445,22.944445,2.0
0.0,0.0,0.05677284,0.0,0.08477761,0.08477761,0.08477761,0.0,1.0,6.0446921415986665,6.044692,1.032897,1.032897,0.0,0.9976477,14.99909502447889,14.96381269365946,0.0,-0.0,0.07878752,-0.0,-0.0,0.20150542,1.032897,0.48431218,1.6587596,1.6587596,0.0,0.541085,0.541085,0.48431218,-0.0,22.530972,21.055555,21.055555,2.0
7.971,1.8968353,0.0,0.0,0.0,0.0,0.0,0.0,0.9936147,6.0446921415986665,6.006095,-0.79138434,0.0,-0.79138434,0.93481976,14.999062870050599,14.021420321483319,7.971,-0.0,0.0,-0.0,0.79138434,0.0,0.0,0.48137644,1.5868274,1.5868274,0.0,2.3782117,2.3782117,0.48137644,-0.0,18.084972,19.61111,19.61111,2.0
0.0,0.0,0.05677284,0.0,0.08477761,0.08477761,0.08477761,0.0,1.0,6.0446921415986665,6.044692,1.0796045,1.0796045,0.0,0.9975997,14.999019004967124,14.96301717395237,0.0,-0.0,0.07878752,-0.0,-0.0,0.20150542,1.0796045,0.47911552,1.7002704,1.7002704,0.0,0.5358883,0.5358883,0.47911552,-0.0,21.010967,19.444445,19.444445,2.0
