Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
6,1,5,0,22.22167288835567,,94.6548247651919,0.428304855449338,0.0,2.778106928296173,0,0.0
6,2,5,0,22.221729020489995,,94.78182236448934,0.4253534854131237,0.0,2.516660957370779,0,0.0
6,3,5,0,22.22172741702863,,94.93387104275746,0.4227569375834716,0.0,2.3177498592830497,0,0.0
6,4,5,0,22.221744731725288,,95.08000938764124,0.4200421156849653,0.0,2.124488469358908,0,0.0
6,5,5,0,22.22177417137671,,95.28219686389616,0.417090745648751,0.0,1.951921751364731,0,0.0
6,6,5,0,22.22179679305108,,95.4662799522015,0.4174455678553133,0.0,1.8055319187102687,0,0.0
6,7,5,0,22.22176567343889,,95.52505138021216,0.455879492813007,0.1354025344482713,2.195138985850625,0,36.2606
6,8,5,0,22.221696142834617,,95.56911761393638,0.5412130457531947,0.0,2.2261208773423937,0,59.6028
6,9,5,0,22.2217136829966,,95.83286671190012,1.9627093209916588,0.2515099701089223,3.0752936716572976,0,191.336
6,10,5,0,22.221534402034035,,95.86479894789686,0.53681459299896,0.2971755996235725,3.153242555157831,0,334.93600000000004
6,11,5,0,22.22153963284468,,95.92308526811205,0.5316294478011737,0.1600071692525546,3.6712831478142416,0,484.69
6,12,5,0,22.22151221425609,,96.0463705828601,0.5331467865472959,0.8141505518697005,3.816477049755427,0,654.462
6,13,5,0,22.221537860932848,,96.09968421980592,0.4859863701168921,0.4040722108006709,3.852164271660138,0,702.915
6,14,5,0,22.22159708389383,,96.12537571657252,0.4864019549008407,0.2039560616437451,4.520447471533479,0,689.915
6,15,5,0,22.22136439733095,,96.10668521100064,0.5663485773328047,0.0,4.666556140236125,0,649.424
6,16,5,0,22.22132999745798,,96.04669333540102,0.5446422967653132,0.4064919308354751,5.3766251883302685,0,576.3249999999999
6,17,5,0,22.22126023945109,,96.00743007337108,0.565734032016892,0.0,5.967042978296626,0,449.733
6,18,5,0,22.221247813284503,,95.88958382830384,0.6041677317474897,0.0,6.402426913976052,0,306.236
6,19,5,0,22.22127639257548,,95.81604485637936,1.1103036652074882,0.282865090526655,6.287735178006504,0,128.73299999999998
6,20,5,0,22.22135915917522,,95.73394916774518,0.7129226463953707,0.60855750377911,5.283934100422877,0,5.17938
6,21,5,0,22.22114372793798,,95.7054525401014,0.6399919191819716,0.0,4.538161449325835,0,0.0
6,22,5,0,22.22121905317498,,95.71764317229469,0.6597601537769464,0.0,4.331061256664105,0,0.0
6,23,5,0,22.22131318122192,,95.75890464548304,0.5434111542792506,0.0,3.586762159457714,0,0.0
6,24,5,0,22.221382278908703,,95.86014201510464,0.438557989753862,0.2033371972820867,3.2218744251272744,0,0.0
6,1,6,0,22.221292714616776,,95.9753800458378,0.428304855449338,0.4054619956475593,2.914606718062377,0,0.0
6,2,6,0,22.221415466015863,,96.06897939235012,0.4253534854131237,0.0,2.6409643066608552,0,0.0
6,3,6,0,22.22154550496605,,96.18576194724912,0.4227569375834716,0.0,2.413744872661482,0,0.0
6,4,6,0,22.22156879205988,,96.53774066035936,0.4200421156849653,0.0,2.1930399822996622,0,0.0
6,5,6,0,22.22161167694669,,96.73611495046028,0.417090745648751,0.0,2.007204498524026,0,0.0
6,6,6,0,22.221630622146264,,96.75253365244076,0.4174455678553133,0.0,1.8753650215316884,0,0.0
6,7,6,0,22.221621394111253,,96.87659981618135,0.4234665819965961,0.0,2.0088190297578605,0,24.712
6,8,6,0,22.221422093882463,,96.9303997738082,0.4291327739313167,0.0,2.327178192051746,0,123.047
6,9,6,0,22.221512245557943,,96.89976620083075,0.4301917588658656,0.0,2.938306913878505,0,329.819
6,10,6,0,22.22153178574915,,96.98377626673796,0.4828526685537152,0.8277282949011895,4.194137643267714,0,471.405
6,11,6,0,22.22146900823024,,96.94020836903285,0.4264124703476725,0.0,3.9531465845406535,0,593.637
6,12,6,0,22.22148037085956,,96.9946438013488,0.4265307444165266,0.0,3.8031254241812142,0,650.986
6,13,6,0,22.221383580232832,,97.00810107803336,0.4859863701168921,0.0,4.16375405110596,0,679.3249999999999
6,14,6,0,22.221348391296324,,96.9000826191104,0.5407252475192883,0.0,4.86320812817183,0,682.605
6,15,6,0,22.221275485719744,,96.94257405137314,0.6183044533314412,0.1355793446168899,5.117813302997305,0,636.5039999999999
6,16,6,0,22.221198776250425,,96.86761961900744,0.5446422967653132,0.0,5.606873003680295,0,558.976
6,17,6,0,22.221167900985147,,96.91963210423212,1.5119120601621392,0.0,6.461348288574279,0,445.26
6,18,6,0,22.22114682298129,,96.81382549196424,0.6041677317474897,0.0,6.765683908395724,0,306.271
6,19,6,0,22.22124023446548,,96.71027517456965,0.7110079706754041,0.4032840593966712,6.548691048372224,0,130.131
6,20,6,0,22.2211390285671,,96.69176707002111,0.8829657217959346,0.0,5.407724026164102,0,7.20362
6,21,6,0,22.221356296076145,,96.603342834665,0.7112127223163541,0.7295515579796737,4.910564669723501,0,0.0
