electrical_storage,cooling_or_heating_device
-0.14323679,-0.31726402
-0.13961138,-0.35534543
-0.14398503,-0.34415242
-0.14885765,-0.349134
-0.15760204,-0.37182376
-0.14440972,-0.34675854
-0.15312813,-0.41559625
-0.14547426,-0.38970155
-0.13876405,-0.40497902
-0.1358424,-0.3770419
-0.12408618,-0.3292474
-0.11447379,-0.26456797
-0.11409345,-0.28147304
-0.075033255,-0.33130854
-0.06705781,-0.3672001
-0.046219673,-0.2508397
-0.08472527,-0.31385353
-0.12401489,-0.312274
-0.13278887,-0.33467275
-0.12518151,-0.28591624
-0.12200575,-0.31312865
-0.13826233,-0.32454497
-0.14219731,-0.27851936
-0.14700067,-0.3111983
-0.14945339,-0.39729288
-0.15503748,-0.42615515
-0.1693718,-0.46273133
-0.16335441,-0.4403243
-0.15248962,-0.36724654
-0.14513575,-0.37980324
-0.12351983,-0.28130397
-0.1257828,-0.32432127
-0.122260325,-0.31082717
-0.11479409,-0.31255844
-0.100675516,-0.38162088
-0.12460969,-0.34241983
-0.13912773,-0.35112482
-0.13576144,-0.33785
-0.14171283,-0.34370077
-0.14543971,-0.36273348
-0.1553475,-0.35928914
-0.1334295,-0.24943233
-0.13959219,-0.17475808
-0.12751938,-0.29697043
-0.14497514,-0.43502152
-0.15034507,-0.42740756
-0.14553665,-0.42492062
-0.1485997,-0.42545864
-0.123455614,-0.33202386
-0.13387181,-0.33771035
-0.13501924,-0.37125906
-0.14670534,-0.40682164
-0.15188739,-0.4163752
-0.13505074,-0.3746353
-0.15728144,-0.4512012
-0.13318115,-0.32485807
-0.14626902,-0.33481687
-0.13700572,-0.37361193
-0.12840863,-0.38384864
-0.104897544,-0.34105256
-0.0954235,-0.3578258
-0.097230285,-0.35384136
-0.09837337,-0.26302457
-0.10369593,-0.32391697
-0.11688357,-0.35665044
-0.12867552,-0.3314445
-0.1354261,-0.3348938
-0.11551748,-0.25002593
-0.113164954,-0.16587812
-0.11884284,-0.23194459
-0.13099694,-0.24763975
-0.1397706,-0.2508805
-0.13727035,-0.38030174
-0.13085584,-0.3866167
-0.13177899,-0.38126123
-0.14402546,-0.39447397
-0.1465162,-0.3971451
-0.13656577,-0.2928473
-0.14973849,-0.29161483
-0.1586476,-0.2800175
-0.14439884,-0.31795833
-0.12394467,-0.3290217
-0.13023147,-0.32726362
-0.14113922,-0.38852066
-0.13606852,-0.38063246
-0.14466864,-0.37738252
-0.1408517,-0.3733956
-0.13149218,-0.36291426
-0.13516076,-0.33742967
-0.13437027,-0.36780575
-0.1316309,-0.3499222
-0.13300358,-0.37089187
-0.15517242,-0.42057478
-0.13284615,-0.3796776
-0.13645807,-0.4153036
-0.14615525,-0.3352945
-0.13335022,-0.21535014
-0.122152776,-0.16105087
-0.12680176,-0.29843107
-0.12082852,-0.27003285
-0.1167915,-0.27404782
-0.111590356,-0.28887662
-0.10908462,-0.27018517
-0.12407531,-0.34289554
-0.13197502,-0.38880363
-0.121412374,-0.34590614
-0.119075805,-0.33139938
-0.10970109,-0.30122003
-0.15231803,-0.30055144
-0.16314808,-0.3311385
-0.1291276,-0.33439836
-0.12556638,-0.1970038
-0.12810014,-0.29564515
-0.1382175,-0.26072428
-0.15609576,-0.39482492
-0.14748925,-0.39461848
-0.13358052,-0.24948111
-0.12831663,-0.32769486
-0.122584924,-0.30123398
-0.12692806,-0.26868877
-0.14811414,-0.38670102
-0.14620312,-0.38616577
-0.14638808,-0.3639792
-0.14932536,-0.3612626
-0.14199637,-0.36494875
-0.14389206,-0.3687043
-0.14394528,-0.37051886
-0.13637453,-0.36049086
-0.1341468,-0.35907698
-0.096286915,-0.3915345
-0.104450904,-0.38942388
-0.122932725,-0.38420612
-0.107328914,-0.3840756
-0.10130447,-0.33053458
-0.071169615,-0.42064005
-0.049540438,-0.35925442
-0.051658478,-0.43891633
-0.10912782,-0.39334607
-0.15527514,-0.37140086
-0.13963905,-0.37947547
-0.16512938,-0.4018481
-0.15003394,-0.38603425
-0.13205731,-0.3740313
-0.14089324,-0.3614713
-0.14518784,-0.40266928
-0.14254421,-0.40546277
-0.15941453,-0.41614956
-0.16181755,-0.43264133
-0.165684,-0.45979822
-0.16279717,-0.45724618
-0.16177467,-0.40905744
-0.15619174,-0.3449659
-0.15085822,-0.37185013
-0.14278643,-0.4228103
-0.11881621,-0.3889309
-0.12285551,-0.35128137
-0.1030297,-0.35853106
-0.12565625,-0.36176947
-0.06582321,-0.3698931
-0.06311921,-0.31667593
-0.09137449,-0.37653378
-0.116929404,-0.32830277
-0.13082184,-0.3425792
-0.13622643,-0.3440182
-0.14568724,-0.43482798
-0.1504433,-0.45000932
-0.14037995,-0.35523227
-0.14391726,-0.34753808
-0.1327086,-0.30989316
-0.14726815,-0.3291363
-0.14908239,-0.3430827
-0.15693429,-0.3857885
-0.14913999,-0.36919534
-0.13886888,-0.34007174
-0.14621404,-0.39981678
-0.14058623,-0.31653923
-0.14416671,-0.34996405
-0.15426263,-0.38407135
-0.11948734,-0.3691076
-0.10508761,-0.3499991
-0.1154931,-0.33361986
-0.08596082,-0.36423424
-0.06584862,-0.337698
-0.08330281,-0.30396324
-0.09969905,-0.2733156
-0.11825302,-0.2846814
-0.11170214,-0.24450107
-0.12923402,-0.34277517
-0.13723196,-0.36499873
-0.1456019,-0.31699115
-0.13946572,-0.32697698
-0.13507073,-0.31320348
-0.13603443,-0.40314403
-0.1409708,-0.40083027
