cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.0,0.0,7.3824954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.271707,0.0,3.642134,11.02462887763977,11.02462887763977,0.0,11.024629,11.024629,11.024629,11.024629,3.642134,0.0
0.0,0.0,7.6420183,0.7220041,0.77321833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84521,0.0,4.348523,12.763759911060333,12.763759911060333,0.0,12.76376,12.76376,12.76376,12.76376,4.348523,0.0
0.0,0.0,9.782239,0.75895905,0.8024183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.899042,0.0,3.499043,14.083700120449066,14.083700120449066,0.0,14.0837,14.0837,14.0837,14.0837,3.499043,0.0
0.0,0.0,9.983304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.332722,0.0,3.4851146,13.468418657779694,13.468418657779694,0.0,13.468419,13.468419,13.468419,13.468419,3.4851146,0.0
0.0,0.0,11.972863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15672,0.0,3.8321104,15.804975092411041,15.804975092411041,0.0,15.8049755,15.8049755,15.8049755,15.8049755,3.8321104,0.0
0.0,0.0,12.128296,0.13852257,0.14335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.172726,0.0,4.045542,16.317190885543823,16.317190885543823,0.0,16.31719,16.31719,16.31719,16.31719,4.045542,0.0
0.0,0.0,10.505158,2.9991143,3.283677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89822,0.0,4.4655757,18.254410982131958,18.254410982131958,0.0,18.254412,18.254412,18.254412,18.254412,4.4655757,0.0
0.80549806,0.040274903,10.550513,9.244944,9.874589,0.0,0.0,0.0,0.0,0.0,0.0,0.80549806,0.0,0.0,0.0,0.0,20.516027,0.0,7.468828,27.934204578399658,27.934204578399658,0.0,27.934204,27.934204,27.934204,27.934204,7.468828,0.0
1.6315873,0.08725399,7.641394,6.8181553,7.331512,0.0,0.0,0.0,0.0,0.0,0.0,1.6315873,0.0,0.0,0.0,0.0,16.707645,0.0,7.761216,22.306515485048294,22.306515485048294,0.0,22.306515,22.821377,22.306515,22.821377,7.761216,-0.5148605
0.5580213,0.043186374,7.0579205,2.0392845,2.146502,0.0,0.0,0.0,0.0,0.0,0.0,0.5580213,0.0,0.0,0.0,0.0,15.492053,0.0,14.657971,22.677872478961945,22.677872478961945,0.0,22.677872,23.905579,22.677872,23.905579,14.657971,-1.2277073
