cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,2.340626,0.0,1.017961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.340626,0.0,0.3122093,1.3301704,1.3301704,0.0,1.3301704,1.3301704,0.3122093,-0.0,21.118402,21.11111,21.11111,2.0
0.0,2.1016898,0.0,0.91404533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.1016898,0.0,0.3105645,1.2246099,1.2246099,0.0,1.2246099,1.2246099,0.3105645,-0.0,20.567358,20.555555,20.555555,2.0
0.0,2.5853114,0.0,1.1421454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.5853114,0.0,0.30891967,1.4510651,1.4510651,0.0,1.4510651,1.4510651,0.30891967,-0.0,20.55575,20.555555,20.555555,2.0
0.0,2.3148193,0.0,1.0226468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.3148193,0.0,0.30727485,1.3299216,1.3299216,0.0,1.3299216,1.3299216,0.30727485,-0.0,20.012579,20.0,20.0,2.0
0.0,2.6843894,0.0,1.1859163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.6843894,0.0,0.30563003,1.4915464,1.4915464,0.0,1.4915464,1.4915464,0.30563003,-0.0,20.00008,20.0,20.0,2.0
0.0,2.405987,0.0,1.079459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.405987,0.0,0.30563003,1.3850889,1.3850889,0.0,1.3850889,1.3850889,0.30563003,-0.0,19.45723,19.444445,19.444445,2.0
0.0,1.4886546,0.0,0.6764189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.4886546,0.0,0.30891967,0.98533857,0.98533857,0.0,0.98533857,0.98533857,0.30891967,-0.0,18.386738,18.38426,18.38426,2.0
0.0,1.2381474,0.0,0.57110226,2.964633,3.1452394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.2381474,0.0,0.39899004,4.1153316,4.1153316,0.0,4.1153316,4.1153316,0.39899004,-0.0,19.245312,19.25463,19.25463,2.0
0.0,2.981712,0.0,1.2421284,1.1502069,1.2202779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.981712,0.0,0.40497848,2.8484743,2.8484743,0.0,2.8484743,2.8673847,0.40497848,-0.018910386,19.996286,20.0,20.0,2.0
0.0,2.100238,0.0,0.8604874,0.22733739,0.24118686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.100238,0.0,0.40516782,1.4570159,1.4570159,0.0,1.4570159,1.5068421,0.40516782,-0.049826264,19.500383,19.5,19.5,2.0
