electrical_storage,cooling_or_heating_device
-0.046914324,-0.45550704
-0.043097004,-0.4490918
-0.041532878,-0.43254238
-0.033542007,-0.42907292
-0.04168211,-0.4093305
-0.04692035,-0.32919347
-0.04280312,-0.42715022
-0.04838521,-0.33329448
-0.041690204,-0.33764666
-0.042724337,-0.28999853
-0.038917385,-0.30462414
-0.02897063,-0.29123113
-0.036520727,-0.3343425
-0.030097108,-0.32435307
-0.033225793,-0.2827819
-0.03461851,-0.35288692
-0.03851781,-0.31208345
-0.04015693,-0.3220981
-0.04532245,-0.33154657
-0.05054146,-0.3283776
-0.04805248,-0.38523397
-0.04083654,-0.41499949
-0.041177247,-0.33672047
-0.040844318,-0.31878027
-0.04022417,-0.31676185
-0.03855083,-0.30818355
-0.04307699,-0.37755093
-0.043083794,-0.3739115
-0.048336964,-0.36967218
-0.042666607,-0.3514313
-0.045917124,-0.2840467
-0.041366845,-0.3103949
-0.046239518,-0.37237367
-0.038966585,-0.41340902
-0.036433954,-0.350751
-0.039481282,-0.25803795
-0.040484305,-0.28133258
-0.039832752,-0.3357635
-0.03921295,-0.2542909
-0.04402824,-0.2767683
-0.051849835,-0.35553685
-0.039106593,-0.2714463
-0.05017092,-0.3359474
-0.040559076,-0.2841989
-0.05155605,-0.4037495
-0.052263923,-0.39971828
-0.0479083,-0.36116943
-0.048663646,-0.39485627
-0.051786575,-0.2847669
-0.05179115,-0.29639375
-0.04806216,-0.31866297
-0.05008892,-0.33326516
-0.05601577,-0.32090956
-0.053499617,-0.39794078
-0.05688703,-0.3379761
-0.05614313,-0.35085973
-0.051706884,-0.37470403
-0.05140319,-0.34004346
-0.051418092,-0.26392308
-0.038052917,-0.26786333
-0.0412824,-0.34400702
-0.037360653,-0.3034811
-0.037775926,-0.38015965
-0.03962854,-0.39505714
-0.04175981,-0.29328015
-0.04423528,-0.416818
-0.047107287,-0.1682324
-0.048250616,-0.24382871
-0.045577474,-0.31192404
-0.04631253,-0.14709209
-0.051976886,-0.14726435
-0.05277464,-0.2349763
-0.044108547,-0.36229798
-0.04485333,-0.35944676
-0.047250837,-0.38609308
-0.041375797,-0.3344341
-0.04198617,-0.35670802
-0.043369047,-0.37101132
-0.04042642,-0.3882325
-0.042574693,-0.3654508
-0.046175428,-0.33440349
-0.0449901,-0.3559145
-0.046103347,-0.3909751
-0.04496088,-0.3585691
-0.036501065,-0.2503213
-0.031395037,-0.31719035
-0.039466314,-0.30823255
-0.03861948,-0.3139507
-0.03856188,-0.29157296
-0.038849205,-0.27154422
-0.03692344,-0.30212334
-0.03325765,-0.24068332
-0.045142677,-0.3843562
-0.04203357,-0.34422413
-0.042928506,-0.3672343
-0.047319137,-0.41455206
-0.043074373,-0.32648548
-0.03729198,-0.17508575
-0.036440678,-0.35300574
-0.027698424,-0.33396548
-0.03166216,-0.345098
-0.03539676,-0.26787758
-0.046762,-0.31770292
-0.048201416,-0.27680215
-0.043301664,-0.29352134
-0.03677708,-0.3133698
-0.037014514,-0.26827872
-0.03279936,-0.23227014
-0.03820184,-0.22152388
-0.033647835,-0.2566445
-0.028183905,-0.289985
-0.025471903,-0.30523625
-0.031606395,-0.30054483
-0.03187137,-0.2061573
-0.044824854,-0.3863864
-0.04204919,-0.17641911
-0.033177488,-0.12854129
-0.045479506,-0.3832352
-0.041390397,-0.26230636
-0.04054357,-0.30212015
-0.043138888,-0.29400086
-0.042973388,-0.28349358
-0.043431945,-0.18549658
-0.044358484,-0.26464903
-0.047121804,-0.31559372
-0.045253173,-0.38748866
-0.04753777,-0.35705474
-0.04432886,-0.32381433
-0.048936155,-0.41017577
-0.04654161,-0.3606201
-0.043062434,-0.3847912
-0.04292564,-0.34667823
-0.04040014,-0.3576129
-0.038997125,-0.3807716
-0.033913847,-0.3346941
-0.034908224,-0.31165186
-0.035403963,-0.22576712
-0.039908364,-0.2625166
-0.0416119,-0.23449384
-0.037387367,-0.22895044
-0.037722167,-0.27708483
-0.03629235,-0.2023295
-0.035298456,-0.21644308
-0.03620923,-0.16851398
-0.04432562,-0.37353262
-0.039365016,-0.3220296
-0.04143985,-0.36789182
-0.03988874,-0.3513246
-0.039295945,-0.36469778
-0.043243326,-0.32595226
-0.046628777,-0.31425598
-0.04516375,-0.3221338
-0.0461917,-0.37175447
-0.044418443,-0.3731104
-0.041228916,-0.3741113
-0.040530235,-0.40308774
-0.041654497,-0.39666584
-0.039967753,-0.38465098
-0.03383683,-0.37443703
-0.033719275,-0.3717763
-0.0351312,-0.35218742
-0.027168037,-0.33093157
-0.03231919,-0.26710534
-0.040075377,-0.29851747
-0.033417214,-0.35674557
-0.03522639,-0.3682067
-0.04594778,-0.37645075
-0.0492726,-0.41002232
-0.03946792,-0.35557568
-0.04557706,-0.35099787
-0.040927935,-0.3295214
-0.03985743,-0.36092907
-0.035200164,-0.32641178
-0.039950833,-0.27336177
-0.04025653,-0.36478853
-0.043480687,-0.24010287
-0.040454134,-0.32066432
-0.043297622,-0.26472607
-0.04123623,-0.28100574
-0.033138596,-0.25114793
-0.032913275,-0.2785676
-0.025774159,-0.28641367
-0.03430538,-0.30391538
-0.027671635,-0.3249347
-0.036024388,-0.32183674
-0.03938822,-0.38247684
-0.049769204,-0.34409848
-0.044502255,-0.38687488
-0.05028257,-0.3660721
-0.04570138,-0.32359996
-0.042748444,-0.27697927
-0.03943574,-0.31034917
-0.042923365,-0.29096955
-0.04108041,-0.34286878
-0.039950322,-0.34600595
-0.037789308,-0.34354532
-0.03632267,-0.32299602
-0.034159858,-0.3147825
-0.038142327,-0.3063275
-0.041516628,-0.32412583
-0.045025095,-0.39438435
-0.04043876,-0.29813975
-0.039882798,-0.28451708
-0.042964082,-0.3453667
-0.03636224,-0.28839418
-0.034695,-0.2822546
-0.039962273,-0.28915128
-0.037267994,-0.2462389
-0.043493494,-0.24171777
-0.040047627,-0.27440104
-0.031385455,-0.3260013
-0.03453749,-0.31625617
-0.032740656,-0.2319163
-0.04119611,-0.31918353
-0.037247773,-0.23400478
-0.04625498,-0.35147598
-0.044764023,-0.21642856
-0.048642702,-0.23316701
-0.045852758,-0.22815908
-0.046546604,-0.24796976
-0.03923157,-0.24356695
-0.04236897,-0.3423095
-0.03951233,-0.36158553
-0.044909663,-0.35977504
-0.050153136,-0.4325182
-0.049254987,-0.382041
-0.054183222,-0.3926943
-0.050202534,-0.30258343
-0.047206152,-0.23953165
-0.04490912,-0.26248348
-0.04369727,-0.31497204
-0.044412743,-0.3089503
-0.05138915,-0.34212735
-0.04684648,-0.24784024
-0.050785825,-0.29055744
-0.047543146,-0.15648979
-0.044775844,-0.30614212
-0.049713887,-0.14543885
-0.052235007,-0.2206373
-0.051642258,-0.23057748
