electrical_storage,cooling_or_heating_device
-0.07355633,-0.47461388
-0.073922366,-0.4770005
-0.0693373,-0.45630828
-0.07142117,-0.4577716
-0.06801239,-0.40968913
-0.06321985,-0.45651415
-0.06735367,-0.4538259
-0.06456863,-0.43694437
-0.062436026,-0.43230432
-0.06460261,-0.3940088
-0.06195129,-0.40412077
-0.066024795,-0.41677678
-0.06687395,-0.4574194
-0.06171691,-0.43478096
-0.058445934,-0.39896497
-0.05824395,-0.43122768
-0.052542288,-0.40114033
-0.05761239,-0.43775758
-0.0639957,-0.40022987
-0.05212098,-0.43913785
-0.06433886,-0.45843267
-0.06950406,-0.44698083
-0.063374974,-0.4224579
-0.064177245,-0.36272427
-0.06556918,-0.4372561
-0.056572028,-0.42266247
-0.0614923,-0.36700982
-0.06477609,-0.4345601
-0.054412555,-0.18486455
-0.05511317,-0.36875787
-0.05033132,-0.13076103
-0.046950433,-0.23740934
-0.049905155,-0.13483053
-0.057016734,-0.26186597
-0.04757331,-0.23610023
-0.045899924,-0.32846496
-0.052643742,-0.3492394
-0.03665121,-0.25090274
-0.04447005,-0.22685692
-0.041895896,-0.31355917
-0.06493031,-0.44505012
-0.054482024,-0.28766632
-0.055459693,-0.38335407
-0.05678141,-0.25141284
-0.06929162,-0.4741464
-0.0573608,-0.32612658
-0.056985717,-0.30803788
-0.06726307,-0.39815724
-0.057717428,-0.30911702
-0.07116312,-0.2799443
-0.06349443,-0.098278694
-0.069038555,-0.19185835
-0.07121125,-0.18745634
-0.068785235,-0.23324764
-0.07159114,-0.26542684
-0.06547036,-0.279769
-0.06905662,-0.19267994
-0.06376943,-0.24147037
-0.06999589,-0.38420403
-0.06400446,-0.23540975
-0.062819146,-0.21707183
-0.061567325,-0.23541239
-0.06433558,-0.36750942
-0.06448027,-0.3761118
-0.060549155,-0.33755898
-0.05596859,-0.3596131
-0.061721526,-0.3601343
-0.06849929,-0.4078248
-0.07477414,-0.43432522
-0.0721983,-0.34827998
-0.067658044,-0.2762592
-0.06657233,-0.34547797
-0.06837804,-0.23137188
-0.07173877,-0.32131
-0.07151912,-0.25570455
-0.073921174,-0.2762117
-0.07396963,-0.21850184
-0.07353203,-0.2382531
-0.07222086,-0.267239
-0.071450315,-0.34837133
-0.063710965,-0.2873134
-0.068358116,-0.3305942
-0.07053894,-0.3509482
-0.06421641,-0.36758992
-0.062273815,-0.30757815
-0.060763825,-0.23507865
-0.063770615,-0.25355616
-0.06268445,-0.25524974
-0.065398835,-0.28704318
-0.061687313,-0.33529273
-0.06310249,-0.3522162
-0.06303799,-0.29751962
-0.06307411,-0.36706915
-0.067644045,-0.26969022
-0.066155694,-0.204302
-0.06955434,-0.20562044
-0.06912847,-0.0968737
-0.058665358,-0.23524947
-0.06897883,-0.31419528
-0.064600125,-0.20224252
-0.06266137,-0.21514846
-0.060254194,-0.105693124
-0.06844154,-0.2335599
-0.0666798,-0.12316211
-0.0679812,-0.014898523
-0.06488232,0.04288408
-0.06410719,0.030683136
-0.059851807,-0.102225386
-0.057822358,-0.21844108
-0.06266914,-0.22861362
-0.06213419,-0.1259756
-0.06276815,-0.16055979
-0.05069866,-0.24166735
-0.055109974,-0.2823746
-0.049733814,-0.3262269
-0.046914373,-0.3567479
-0.040990397,-0.27071655
-0.05944596,-0.39911732
-0.054680876,-0.3726422
-0.05306619,-0.29714718
-0.05684135,-0.325038
-0.055758946,-0.28286114
-0.06646513,-0.16044997
-0.06617413,-0.13398801
-0.06501587,-0.10890968
-0.05810593,-0.1886074
-0.059725814,-0.1986952
-0.057045132,-0.29250184
-0.06013651,-0.4160458
-0.057101287,-0.2031157
-0.058104657,-0.20167936
-0.05990513,-0.1782962
-0.0455766,-0.35271385
-0.05224366,-0.20750614
-0.053422827,-0.1889841
-0.05711023,-0.182713
-0.057071,-0.20214126
-0.059175827,-0.22447929
-0.062275186,-0.24682724
-0.062617324,-0.25939512
-0.057632197,-0.2987854
-0.058150116,-0.24831992
-0.056276504,-0.22560577
-0.05138398,-0.16814113
-0.0643045,-0.13633992
-0.06732272,-0.12284357
-0.07071026,-0.12918888
-0.07257888,-0.17325515
-0.07234499,-0.20711896
-0.07216482,-0.24622253
-0.068374805,-0.2798333
-0.070041984,-0.26864335
-0.06520227,-0.40146682
-0.067055255,-0.45736808
-0.062087733,-0.41272062
-0.06345278,-0.37176794
-0.05925901,-0.35478956
-0.057891432,-0.37907144
-0.050634675,-0.24580412
-0.046916366,-0.2764168
-0.04232229,-0.31336862
-0.04783872,-0.40398967
-0.05816831,-0.41289777
-0.059259057,-0.3876587
-0.05569029,-0.47131503
-0.055679604,-0.42334738
-0.05657463,-0.29249197
-0.058013134,-0.2200198
-0.059466884,-0.37302083
-0.06451635,-0.41845962
-0.06234085,-0.22811155
-0.06949341,-0.33695945
-0.0675346,-0.30150872
-0.067291215,-0.28391546
-0.06475426,-0.34899226
-0.0629663,-0.27657402
-0.063096315,-0.35806462
-0.06531309,-0.31714204
-0.0629737,-0.3573928
-0.05768884,-0.22213815
-0.060573563,-0.34567806
-0.057071846,-0.3639684
-0.05280847,-0.31092188
-0.036233623,-0.39618662
-0.03734807,-0.42571917
-0.039317254,-0.43411225
-0.052067753,-0.4555604
-0.057349496,-0.45285562
-0.06111274,-0.46987668
-0.07008994,-0.4760008
-0.0665187,-0.4383336
-0.06792994,-0.44126067
-0.063053064,-0.40744984
-0.07060537,-0.3677268
-0.06887406,-0.2979444
-0.07041679,-0.24787477
-0.07058074,-0.2193219
-0.06722654,-0.3087033
-0.06839982,-0.34554443
-0.05894722,-0.29263514
-0.054871183,-0.23162124
-0.06693714,-0.24562423
-0.06568504,-0.26392275
-0.053352326,-0.28864294
-0.045295484,-0.32247815
-0.044980273,-0.19418354
-0.056952916,-0.23010497
-0.046172727,-0.2430527
-0.050534077,-0.25664508
-0.06234035,-0.33950615
-0.067544654,-0.33047324
-0.068027146,-0.32851452
-0.06496188,-0.31120908
-0.058810905,-0.2413411
-0.060044505,-0.27491844
-0.06276151,-0.3334358
-0.064654656,-0.30719566
-0.061409667,-0.2911517
-0.060400266,-0.12328657
-0.058535866,-0.13142091
-0.063034944,-0.17709014
-0.06617224,-0.18157825
-0.06577523,-0.20836508
-0.06216055,-0.26185048
-0.062130917,-0.1275398
-0.05711263,-0.3048702
-0.063808076,-0.26167947
-0.06386236,-0.20416194
-0.06595068,-0.24890277
-0.06674372,-0.2485557
-0.06775953,-0.16143793
-0.07130033,-0.119813524
-0.07077568,-0.021173459
-0.07137567,-0.09725058
-0.07215649,-0.15221643
-0.071641475,-0.11688935
-0.06936504,-0.14342369
-0.07196421,-0.08617158
