electrical_storage,cooling_or_heating_device
-0.09004283,-0.1413306
-0.09556619,-0.19254196
-0.08004915,-0.014081683
-0.06203905,-0.05061755
-0.07660034,-0.02471385
-0.088940285,-0.045792725
-0.08659999,-0.03514425
-0.103044,-0.045357067
-0.09630356,-0.09509212
-0.11305476,-0.14335124
-0.10700048,-0.12894209
-0.091828056,-0.04005192
-0.09250739,-0.052842956
-0.102123946,0.04144446
-0.088603646,-0.18844512
-0.09626311,-0.24728924
-0.08592137,-0.24115494
-0.08655867,-0.1488615
-0.09426952,-0.03229266
-0.05176189,-0.030397814
-0.08539188,-0.025983503
-0.09268179,-0.07849286
-0.11124379,-0.22446576
-0.11051892,-0.18968531
-0.09108539,-0.17579429
-0.07870908,-0.13935038
-0.09107689,-0.07054209
-0.08948098,-0.0590608
-0.10671182,-0.08306562
-0.09483532,-0.05348595
-0.09305074,-0.06474252
-0.10440876,-0.05841375
-0.10367323,-0.113212265
-0.10181287,-0.028394615
-0.1093799,-0.067357615
-0.10623639,-0.1046429
-0.08864365,-0.1309968
-0.08276989,-0.17790005
-0.09651441,-0.17730421
-0.09368353,-0.24305134
-0.10692898,-0.26776248
-0.100112066,-0.2130568
-0.111473605,-0.2539391
-0.09144244,-0.20458166
-0.09914311,-0.18873772
-0.11193339,-0.17045228
-0.11777915,-0.14822957
-0.103474095,-0.10717574
-0.122062676,-0.073106796
-0.110575624,-0.1136987
-0.121571735,-0.12355933
-0.11835753,-0.1565994
-0.11139671,-0.23915447
-0.10641341,-0.15051119
-0.10577136,-0.20349891
-0.10099976,-0.077935494
-0.104632035,-0.20799804
-0.1098831,-0.22275874
-0.10761071,-0.15659395
-0.10793607,-0.18103287
-0.10697221,-0.124941215
-0.10647874,-0.11148893
-0.106266305,-0.13318732
-0.10720268,-0.08453821
-0.101965204,-0.056630157
-0.09618104,-0.08884425
-0.093116395,-0.09999988
-0.099094,-0.13485882
-0.09766628,-0.11959174
-0.0983364,-0.10909164
-0.08790284,-0.09296025
-0.10014478,-0.16240385
-0.089065395,-0.12586461
-0.1028018,-0.12575974
-0.11033543,-0.18562487
-0.09311948,-0.15404275
-0.097601615,-0.09608885
-0.08816825,-0.1198894
-0.09051789,-0.11546433
-0.082102895,-0.1577725
-0.08172444,-0.010971182
-0.093165495,-0.16594842
-0.10081014,0.008541375
-0.07606678,-0.16113138
-0.08815148,-0.3157761
-0.09120413,-0.24943379
-0.09138205,-0.31586492
-0.081104934,-0.26320696
-0.07220779,-0.2746449
-0.0634747,-0.2378554
-0.05809021,-0.22727844
-0.077776246,-0.17608929
-0.088482805,-0.20799194
-0.08088682,-0.055788375
-0.094660684,-0.17076464
-0.094824836,-0.15691757
-0.1158703,-0.1345614
-0.11708862,-0.13972619
-0.10266652,-0.09571563
-0.11071371,-0.08158319
-0.105224036,-0.105758645
-0.11345388,-0.09710879
-0.10968035,-0.004891936
-0.11794979,-0.15458973
-0.10911229,-0.11612756
-0.10733902,-0.07020643
-0.10493929,-0.08737699
-0.1033598,-0.03590632
-0.11144335,-0.16356668
-0.11215796,-0.2540844
-0.0696368,-0.36857173
-0.06931538,-0.2491596
-0.07009573,-0.30074453
-0.11138769,0.19376056
-0.11595864,-0.2722201
-0.10684146,-0.11523932
-0.11648346,-0.11386187
-0.11407709,-0.04156622
-0.11892762,-0.120263055
-0.115635626,-0.13662446
-0.108228005,-0.05468483
-0.11160103,-0.21449986
-0.11027122,-0.09654153
-0.112146966,-0.12545729
-0.115372024,-0.16802019
-0.11483272,-0.1591214
-0.11613992,-0.17278334
-0.106464796,-0.20638523
-0.112681225,-0.21584055
-0.10967035,-0.18697712
-0.107006006,-0.18694331
-0.11071498,-0.14969373
-0.10720103,-0.24787486
-0.11252045,-0.13877554
-0.113052055,-0.22839297
-0.106328286,-0.24539474
-0.10495275,-0.2534877
-0.10761137,-0.27139136
-0.10985595,-0.24486917
-0.11056362,-0.26388124
-0.11694016,-0.09888024
-0.119363815,-0.10661476
-0.10929595,-0.08025023
-0.109066285,-0.04340575
-0.118600264,-0.12141711
-0.117875405,-0.15276964
-0.116794854,-0.19606937
-0.115061425,-0.2240877
-0.1127151,-0.22226936
-0.10444228,-0.2546673
-0.10538784,-0.26242137
-0.10558221,-0.2585681
-0.110004626,-0.24251635
-0.11264618,-0.21856177
-0.11105192,-0.13254513
-0.10608675,-0.09889163
-0.105121605,-0.0999456
-0.10733719,-0.18595438
-0.10416016,-0.1693103
-0.102814645,-0.15960196
-0.10083473,-0.24312092
-0.09656148,-0.17695335
-0.098050065,-0.22042371
-0.08428664,-0.17969057
-0.11584457,-0.1596512
-0.09660003,-0.24922678
-0.10800426,-0.16122091
-0.099877775,-0.09403309
-0.09508074,-0.09056396
-0.09844818,-0.097689986
-0.10192031,-0.03903943
-0.10792618,-0.05269616
-0.10583814,-0.05633778
-0.09396935,-0.07138209
-0.10550281,-0.05531326
-0.09990389,-0.13626727
-0.10740003,-0.18368037
-0.10867692,-0.16957518
-0.10616829,-0.1641747
