cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,0.46227384,0.0,0.2039088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.46227384,0.0,0.40541583,0.60932463,0.60932463,0.0,0.60932463,0.60932463,0.40541583,-0.0,18.333471,18.333334,18.333334,2.0
0.0,0.87535226,0.0,0.38611752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.87535226,0.0,0.38055283,0.76667035,0.76667035,0.0,0.76667035,0.76667035,0.38055283,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.2000504,0.0,0.5377681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.2000504,0.0,0.37254116,0.9103093,0.9103093,0.0,0.9103093,0.9103093,0.37254116,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.5002383,0.0,0.6722888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.5002383,0.0,0.3644721,1.0367608,1.0367608,0.0,1.0367608,1.0367608,0.3644721,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.5506835,0.0,0.6948943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.5506835,0.0,0.37619555,1.0710899,1.0710899,0.0,1.0710899,1.0710899,0.37619555,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.7244651,0.0,0.7848783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.7244651,0.0,0.36332834,1.1482067,1.1482067,0.0,1.1482067,1.1482067,0.36332834,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.8689356,0.0,0.861569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.8689356,0.0,0.37975344,1.2413224,1.2413224,0.0,1.2413224,1.2413224,0.37975344,-0.0,18.333334,18.333334,18.333334,2.0
0.0,2.0132525,0.0,0.9422348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.0132525,0.0,0.39502522,1.33726,1.33726,0.0,1.33726,1.33726,0.39502522,-0.0,18.333334,18.333334,18.333334,2.0
0.0,1.3162324,0.0,0.55594367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.3162324,0.0,0.39836618,0.91429734,0.91429734,0.0,0.91429734,0.9543098,0.39836618,-0.040012464,18.333334,18.333334,18.333334,2.0
0.0,0.723223,0.0,0.30039302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.723223,0.0,0.3967537,0.5986983,0.5986983,0.0,0.5986983,0.6971467,0.3967537,-0.09844842,18.333334,18.333334,18.333334,2.0
0.04381816,0.0,0.0034730274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.04381816,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.49649426,0.35118914,0.35118914,0.0,0.35118914,0.49996728,0.49649426,-0.14877813,18.333334,18.333334,18.333334,2.0
0.37085843,0.0,0.034801796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.37085843,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.39376247,0.24469392,0.24469392,0.0,0.24469392,0.42856425,0.39376247,-0.18387033,18.333334,18.333334,18.333334,2.0
0.77771103,0.0,0.09050668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.77771103,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.40089825,0.28757042,0.28757042,0.0,0.28757042,0.49140495,0.40089825,-0.20383452,18.333334,18.333334,18.333334,2.0
1.2713295,0.0,0.16648938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.2713295,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.40112782,0.36743486,0.36743486,0.0,0.36743486,0.5676172,0.40112782,-0.20018232,18.333334,18.333334,18.333334,2.0
