Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupancy,Set Point
1,1,1,0,22.306034556487425,,43.31786105033427,0.1769247269744883,0.0,0,1.3630508591162542,0.0,1.0,20.55555555555556
1,2,1,0,19.717734722630293,,50.82722642881645,0.1742790893453293,0.0,0,0.0,0.0,1.0,18.22222222222222
1,3,1,0,19.18256375672352,,52.526561615606674,0.173284939027093,0.0,0,0.0,0.0,1.0,17.77777777777778
1,4,1,0,19.004396548304523,,53.08602742294784,0.1717402929385491,0.0,0,0.2670426722197723,0.0,1.0,17.77777777777778
1,5,1,0,18.890190285956344,,53.49093315701562,0.1690946553093901,0.0,0,0.4497473792330184,0.0,1.0,17.77777777777778
1,6,1,0,18.81968953674547,,53.66223694718248,0.1707461426203128,0.0,0,0.598718437905296,0.0,1.0,17.77777777777778
1,7,1,0,18.79199545303201,,53.74177295151838,0.1765879136489384,0.0,0,0.5978108187666039,0.0,1.0,17.77777777777778
1,8,1,0,19.86927012180405,,50.14450867588103,0.1807781973666413,0.0,0,1.670465542643861,0.0,1.0,18.88888888888889
1,9,1,0,19.786949839855183,,50.48826821166681,0.1746159026708792,0.0,0,1.131723723478079,36.5188,1.0,18.77777777777778
1,10,1,0,16.2544928617086,,63.26441684453486,0.5179910385563348,0.0,0,0.0,136.43800000000002,1.0,15.555555555555555
1,11,1,0,16.0942793076062,,63.92981166218832,0.5982775366867401,0.0,0,0.0,239.601,1.0,15.555555555555555
1,12,1,0,16.199278073996336,,63.61061196202358,0.8657220394127977,0.2390707214209367,0,0.0,317.212,1.0,15.555555555555555
1,13,1,0,16.227842630396456,,63.54199298323679,0.4963297641940268,0.0,0,0.0,330.609,1.0,15.555555555555555
1,14,1,0,16.24197136877232,,63.54582749269864,0.4966410212673616,0.0,0,0.0,313.063,1.0,15.555555555555555
