Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupancy,Set Point
1,1,1,0,20.84134479794893,,49.57521507840762,0.5125776303399128,0.0,0,1.518651462699934,0.0,4.0,18.88888888888889
1,2,1,0,20.713086484876744,,49.972290223644784,0.5420687846281541,0.0,0,1.630630821705894,0.0,4.0,18.88888888888889
1,3,1,0,20.637210801457098,,50.22051442566742,0.5097974364090101,0.0,0,1.678625396260066,0.0,4.0,18.88888888888889
1,4,1,0,20.54239674193826,,50.49004835657176,0.5485963090708451,0.0,0,1.8475611677442176,0.0,4.0,18.88888888888889
1,5,1,0,20.474630200066347,,50.65673347776537,0.6945273359440085,0.0,0,1.9109962001559704,0.0,4.0,18.88888888888889
1,6,1,0,20.41270190396879,,50.727601442167774,0.8818865474165531,0.0,0,1.966261252513488,0.0,4.0,18.88888888888889
1,7,1,0,20.377656018191832,,50.79696935881613,1.0391172903354944,0.0,0,1.7027478488140442,0.0,4.0,18.88888888888889
1,8,1,0,20.2998892968868,,50.81231923755035,1.0369556075305717,0.0,0,2.415965541524837,0.0,3.0,18.88888888888889
1,9,1,0,20.2974641271549,,50.92302076182136,1.4805068115955553,0.0,0,1.4900044914978314,36.5188,3.0,18.88888888888889
1,10,1,0,20.257808827396858,,51.115422191664514,1.686699301793496,0.3878744726840817,0,1.152718779125084,136.43800000000002,2.0,18.88888888888889
1,11,1,0,20.216460346406667,,51.58771703372271,5.584606153128235,0.270836748461895,0,0.3518756154838628,239.601,2.0,18.88888888888889
1,12,1,0,20.174967233388248,,51.75664135991766,3.37050366970699,0.0,0,0.3376529596862413,317.212,2.0,18.88888888888889
1,13,1,0,20.145536564055384,,51.858675400464,1.650961695196901,0.0,0,0.1199003073073492,330.609,2.0,18.88888888888889
1,14,1,0,20.10239641843289,,52.06756647350972,1.4761168368271491,1.5552524871123503,0,0.0,313.063,3.0,18.88888888888889
1,15,1,0,20.12207368787801,,52.07508541093889,1.3455912680830318,0.0,0,0.0,255.509,3.0,18.88888888888889
1,16,1,0,20.11023439937836,,52.20676278013774,1.420392352182308,0.0,0,0.0,154.892,2.0,18.88888888888889
1,17,1,0,20.042356670888072,,52.77070395996383,1.912794049502239,1.1667824666623856,0,0.0,43.073,2.0,18.88888888888889
1,18,1,0,20.02666880714604,,52.85322219844993,1.742464958547372,0.0,0,0.0,0.0,3.0,18.88888888888889
1,19,1,0,19.97922390832391,,53.07605757851958,1.5798897401606389,0.1687315400993824,0,0.1173817603591058,0.0,3.0,18.88888888888889
1,20,1,0,19.94821436616359,,53.1974942067454,1.2573618336927854,0.0,0,0.3658706476893067,0.0,3.0,18.88888888888889
1,21,1,0,19.99730002747905,,53.09166644706271,1.1025687056602245,0.389007240141015,0,0.4985940785195104,0.0,3.0,18.88888888888889
1,22,1,0,19.96695642808564,,53.18949766245723,0.8632449925130145,0.3877021657998081,0,0.99497731183765,0.0,3.0,18.88888888888889
1,23,1,0,19.952155945902355,,53.12246211714218,0.6087735416732706,0.0,0,1.4643913591304796,0.0,4.0,18.88888888888889
1,24,1,0,19.95301948956632,,53.14956302518806,0.5162114249729158,0.0,0,1.2881679496958187,0.0,4.0,18.88888888888889
1,1,2,0,19.945786390772305,,53.16039833799488,0.5125776303399128,0.0,0,1.4134722801005553,0.0,4.0,18.88888888888889
1,2,2,0,19.93681021742032,,53.09427127473042,0.5420687846281541,0.0,0,1.6043682039798204,0.0,4.0,18.88888888888889
1,3,2,0,19.91975666905983,,53.08545455916859,0.5097974364090101,0.0,0,1.8073780088035416,0.0,4.0,18.88888888888889
1,4,2,0,19.90834839884664,,53.0018229475359,0.5485963090708451,0.0,0,1.9367013882313604,0.0,4.0,18.88888888888889
1,5,2,0,19.89824206257085,,52.8256997426144,0.6945273359440085,0.0,0,2.0336562834996985,0.0,4.0,18.88888888888889
1,6,2,0,19.8878399273624,,52.67879438509138,0.8818865474165531,0.0,0,1.9453669961312807,0.0,4.0,18.88888888888889
1,7,2,0,19.88441016825709,,52.55741568562177,0.9794315891120428,0.0,0,1.7930896685095068,0.0,4.0,18.88888888888889
1,8,2,0,19.88386634915167,,52.51371188484282,0.9556761794135388,0.0,0,1.7093472622178816,0.0,4.0,18.88888888888889
1,9,2,0,19.874070466135187,,52.50523120723922,1.3089362334859598,0.0,0,1.575822712144698,35.8227,3.0,18.88888888888889
