Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupancy,Set Point
1,1,1,0,13.690770990930544,,78.74953611127557,0.3405955091656203,0.0,0,0.066157672417723,0.0,2.0,13.333333333333334
1,2,1,0,13.638070466746903,,78.95538782724125,0.3483330456763728,0.0,0,0.2269160809586655,0.0,2.0,13.333333333333334
1,3,1,0,13.60812234133518,,79.04364956281404,0.336955721218225,0.0,0,0.3251070558514556,0.0,2.0,13.333333333333334
1,4,1,0,13.58391707790224,,79.0537272993806,0.3457942492695925,0.0,0,0.5156923435069571,0.0,2.0,13.333333333333334
1,5,1,0,13.568800116537112,,79.07800018463811,0.3805280385441151,0.0,0,0.6371454789210775,0.0,2.0,13.333333333333334
1,6,1,0,13.5456294314845,,78.86601408318069,0.4237122224146841,0.0,0,0.7496635301029574,0.0,2.0,13.333333333333334
1,7,1,0,13.530555188197368,,78.74130050818499,0.5681668327982967,0.0,0,0.6522453497015759,0.0,2.0,13.333333333333334
1,8,1,0,13.508703908284655,,78.63482170257103,0.572454010959981,1.3834666531308533,0,0.4547095806405201,0.0,2.0,13.333333333333334
1,9,1,0,13.505328419386162,,78.81183524980506,0.7900460400004083,0.0,0,0.342192730559021,36.5188,2.0,13.333333333333334
1,10,1,0,13.487319595446005,,79.19856931011088,0.7813153824974146,0.8187626115265343,0,0.0,136.43800000000002,2.0,13.333333333333334
1,11,1,0,13.483979468268444,,79.28644379796783,0.7630673976828377,0.0,0,0.0,239.601,2.0,13.333333333333334
1,12,1,0,13.476701963329203,,79.66727889214732,0.7559520984730155,1.7695802495212898,0,0.0,317.212,2.0,13.333333333333334
1,13,1,0,13.467805043065876,,79.88121357442604,1.186560877584215,0.0,0,0.0,330.609,2.0,13.333333333333334
1,14,1,0,13.46124243640588,,80.1290360901233,0.966613650182354,2.535939158394956,0,0.0,313.063,1.0,13.333333333333334
1,15,1,0,13.45384659336732,,80.20617374882119,0.5556054844399022,0.0,0,0.0,255.509,1.0,13.333333333333334
1,16,1,0,13.447741610592889,,80.30602041823091,0.6440757112288383,0.0,0,0.0,154.892,1.0,13.333333333333334
1,17,1,0,13.43552386755706,,80.3551748692496,0.8324990262831716,0.0,0,0.0,43.073,1.0,13.333333333333334
1,18,1,0,13.432487594543938,,80.41583543598033,0.947111293252136,0.0,0,0.0,0.0,1.0,13.333333333333334
1,19,1,0,13.423440690362057,,81.18191411770434,1.0894388668923187,0.0,0,0.0,0.0,1.0,13.333333333333334
1,20,1,0,13.418808765931791,,81.16497523174988,0.8888842105923855,0.3618677162823772,0,0.0,0.0,1.0,13.333333333333334
1,21,1,0,13.413192807245723,,81.28032483196367,1.2005442497775451,0.3619807192354851,0,0.0,0.0,2.0,13.333333333333334
1,22,1,0,13.404964232063785,,81.3610283847535,1.0146186700125652,0.3619818631130941,0,0.0,0.0,2.0,13.333333333333334
1,23,1,0,13.397895592837536,,81.12541904223029,0.8590605227178506,0.0,0,0.0,0.0,2.0,13.333333333333334
1,24,1,0,13.392972708070063,,81.17620343956281,0.5830039992318012,0.0,0,0.0,0.0,2.0,13.333333333333334
1,1,2,0,13.385066857926912,,81.17178934906852,0.4082823089974037,0.0,0,0.1730535827193767,0.0,2.0,13.333333333333334
1,2,2,0,13.383582907752308,,80.99461257038747,0.3901413223370943,0.0,0,0.3934917310503406,0.0,2.0,13.333333333333334
1,3,2,0,13.381399828215224,,80.84601036269405,0.336955721218225,0.0,0,0.6472857805347654,0.0,2.0,13.333333333333334
1,4,2,0,13.37727481368636,,80.46571003250199,0.3457942492695925,0.0,0,0.7871796890045061,0.0,2.0,13.333333333333334
1,5,2,0,13.374196639376075,,79.93994148941563,0.3805280385441151,0.0,0,0.9382708551950472,0.0,2.0,13.333333333333334
1,6,2,0,13.372293007705604,,79.9074837568204,0.4237122224146841,0.0,0,0.9620656467550498,0.0,2.0,13.333333333333334
1,7,2,0,13.36951417057143,,80.2823404982762,0.5681668327982967,2.562755563510193,0,0.0,0.0,2.0,13.333333333333334
1,8,2,0,13.367680200979372,,80.49682398882018,0.572454010959981,0.0,0,0.805840479138029,0.0,2.0,13.333333333333334
1,9,2,0,13.36618088428097,,80.35258777204476,0.3382866848620113,0.0,0,0.7701271334446268,35.8227,1.0,13.333333333333334
1,10,2,0,13.364836062726372,,80.37219588430284,0.5515817198730655,0.0,0,0.2149194851359974,117.63,1.0,13.333333333333334
1,11,2,0,13.36285736024646,,80.36045945002276,0.5380826305358481,0.0,0,0.0,141.58599999999998,1.0,13.333333333333334
1,12,2,0,13.360131789966006,,80.32473465385165,0.5337619114020996,0.0,0,0.0,119.9,1.0,13.333333333333334
1,13,2,0,13.357303628149545,,80.39717810827926,0.5340917418936986,0.0,0,0.0,107.149,1.0,13.333333333333334
1,14,2,0,13.357936842765437,,80.33847550568277,0.535226727188187,0.0,0,0.0,96.1124,1.0,13.333333333333334
1,15,2,0,13.358137364341754,,80.40520982438176,0.7735816210104793,0.3622764109376644,0,0.0,57.497,2.0,13.333333333333334
1,16,2,0,13.355752124952716,,80.93330130900665,1.13396210059075,1.818381394211428,0,0.0,34.8821,2.0,13.333333333333334
1,17,2,0,13.354000540180069,,80.89964525797376,0.9001262144447364,0.0,0,0.0,9.26777,1.0,13.333333333333334
1,18,2,0,13.35371168757444,,80.95009470116345,0.947111293252136,0.3618732808910336,0,0.0,-0.0,1.0,13.333333333333334
1,19,2,0,13.352126764921223,,80.90481903386863,0.4545703474962793,0.7252328283788743,0,0.0,0.0,0.0,13.333333333333334
1,20,2,0,13.349318662181132,,80.60863414114607,0.4402475861451607,0.0,0,0.0,0.0,0.0,13.333333333333334
1,21,2,0,13.343745356156816,,81.11510409959688,1.3599998109761242,1.086901219368604,0,0.0,0.0,2.0,13.333333333333334
1,22,2,0,13.346730660130191,,81.81506219424824,1.2139381215107892,0.3626315604708154,0,0.0,0.0,2.0,13.333333333333334
1,23,2,0,13.345019528292958,,82.5507012791934,0.8590605227178506,0.0,0,0.0,0.0,2.0,13.333333333333334
1,24,2,0,13.346017215964698,,82.45257710260773,0.4650493082093669,0.0,0,0.0,0.0,2.0,13.333333333333334
1,1,3,0,13.34672756487484,,82.31970695952259,0.3405955091656203,0.0,0,0.1555243021875358,0.0,2.0,13.333333333333334
1,2,3,0,13.344369830763776,,82.40714472904361,0.3483330456763728,0.0,0,0.2794222939411538,0.0,2.0,13.333333333333334
1,3,3,0,13.345633286507327,,82.3033883092926,0.336955721218225,0.0,0,0.4734659124026056,0.0,2.0,13.333333333333334
1,4,3,0,13.341878388030942,,82.36001407381696,0.3457942492695925,0.0,0,0.5898900873503153,0.0,2.0,13.333333333333334
1,5,3,0,13.344929755587785,,82.49837301002125,0.3805280385441151,0.0,0,0.6502096174978924,0.0,2.0,13.333333333333334
1,6,3,0,13.34053980222354,,82.38085256441802,0.4932991349198029,0.0,0,0.8311770367011941,0.0,2.0,13.333333333333334
1,7,3,0,13.340736904348244,,82.39200909925704,1.1589329434272737,0.0,0,0.5470490898879979,0.0,2.0,13.333333333333334
1,8,3,0,13.342977839404128,,82.43650589182278,1.2168442949330671,0.4988085305909048,0,0.5688548743966275,0.0,2.0,13.333333333333334
1,9,3,0,13.339759581780552,,82.62066970811526,0.5641663624312098,1.9115714124636711,0,0.0,-0.0,1.0,13.333333333333334
1,10,3,0,13.339464108350228,,82.68920480612627,0.5515817198730655,0.3629142983853796,0,0.5644628511509793,18.0611,1.0,13.333333333333334
1,11,3,0,13.340353379783153,,82.56511073548579,0.3130978633888585,0.0,0,0.5534703779063571,39.1636,0.0,13.333333333333334
1,12,3,0,13.341865848980753,,82.72503575427343,0.5869137651349594,0.0,0,0.1987197915295612,23.883000000000003,1.0,13.333333333333334
1,13,3,0,13.337132452495965,,82.79714295222958,0.5340917418936986,0.0,0,0.1947467445854708,36.6204,1.0,13.333333333333334
1,14,3,0,13.338570179694706,,82.8443819521824,0.7552419420977946,0.3622935267796019,0,0.0,25.6136,2.0,13.333333333333334
1,15,3,0,13.339241927762886,,83.10922246946555,0.5556054844399022,0.0,0,0.0235931003159394,27.3349,1.0,13.333333333333334
1,16,3,0,13.33600613033012,,83.43547103061474,0.6440757112288383,0.0,0,0.029683933960513,25.0702,1.0,13.333333333333334
1,17,3,0,13.33573876059024,,83.52846834111075,0.8324990262831716,1.168793813439068,0,0.0,8.95938,1.0,13.333333333333334
1,18,3,0,13.33670847387181,,83.6291632140543,0.947111293252136,0.3622257018715549,0,0.0,-0.0,1.0,13.333333333333334
1,19,3,0,13.335933282179957,,83.8961563241258,1.3256684832919103,0.0,0,0.0,0.0,2.0,13.333333333333334
1,20,3,0,13.333967810492064,,84.05327335449334,1.3375208350396104,0.7255057367151342,0,0.0,0.0,2.0,13.333333333333334
1,21,3,0,13.338314141826244,,84.38449146092898,1.2005442497775451,1.813574521788781,0,0.0,0.0,2.0,13.333333333333334
1,22,3,0,13.332126528345045,,84.63388199364272,1.0146186700125652,0.0,0,0.0,0.0,2.0,13.333333333333334
1,23,3,0,13.333016897035955,,85.32069798398277,0.60704602639613,1.3406651626565886,0,0.0,0.0,2.0,13.333333333333334
1,24,3,0,13.338754830323207,,85.94574488053063,0.4650493082093669,0.0,0,0.1085715447588699,0.0,2.0,13.333333333333334
1,1,4,0,13.335088534602733,,86.05970360940856,0.4082823089974037,0.3628431471942163,0,0.1279721222586577,0.0,2.0,13.333333333333334
1,2,4,0,13.334678656621945,,86.32860068447815,0.3901413223370943,0.0,0,0.1843616928275587,0.0,2.0,13.333333333333334
1,3,4,0,13.334722103943708,,86.7721249104759,0.336955721218225,0.0,0,0.2292602061965808,0.0,2.0,13.333333333333334
1,4,4,0,13.335985240562492,,87.07267263909651,0.3457942492695925,0.0,0,0.2618550473025843,0.0,2.0,13.333333333333334
1,5,4,0,13.336954279630756,,87.15886149691522,0.3805280385441151,0.0,0,0.2911647497556359,0.0,2.0,13.333333333333334
1,6,4,0,13.33188662546887,,87.34895409545652,0.4237122224146841,0.0,0,0.3511850864261796,0.0,2.0,13.333333333333334
1,7,4,0,13.33773135353027,,88.23598860049024,0.6081070966617108,0.0,0,0.0115605348817261,0.0,2.0,13.333333333333334
1,8,4,0,13.336780611723396,,88.33753151291174,0.572454010959981,0.0,0,0.2238794900743751,0.0,2.0,13.333333333333334
1,9,4,0,13.332540885432808,,88.52890340429815,0.3382866848620113,0.0,0,0.304696258686144,13.8902,1.0,13.333333333333334
1,10,4,0,13.336796189920118,,88.57478417584892,0.3218480572487166,0.0,0,0.1830487622174623,88.5676,1.0,13.333333333333334
1,11,4,0,13.333448744916444,,88.67244655985617,0.5380826305358481,0.0,0,0.0,152.021,1.0,13.333333333333334
1,12,4,0,13.333427034945489,,88.94773220710627,0.5337619114020996,2.1781460626345868,0,0.0,154.282,1.0,13.333333333333334
1,13,4,0,13.335874595689807,,89.27521254062387,0.5340917418936986,0.0,0,0.0,136.177,1.0,13.333333333333334
1,14,4,0,13.333269272584875,,89.31498175112053,0.535226727188187,0.0,0,0.0,111.091,1.0,13.333333333333334
1,15,4,0,13.335525946400622,,89.67600532660909,0.5556054844399022,0.0,0,0.0,132.446,1.0,13.333333333333334
1,16,4,0,13.333839562191578,,89.79963121570502,0.6440757112288383,0.0,0,0.0,122.17,1.0,13.333333333333334
1,17,4,0,13.33420156004235,,90.06249253073737,0.5558383671224536,0.3629818674576334,0,0.0,31.9509,1.0,13.333333333333334
1,18,4,0,13.332720371829474,,91.03780942709068,1.14643074475036,0.0,0,0.0,-0.0,2.0,13.333333333333334
1,19,4,0,13.33443115876494,,91.20774756624256,0.8901194153940949,0.0,0,0.0,0.0,2.0,13.333333333333334
1,20,4,0,13.33258698228299,,91.77821060139884,0.8888842105923855,0.0,0,0.0,0.0,2.0,13.333333333333334
1,21,4,0,13.333515680498664,,91.9161410576532,0.8106166602029387,0.0,0,0.0,0.0,2.0,13.333333333333334
1,22,4,0,13.335108586774783,,92.13159548584696,0.7082997600790935,0.3625729069680984,0,0.0,0.0,2.0,13.333333333333334
1,23,4,0,13.336205257016733,,92.60472943995322,0.60704602639613,0.0,0,0.0,0.0,2.0,13.333333333333334
1,24,4,0,13.335261365085763,,93.2075965968762,0.4650493082093669,0.0,0,0.0,0.0,2.0,13.333333333333334
1,1,5,0,13.334895832450169,,93.4056077024464,0.3405955091656203,0.0,0,0.0,0.0,2.0,13.333333333333334
1,2,5,0,13.33495696356428,,93.6802484601264,0.3483330456763728,0.0,0,0.0,0.0,2.0,13.333333333333334
1,3,5,0,13.334727038829858,,93.86719147884595,0.336955721218225,0.0,0,0.0,0.0,2.0,13.333333333333334
1,4,5,0,13.332798243148272,,94.24187900717624,0.3457942492695925,0.0,0,0.0,0.0,2.0,13.333333333333334
1,5,5,0,13.331578512876389,,94.41655503084384,0.3805280385441151,0.0,0,0.0,0.0,2.0,13.333333333333334
1,6,5,0,13.33741553509675,,94.61890114099867,0.4932991349198029,0.0,0,0.0,0.0,2.0,13.333333333333334
1,7,5,0,13.336005157270346,,95.06963250599028,0.4087876451634867,0.0,0,0.0,0.0,1.0,13.333333333333334
1,8,5,0,13.33359598812254,,95.39149547331228,0.572454010959981,0.0,0,0.0,0.0,1.0,13.333333333333334
1,9,5,0,13.334694442199432,,95.4353177483689,0.5641663624312098,0.0,0,0.0,19.5028,1.0,13.333333333333334
1,10,5,0,13.333538157220271,,95.69057872345778,0.5515817198730655,0.0,0,0.0,45.0134,1.0,13.333333333333334
1,11,5,0,13.334436312879184,,96.02216846929392,0.5380826305358481,0.0,0,0.0,29.3871,1.0,13.333333333333334
1,12,5,0,13.331680799872052,,96.3502978119642,0.5337619114020996,0.3636617053365183,0,0.0,49.1696,1.0,13.333333333333334
1,13,5,0,13.33283960955758,,96.60491755558856,0.5340917418936986,0.0,0,0.0,46.5118,1.0,13.333333333333334
1,14,5,0,13.333728369822108,,96.6679127013285,0.535226727188187,0.3633134350134689,0,0.0,46.5654,1.0,13.333333333333334
1,15,5,0,13.333934272674744,,97.14979990869335,0.9869924074340692,0.4973591674476973,0,0.0,112.661,1.0,13.333333333333334
