cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.75187755,0.0,0.16055351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.75187755,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2776705,0.43822402,0.43822402,0.0,0.43822402,0.43822402,0.2776705,-0.0,24.44413,24.444445,24.444445,2.0
0.9764234,0.0,0.20228323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.9764234,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27620003,0.47848326,0.47848326,0.0,0.47848326,0.47848326,0.27620003,-0.0,24.444443,24.444445,24.444445,2.0
1.1550595,0.0,0.23929082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.1550595,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27489826,0.51418906,0.51418906,0.0,0.51418906,0.51418906,0.27489826,-0.0,24.444445,24.444445,24.444445,2.0
1.2555037,0.0,0.2600996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.2555037,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2810311,0.54113066,0.54113066,0.0,0.54113066,0.54113066,0.2810311,-0.0,24.444445,24.444445,24.444445,2.0
1.1935961,0.0,0.2381516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.1935961,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.33952734,0.5776789,0.5776789,0.0,0.5776789,0.5776789,0.33952734,-0.0,24.444445,24.444445,24.444445,2.0
1.1797818,0.0,0.2444125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.1797818,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.36212867,0.60654116,0.60654116,0.0,0.60654116,0.60654116,0.36212867,-0.0,24.444445,24.444445,24.444445,2.0
1.4355705,0.0,0.3065471,0.0,0.1698078,0.18506478,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.4355705,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4475252,0.9247657,0.9247657,0.0,0.9247657,0.9391371,0.4475252,-0.014371422,24.444445,24.444445,24.444445,2.0
2.498503,0.0,0.5685322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,2.498503,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.585189,1.0977471,1.0977471,0.0,1.0977471,1.1537212,0.585189,-0.055974156,23.57259,23.555555,23.555555,2.0
3.9877172,0.0,1.0191562,0.0,0.36612216,0.39901766,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.9877172,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.88539374,2.151887,2.151887,0.0,2.151887,2.3035676,0.88539374,-0.15168063,22.895592,22.88889,22.88889,2.0
3.312829,0.0,0.88254285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.312829,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.1921139,1.8118814,1.8118814,0.0,1.8118814,2.0746567,1.1921139,-0.2627753,22.888912,22.88889,22.88889,2.0
3.2389429,0.0,0.96807057,0.0,0.08595988,0.09368324,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.2389429,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.2934024,2.0210023,2.0210023,0.0,2.0210023,2.355156,1.2934024,-0.33415377,22.778076,22.777779,22.777779,2.0
5.408266,0.0,1.8093491,0.0,1.8097769,1.9723827,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,5.408266,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.2475581,4.643233,4.643233,0.0,4.643233,5.0292897,1.2475581,-0.3860567,21.67613,21.666666,21.666666,2.0
5.0370784,0.0,1.8263301,0.0,0.66196424,0.72144073,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,5.0370784,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.2942643,3.435985,3.435985,0.0,3.435985,3.842035,1.2942643,-0.40604997,21.777065,21.777779,21.777779,2.0
2.5892067,0.0,0.95527875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,2.5892067,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0174109,1.5668571,1.5668571,0.0,1.5668571,1.9726896,1.0174109,-0.40583247,22.888615,22.88889,22.88889,2.0
3.163597,0.0,1.2115276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.163597,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.87455434,1.7151693,1.7151693,0.0,1.7151693,2.086082,0.87455434,-0.3709127,22.970278,22.88889,22.88889,2.0
3.0123174,0.0,1.1535937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.0123174,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.7426782,1.5728467,1.5728467,0.0,1.5728467,1.896272,0.7426782,-0.32342523,23.36356,22.88889,22.88889,2.0
3.1267235,0.0,1.1535937,0.0,0.42979202,0.46840817,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.1267235,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.6311861,2.0087056,2.0087056,0.0,2.0087056,2.2531881,0.6311861,-0.24448241,23.48729,22.88889,22.88889,2.0
3.309552,0.0,1.1535937,0.0,0.34383863,0.37473202,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.309552,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.51181483,1.8896353,1.8896353,0.0,1.8896353,2.0401406,0.51181483,-0.15050529,23.539528,22.88889,22.88889,2.0
0.903316,0.0,0.2883984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.903316,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.59725064,0.82866657,0.82866657,0.0,0.82866657,0.8856491,0.59725064,-0.056982506,25.040215,22.88889,22.88889,2.0
0.9649152,0.0,0.28839844,0.0,0.07845098,0.08549968,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.9649152,-0.0,0.0,-0.0,-0.0,0.0,0.0,5.106906,5.47258,5.47258,0.0,5.47258,5.480804,5.106906,-0.008223916,25.607323,22.88889,22.88889,2.0
0.0,0.0,0.0,0.0,0.42061812,0.45841002,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.39726874,0.8556788,0.8556788,0.0,0.8556788,0.8556788,0.39726874,-0.0,26.81697,22.88889,22.88889,2.0
1.1284349,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.1284349,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.40614972,0.69454813,0.69454813,0.0,0.69454813,0.69454813,0.40614972,-0.0,25.665394,22.88889,22.88889,2.0
1.2262243,0.0,0.2883984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.2262243,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.32638356,0.614782,0.614782,0.0,0.614782,0.614782,0.32638356,-0.0,25.959927,22.88889,22.88889,2.0
1.303909,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.303909,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27953464,0.5679331,0.5679331,0.0,0.5679331,0.5679331,0.27953464,-0.0,25.68227,22.88889,22.88889,2.0
1.3505796,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.3505796,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2776705,0.56606895,0.56606895,0.0,0.56606895,0.56606895,0.2776705,-0.0,25.766544,23.777779,23.777779,2.0
1.3921025,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.3921025,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27620003,0.56459844,0.56459844,0.0,0.56459844,0.56459844,0.27620003,-0.0,25.585411,24.444445,24.444445,2.0
1.3505796,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.3505796,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.27489826,0.5632967,0.5632967,0.0,0.5632967,0.5632967,0.27489826,-0.0,25.59925,24.444445,24.444445,2.0
1.3505796,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.3505796,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2810311,0.5694295,0.5694295,0.0,0.5694295,0.5694295,0.2810311,-0.0,25.54874,24.444445,24.444445,2.0
1.4454292,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.4454292,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.33952734,0.62792575,0.62792575,0.0,0.62792575,0.62792575,0.33952734,-0.0,25.424454,24.444445,24.444445,2.0
1.4641244,0.0,0.28839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977684713004302,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.4641244,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.36403316,0.6524316,0.6524316,0.0,0.6524316,0.6524316,0.36403316,-0.0,25.35421,24.444445,24.444445,2.0
